advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Aides énergétiques pour tous		789578834730248	Facebook	nord_pas_de_calais	Nord-Pas-de-Calais	FR	France	6	1	1034879	423930	9151	2101
2 Min Ecologie		433170297221149	Facebook	nord_pas_de_calais	Nord-Pas-de-Calais	FR	France	31	1	681102	292044	8989	2000
Conseil Solaire		1329380840472696	Facebook	nord_pas_de_calais	Nord-Pas-de-Calais	FR	France	14	1	183074	72254	1329	429
Pompes à Chaleur		464568377211278	Facebook	nord_pas_de_calais	Nord-Pas-de-Calais	FR	France	26	1	182073	39008	2120	299
Ma Solution Éco		1497801067022790	Facebook	nord_pas_de_calais	Nord-Pas-de-Calais	FR	France	7	1	121993	54000	1093	100
Greenpeace France		39435457457	Facebook	nord_pas_de_calais	Nord-Pas-de-Calais	FR	France	122	1	114930	52185	610	137
European Parliament		178362315106	Facebook	nord_pas_de_calais	Nord-Pas-de-Calais	FR	France	89	1	111642	53131	578	125
Eco-Astuce.com		851976621630627	Facebook	nord_pas_de_calais	Nord-Pas-de-Calais	FR	France	5	1	109787	24954	264	0
Apprentis d'Auteuil		124635890909275	Facebook	nord_pas_de_calais	Nord-Pas-de-Calais	FR	France	53	1	101338	50307	538	100
Ville de Lille		255585387808947	Facebook	nord_pas_de_calais	Nord-Pas-de-Calais	FR	France	1	1	99999	50000	99	0
Nord Mon Département		184288138295288	Facebook	nord_pas_de_calais	Nord-Pas-de-Calais	FR	France	1	1	99999	50000	499	100
Parlement européen en France	Parlement européen en France	279757933824	Facebook	nord_pas_de_calais	Nord-Pas-de-Calais	FR	France	36	1	61770	27818	345	82
Make.org	Make.org	122037308191612	Facebook	nord_pas_de_calais	Nord-Pas-de-Calais	FR	France	68	1	59445	26660	306	73
Route Auto		252868201731333	Facebook	nord_pas_de_calais	Nord-Pas-de-Calais	FR	France	9	1	59413	27132	267	50
Pompes à chaleur France - Prime énergie		315601179074509	Facebook	nord_pas_de_calais	Nord-Pas-de-Calais	FR	France	2	1	50998	10000	598	100
Yann GUILLARME		99226432071	Facebook	nord_pas_de_calais	Nord-Pas-de-Calais	FR	France	2	1	50619	10487	103	1
La Prime Énergie		336155273400553	Facebook	nord_pas_de_calais	Nord-Pas-de-Calais	FR	France	27	1	49250	19778	440	99
Les Energies du Soleil		1684031805239401	Facebook	nord_pas_de_calais	Nord-Pas-de-Calais	FR	France	13	1	47289	21173	571	177
Agence Isolation Pour Tous		568528630290119	Facebook	nord_pas_de_calais	Nord-Pas-de-Calais	FR	France	16	1	46501	19931	493	134
Médecins du Monde France		265420476920	Facebook	nord_pas_de_calais	Nord-Pas-de-Calais	FR	France	1720	1	41268	11232	1175	44
Pompe à chaleur		308018479682782	Facebook	nord_pas_de_calais	Nord-Pas-de-Calais	FR	France	2	1	40830	8166	169	0
Eurometropolis Lille Kortrijk Tournai		532108363466550	Facebook	nord_pas_de_calais	Nord-Pas-de-Calais	FR	France	1	1	32528	16264	162	32
Soutenons François Xavier Bellamy		2461327653896235	Facebook	nord_pas_de_calais	Nord-Pas-de-Calais	FR	France	8	1	31083	12030	496	0
Comptoir de la Mer		319031234816650	Facebook	nord_pas_de_calais	Nord-Pas-de-Calais	FR	France	1	1	28572	5714	56	0
Ministère de l'Intérieur		103146727990	Facebook	nord_pas_de_calais	Nord-Pas-de-Calais	FR	France	34	1	25445	10730	139	32
