advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Aides énergétiques pour tous		789578834730248	Facebook	centre	Centre	FR	France	5	1	261824	106666	3641	728
Mon Energie Verte		252140872017180	Facebook	centre	Centre	FR	France	14	1	179632	69326	1964	611
Simulation Energétique		562488297524492	Facebook	centre	Centre	FR	France	20	1	174663	78972	1157	386
Prime Énergie		426045577958757	Facebook	centre	Centre	FR	France	3	1	159192	64642	1588	596
BERRY LGBT		1198203860264495	Facebook	centre	Centre	FR	France	8	1	42226	11446	737	0
Greenpeace France		39435457457	Facebook	centre	Centre	FR	France	119	1	34417	15621	172	39
European Parliament		178362315106	Facebook	centre	Centre	FR	France	80	1	23307	10925	120	26
Les Energies du Soleil		1684031805239401	Facebook	centre	Centre	FR	France	13	1	22033	9055	247	56
Agence Isolation Pour Tous		568528630290119	Facebook	centre	Centre	FR	France	18	1	19118	8465	246	65
Médecins du Monde France		265420476920	Facebook	centre	Centre	FR	France	1637	1	17188	4678	495	19
Pompes à Chaleur		464568377211278	Facebook	centre	Centre	FR	France	27	1	15219	4483	151	28
Parlement européen en France	Parlement européen en France	279757933824	Facebook	centre	Centre	FR	France	36	1	14577	6419	77	20
Make.org	Make.org	122037308191612	Facebook	centre	Centre	FR	France	69	1	11659	5159	71	17
EELV 18		1260514877398109	Facebook	centre	Centre	FR	France	2	1	10998	5000	198	0
PCF du Montargois		1481793522127067	Facebook	centre	Centre	FR	France	3	1	10997	2000	297	0
Transition Energétique		753069428230726	Facebook	centre	Centre	FR	France	4	1	10903	3226	150	25
La Prime Énergie		336155273400553	Facebook	centre	Centre	FR	France	27	1	10432	4126	94	20
Le Chêne Vert		619119964885296	Facebook	centre	Centre	FR	France	1	1	9999	5000	99	0
Orléans Ensemble		303992426990260	Facebook	centre	Centre	FR	France	1	1	9999	5000	88	0
Lairaudat artworks		383074575155762	Facebook	centre	Centre	FR	France	2	1	9998	2000	198	0
Souq bab Alhara سوق باب الحارة الشعبي في فرنسا		133959453957406	Facebook	centre	Centre	FR	France	2	1	9998	2000	198	0
Agence Française pour la Transition Energétique		1981871332106127	Facebook	centre	Centre	FR	France	17	1	7833	3241	40	4
Le HCR, l'Agence des Nations Unies pour les Réfugiés		112542522148670	Facebook	centre	Centre	FR	France	85	1	7056	2451	136	8
Conseil Solaire		1329380840472696	Facebook	centre	Centre	FR	France	3	1	7022	1404	70	14
Antenne Jeunes Amnesty International Orléans		630025854088225	Facebook	centre	Centre	FR	France	7	1	6993	0	693	0
