advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Primes écologique		152399322377561	Facebook	basse_normandie	Basse-Normandie	FR	France	3	1	99158	49579	990	495
Aides énergétiques pour tous		789578834730248	Facebook	basse_normandie	Basse-Normandie	FR	France	1	1	81377	32551	813	162
AD Normandie, Agence de  Développement pour la Normandie		814266701977153	Facebook	basse_normandie	Basse-Normandie	FR	France	1	1	39761	19880	99	19
Transition Energétique		753069428230726	Facebook	basse_normandie	Basse-Normandie	FR	France	1	1	17113	6845	171	34
Mon Energie Verte		252140872017180	Facebook	basse_normandie	Basse-Normandie	FR	France	44	1	14835	2300	595	8
Greenpeace France		39435457457	Facebook	basse_normandie	Basse-Normandie	FR	France	118	1	13879	6251	70	16
Hubert Courseaux et Audrey Gadenne		1518457078416606	Facebook	basse_normandie	Basse-Normandie	FR	France	1	1	9999	5000	99	0
European Parliament		178362315106	Facebook	basse_normandie	Basse-Normandie	FR	France	81	1	9583	4570	46	10
Les Boutiques Vive la France		1737692769791261	Facebook	basse_normandie	Basse-Normandie	FR	France	1	1	7182	3591	35	7
France Expert Solaire, le spécialiste du panneau photovoltaïque		170665383594991	Facebook	basse_normandie	Basse-Normandie	FR	France	16	1	6766	0	670	0
CATEF		1995631250706590	Facebook	basse_normandie	Basse-Normandie	FR	France	2	1	5998	1000	198	0
Bagelstein Cherbourg La Page		944632852363684	Facebook	basse_normandie	Basse-Normandie	FR	France	2	1	5998	1000	198	0
Médecins du Monde France		265420476920	Facebook	basse_normandie	Basse-Normandie	FR	France	1503	1	5930	1467	212	6
Economiser Energie		286272318578056	Facebook	basse_normandie	Basse-Normandie	FR	France	3	1	5784	2043	85	0
Parlement européen en France	Parlement européen en France	279757933824	Facebook	basse_normandie	Basse-Normandie	FR	France	36	1	5554	2475	30	7
Biocoop Fréquence Bio		447070998743209	Facebook	basse_normandie	Basse-Normandie	FR	France	1	1	4999	1000	99	0
Make.org	Make.org	122037308191612	Facebook	basse_normandie	Basse-Normandie	FR	France	67	1	4954	2198	27	6
Pompe à chaleur		308018479682782	Facebook	basse_normandie	Basse-Normandie	FR	France	4	1	4904	980	47	9
La Prime Énergie		336155273400553	Facebook	basse_normandie	Basse-Normandie	FR	France	27	1	4166	1651	36	8
SECIB Immobilier		378027698975144	Facebook	basse_normandie	Basse-Normandie	FR	France	5	1	3596	1458	36	14
Agence Isolation Pour Tous		568528630290119	Facebook	basse_normandie	Basse-Normandie	FR	France	15	1	3594	1430	35	8
Énergie Info Service		274982366685169	Facebook	basse_normandie	Basse-Normandie	FR	France	4	1	3044	873	32	3
énergies E.Leclerc		1772821689466244	Facebook	basse_normandie	Basse-Normandie	FR	France	7	1	2441	1030	7	3
Eco Environnement		189035588239320	Facebook	basse_normandie	Basse-Normandie	FR	France	7	1	2045	556	56	19
Le HCR, l'Agence des Nations Unies pour les Réfugiés		112542522148670	Facebook	basse_normandie	Basse-Normandie	FR	France	83	1	2032	823	12	2
