audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
u18_24	unknown (18-24)	HR	Croatia	European Parliament		178362315106	Facebook	16	1	1909	788	6	1
u18_24	unknown (18-24)	HR	Croatia	Kialo		729627343834501	Facebook	269	1	1775	730	9	2
u18_24	unknown (18-24)	HR	Croatia	SDP Hrvatske	SDP Hrvatske	129634970518	Facebook	33	1	1553	602	3	0
u18_24	unknown (18-24)	HR	Croatia	European Greens	European Greens	141366725876424	Facebook	14	1	840	377	3	0
u18_24	unknown (18-24)	HR	Croatia	Možemo - politička platforma	Možemo - politička platforma	1064762700374086	Facebook	12	1	533	190	1	0
u18_24	unknown (18-24)	HR	Croatia	pametno.org	pametno.org	144815235686385	Facebook	20	1	506	171	1	0
u18_24	unknown (18-24)	HR	Croatia	Valter Flego	Valter Flego	441675022557503	Facebook	23	1	411	105	0	0
u18_24	unknown (18-24)	HR	Croatia	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	40	1	353	164	0	0
u18_24	unknown (18-24)	HR	Croatia	MOST nezavisnih lista	MOST nezavisnih lista	388550077899912	Facebook	27	1	349	117	1	0
u18_24	unknown (18-24)	HR	Croatia	Greenpeace Hrvatska	Greenpeace Hrvatska	359170097532754	Facebook	7	1	341	146	1	0
u18_24	unknown (18-24)	HR	Croatia	Građani za Mislava Kolakušića	Kolakusic Mislav	374159272978399	Facebook	8	1	340	140	0	0
u18_24	unknown (18-24)	HR	Croatia	Electrolux Hrvatska		1229501663771543	Facebook	3	1	319	159	0	0
u18_24	unknown (18-24)	HR	Croatia	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	26	1	287	99	0	0
u18_24	unknown (18-24)	HR	Croatia	Ivana Nikolić Popović	Nikolić Popović Ivana	160505204050427	Facebook	14	1	249	58	0	0
u18_24	unknown (18-24)	HR	Croatia	Ruža Tomašić		1434305366791182	Facebook	28	1	227	59	0	0
u18_24	unknown (18-24)	HR	Croatia	Hrvatska narodna stranka - liberalni demokrati (HNS)	Hrvatska narodna stranka - liberalni demokrati (HNS)	139606619434725	Facebook	12	1	227	46	0	0
u18_24	unknown (18-24)	HR	Croatia	Saša Poljanec-Borić	Hrvatska socijalno liberalna stranka	1914254365351413	Facebook	13	1	226	46	0	0
u18_24	unknown (18-24)	HR	Croatia	GLAS Građansko-liberalni savez	GLAS Građansko-liberalni savez	231052047413325	Facebook	5	1	209	77	0	0
u18_24	unknown (18-24)	HR	Croatia	Karlo Ressler	HDZ - Hrvatska demokratska zajednica	272201060331942	Facebook	22	1	191	45	0	0
u18_24	unknown (18-24)	HR	Croatia	Party of European Socialists	Party of European Socialists	148097975226385	Facebook	12	1	164	75	0	0
u18_24	unknown (18-24)	HR	Croatia	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	47	1	150	62	0	0
u18_24	unknown (18-24)	HR	Croatia	Greens/EFA in the European Parliament		150527751674751	Facebook	7	1	117	50	0	0
u18_24	unknown (18-24)	HR	Croatia	Europski parlament, Ured za informiranje u Republici Hrvatskoj	Europski parlament, Ured za informiranje u Republici Hrvatskoj	508795765833382	Facebook	4	1	111	30	0	0
u18_24	unknown (18-24)	HR	Croatia	Klub zastupnika EPP-a		378351268934576	Facebook	1	1	101	50	0	0
u18_24	unknown (18-24)	HR	Croatia	Nova ljevica	Markovina Dragan	706769699498076	Facebook	11	1	97	23	0	0
u18_24	unknown (18-24)	HR	Croatia	Ivan Prskalo - Kandidat Mosta za EU Izbore		413937162730005	Facebook	2	1	96	43	0	0
u18_24	unknown (18-24)	HR	Croatia	Game of Sultans		185311195624361	Facebook	6	1	92	39	1	0
u18_24	unknown (18-24)	HR	Croatia	Domagoj Maroević	HDZ - Hrvatska demokratska zajednica	377283356332665	Facebook	4	1	89	37	0	0
u18_24	unknown (18-24)	HR	Croatia	Bornfight		2050766478536116	Facebook	5	1	88	19	0	0
u18_24	unknown (18-24)	HR	Croatia	Zoran Bahtijarević		2195720960680577	Facebook	4	1	86	40	0	0
u18_24	unknown (18-24)	HR	Croatia	Predstavništvo Europske komisije u Hrvatskoj		480559052058396	Facebook	1	1	85	17	0	0
u18_24	unknown (18-24)	HR	Croatia	Give A Vote		2186129244970085	Facebook	3	1	83	41	0	0
u18_24	unknown (18-24)	HR	Croatia	HSLS Split		436749753018950	Facebook	1	1	75	37	0	0
u18_24	unknown (18-24)	HR	Croatia	Jozo Radoš	Jozo Radoš	446717938731095	Facebook	10	1	74	17	0	0
u18_24	unknown (18-24)	HR	Croatia	European Youth Event		919232861444360	Facebook	4	1	74	30	0	0
u18_24	unknown (18-24)	HR	Croatia	DRH Lindersvold		512374155442078	Facebook	2	1	74	33	0	0
u18_24	unknown (18-24)	HR	Croatia	Dr. sc. Tomislav Sokol	HDZ - Hrvatska demokratska zajednica	136900153422435	Facebook	4	1	72	23	0	0
u18_24	unknown (18-24)	HR	Croatia	Stjepan Čuraj		1528272037424751	Facebook	3	1	65	24	0	0
u18_24	unknown (18-24)	HR	Croatia	Tomislav Stojak		442201595870855	Facebook	5	1	56	15	0	0
u18_24	unknown (18-24)	HR	Croatia	Stranka europskih socijalista		1927927220797184	Facebook	2	1	55	15	0	0
u18_24	unknown (18-24)	HR	Croatia	Miro Bulj	MOST nezavisnih lista	1252295741481540	Facebook	3	1	53	20	0	0
u18_24	unknown (18-24)	HR	Croatia	Ekonomska klinika		759896740773225	Facebook	1	1	53	10	0	0
u18_24	unknown (18-24)	HR	Croatia	Dalija Orešković - START		1984286805018866	Facebook	3	1	50	14	0	0
u18_24	unknown (18-24)	HR	Croatia	Gong	Gong	135611546456409	Facebook	4	1	48	24	0	0
u18_24	unknown (18-24)	HR	Croatia	Create.Refresh	Create.Refresh	1736881926615141	Facebook	4	1	48	21	0	0
u18_24	unknown (18-24)	HR	Croatia	Stjepan Ribić	HDZ - Hrvatska demokratska zajednica	451335681696047	Facebook	4	1	46	21	0	0
u18_24	unknown (18-24)	HR	Croatia	Mreža Antifašistkinja Zagreba		787731051321372	Facebook	1	1	42	8	0	0
u18_24	unknown (18-24)	HR	Croatia	Željana Zovko		1203134436474667	Facebook	13	1	38	11	0	0
u18_24	unknown (18-24)	HR	Croatia	Stjepan Adanić	HDZ - Hrvatska demokratska zajednica	408695383042330	Facebook	3	1	37	7	0	0
u18_24	unknown (18-24)	HR	Croatia	Antun Babić kandidat za predsjednika države		1106971599482775	Facebook	2	1	37	8	0	0
u18_24	unknown (18-24)	HR	Croatia	Council of the European Union		147547541961576	Facebook	5	1	36	15	0	0
u18_24	unknown (18-24)	HR	Croatia	Europeana.eu		10261403667	Facebook	2	1	36	15	0	0
u18_24	unknown (18-24)	HR	Croatia	Guardian Weekly		64525551258	Facebook	7	1	35	13	0	0
u18_24	unknown (18-24)	HR	Croatia	Goran Pauk	HDZ - Hrvatska demokratska zajednica	581489628528785	Facebook	2	1	33	6	0	0
