audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f18_24	female (18-24)	HR	Croatia	European Parliament		178362315106	Facebook	26	1	794636	330260	2630	592
f18_24	female (18-24)	HR	Croatia	SDP Hrvatske	SDP Hrvatske	129634970518	Facebook	58	1	699834	274836	1665	70
f18_24	female (18-24)	HR	Croatia	European Greens	European Greens	141366725876424	Facebook	14	1	238063	104614	843	233
f18_24	female (18-24)	HR	Croatia	Građani za Mislava Kolakušića	Kolakusic Mislav	374159272978399	Facebook	16	1	159928	67195	136	21
f18_24	female (18-24)	HR	Croatia	pametno.org	pametno.org	144815235686385	Facebook	21	1	122627	43666	184	10
f18_24	female (18-24)	HR	Croatia	Valter Flego	Valter Flego	441675022557503	Facebook	29	1	119923	34070	349	32
f18_24	female (18-24)	HR	Croatia	Možemo - politička platforma	Možemo - politička platforma	1064762700374086	Facebook	19	1	115779	41359	257	29
f18_24	female (18-24)	HR	Croatia	Kialo		729627343834501	Facebook	271	1	100624	42353	424	107
f18_24	female (18-24)	HR	Croatia	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	26	1	97557	33492	263	25
f18_24	female (18-24)	HR	Croatia	Greenpeace Hrvatska	Greenpeace Hrvatska	359170097532754	Facebook	9	1	94314	39933	376	29
f18_24	female (18-24)	HR	Croatia	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	46	1	83544	40012	187	52
f18_24	female (18-24)	HR	Croatia	GLAS Građansko-liberalni savez	GLAS Građansko-liberalni savez	231052047413325	Facebook	10	1	81613	26512	106	8
f18_24	female (18-24)	HR	Croatia	Ivana Nikolić Popović	Nikolić Popović Ivana	160505204050427	Facebook	15	1	76055	16230	192	0
f18_24	female (18-24)	HR	Croatia	Electrolux Hrvatska		1229501663771543	Facebook	3	1	70859	35429	48	0
f18_24	female (18-24)	HR	Croatia	MOST nezavisnih lista	MOST nezavisnih lista	388550077899912	Facebook	39	1	69272	25316	191	21
f18_24	female (18-24)	HR	Croatia	European Youth Event		919232861444360	Facebook	7	1	56166	26546	194	43
f18_24	female (18-24)	HR	Croatia	Party of European Socialists	Party of European Socialists	148097975226385	Facebook	14	1	54151	24244	133	15
f18_24	female (18-24)	HR	Croatia	Karlo Ressler	HDZ - Hrvatska demokratska zajednica	272201060331942	Facebook	63	1	53539	12740	225	4
f18_24	female (18-24)	HR	Croatia	MakeUp Eraser Croatia		130338117828161	Facebook	2	1	50682	10136	100	0
f18_24	female (18-24)	HR	Croatia	Europski parlament, Ured za informiranje u Republici Hrvatskoj	Europski parlament, Ured za informiranje u Republici Hrvatskoj	508795765833382	Facebook	7	1	41004	11581	204	0
f18_24	female (18-24)	HR	Croatia	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	53	1	35190	14909	141	30
f18_24	female (18-24)	HR	Croatia	Dr. sc. Tomislav Sokol	HDZ - Hrvatska demokratska zajednica	136900153422435	Facebook	7	1	34013	11295	72	6
f18_24	female (18-24)	HR	Croatia	HSLS Split		436749753018950	Facebook	1	1	31351	15675	69	13
f18_24	female (18-24)	HR	Croatia	Zoran Bahtijarević		2195720960680577	Facebook	4	1	29138	13893	82	15
f18_24	female (18-24)	HR	Croatia	Joško Klisović	Klisovic Josko	1262594650584725	Facebook	4	1	28673	5804	59	0
f18_24	female (18-24)	HR	Croatia	Give A Vote		2186129244970085	Facebook	3	1	26838	13356	131	26
f18_24	female (18-24)	HR	Croatia	Hrvatska narodna stranka - liberalni demokrati (HNS)	Hrvatska narodna stranka - liberalni demokrati (HNS)	139606619434725	Facebook	14	1	26763	5529	52	0
f18_24	female (18-24)	HR	Croatia	The Epoch		218371925673146	Facebook	6	1	24048	8724	47	0
f18_24	female (18-24)	HR	Croatia	Saša Poljanec-Borić	Hrvatska socijalno liberalna stranka	1914254365351413	Facebook	17	1	23910	4939	88	7
f18_24	female (18-24)	HR	Croatia	Klub zastupnika EPP-a		378351268934576	Facebook	1	1	23500	11750	11	0
f18_24	female (18-24)	HR	Croatia	Greens/EFA in the European Parliament		150527751674751	Facebook	8	1	22882	9280	25	4
f18_24	female (18-24)	HR	Croatia	Jozo Radoš	Jozo Radoš	446717938731095	Facebook	15	1	21970	5000	185	29
f18_24	female (18-24)	HR	Croatia	Predstavništvo Europske komisije u Hrvatskoj		480559052058396	Facebook	1	1	19260	3852	38	0
f18_24	female (18-24)	HR	Croatia	Ruža Tomašić		1434305366791182	Facebook	38	1	18619	5145	54	0
f18_24	female (18-24)	HR	Croatia	VINNIA		325664361187493	Facebook	5	1	16692	7422	26	0
f18_24	female (18-24)	HR	Croatia	Dalija Orešković - START		1984286805018866	Facebook	5	1	15613	3450	43	0
f18_24	female (18-24)	HR	Croatia	Stjepan Ribić	HDZ - Hrvatska demokratska zajednica	451335681696047	Facebook	14	1	14305	5766	50	4
f18_24	female (18-24)	HR	Croatia	Game of Sultans		185311195624361	Facebook	6	1	13120	5640	262	64
f18_24	female (18-24)	HR	Croatia	Goran Pauk	HDZ - Hrvatska demokratska zajednica	581489628528785	Facebook	2	1	12287	2457	23	0
f18_24	female (18-24)	HR	Croatia	DRH Lindersvold		512374155442078	Facebook	3	1	11039	4883	33	6
f18_24	female (18-24)	HR	Croatia	Studentski zbor Sveučilišta u Rijeci		438397739552096	Facebook	1	1	9641	1928	19	0
f18_24	female (18-24)	HR	Croatia	Mreža Antifašistkinja Zagreba		787731051321372	Facebook	1	1	9511	1902	18	0
f18_24	female (18-24)	HR	Croatia	Stjepan Čuraj		1528272037424751	Facebook	3	1	9104	4012	39	7
f18_24	female (18-24)	HR	Croatia	Ivan Prskalo - Kandidat Mosta za EU Izbore		413937162730005	Facebook	3	1	8922	3494	12	0
f18_24	female (18-24)	HR	Croatia	Ruža Kovačević Bilić	Hrvatska narodna stranka - liberalni demokrati (HNS)	2268602929863854	Facebook	2	1	8329	1665	16	0
f18_24	female (18-24)	HR	Croatia	Bulešić 4 EU		2550012408361701	Facebook	2	1	8255	1737	16	0
f18_24	female (18-24)	HR	Croatia	Domagoj Maroević	HDZ - Hrvatska demokratska zajednica	377283356332665	Facebook	4	1	8094	3005	13	0
f18_24	female (18-24)	HR	Croatia	Stjepan Adanić	HDZ - Hrvatska demokratska zajednica	408695383042330	Facebook	3	1	7965	1593	14	0
f18_24	female (18-24)	HR	Croatia	Stranka europskih socijalista		1927927220797184	Facebook	2	1	7684	1656	18	0
f18_24	female (18-24)	HR	Croatia	Bornfight		2050766478536116	Facebook	7	1	7390	2500	77	0
f18_24	female (18-24)	HR	Croatia	Ekonomska klinika		759896740773225	Facebook	1	1	7330	1466	14	0
f18_24	female (18-24)	HR	Croatia	Wholesome Culture		1664959567149320	Facebook	4	1	7253	3111	13	2
f18_24	female (18-24)	HR	Croatia	Dubravka Suica	HDZ - Hrvatska demokratska zajednica	195096520662445	Facebook	2	1	6628	1325	12	0
f18_24	female (18-24)	HR	Croatia	European Commission		107898832590939	Facebook	5	1	6083	3041	21	4
f18_24	female (18-24)	HR	Croatia	Nikolina Brnjac	HDZ - Hrvatska demokratska zajednica	287054392229717	Facebook	9	1	5737	2344	44	0
f18_24	female (18-24)	HR	Croatia	Gong	Gong	135611546456409	Facebook	4	1	5594	2797	49	0
f18_24	female (18-24)	HR	Croatia	Sunčana Glavak	HDZ - Hrvatska demokratska zajednica	482597361772021	Facebook	2	1	5581	1116	9	0
f18_24	female (18-24)	HR	Croatia	Izdali smo SDP, radimo za HDZ		1613986695597154	Facebook	1	1	5492	1098	9	0
f18_24	female (18-24)	HR	Croatia	EPP Group in the European Parliament		291699857688	Facebook	4	1	5327	2134	5	1
f18_24	female (18-24)	HR	Croatia	Nova ljevica	Markovina Dragan	706769699498076	Facebook	14	1	5183	1394	26	0
f18_24	female (18-24)	HR	Croatia	On Your Sleeve	ON YOUR SLEEVE	247943179229148	Facebook	16	1	5091	1759	15	0
f18_24	female (18-24)	HR	Croatia	Alberto Alemanno		179635265973968	Facebook	2	1	5067	2367	5	0
f18_24	female (18-24)	HR	Croatia	Guardian Weekly		64525551258	Facebook	8	1	5063	1956	9	2
f18_24	female (18-24)	HR	Croatia	Council of the European Union		147547541961576	Facebook	5	1	5058	1667	14	1
f18_24	female (18-24)	HR	Croatia	Boris Miletić		34840143543	Facebook	1	1	4872	974	8	0
f18_24	female (18-24)	HR	Croatia	Erasmus Student Network		25226723130	Facebook	2	1	4870	2435	2	0
f18_24	female (18-24)	HR	Croatia	Željana Zovko		1203134436474667	Facebook	19	1	4748	1242	31	0
f18_24	female (18-24)	HR	Croatia	LIKE APP		272972103180159	Facebook	1	1	4535	1814	4	0
f18_24	female (18-24)	HR	Croatia	Tomislav Stojak		442201595870855	Facebook	11	1	4403	1200	26	0
