advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
CDU	CDU	78502295414	Facebook	f35_44	female (35-44)	4861	1	1285953	225383	47077	0
European Parliament	European Parliament	178362315106	Facebook	f35_44	female (35-44)	39	1	824623	358286	4388	1193
Green Party of England and Wales	The Green Party of England and Wales	20995300784	Facebook	f35_44	female (35-44)	19	1	493943	227719	1747	520
Remain United	Centrum Campaign Ltd	388121018451293	Facebook	f35_44	female (35-44)	28	1	349514	134788	1418	375
Gouvernement	Gouvernement	392341217527576	Facebook	f35_44	female (35-44)	10	1	303605	125065	845	228
FDP	FDP	21289227249	Facebook	f35_44	female (35-44)	547	1	240336	41095	6355	6
Avaaz	Avaaz	8340223883	Facebook	f35_44	female (35-44)	10	1	223709	87250	430	122
Fidesz	Fidesz	9844779306	Facebook	f35_44	female (35-44)	18	1	217099	99214	990	440
The Labour Party	The Labour Party	25749647410	Facebook	f35_44	female (35-44)	10	1	211231	93358	1652	508
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	f35_44	female (35-44)	748	1	210024	37675	7389	24
INBOX	New Digital Media	369693523475596	Facebook	f35_44	female (35-44)	15	1	201193	90422	245	15
Alianța 2020 USR PLUS	Alianța 2020 USR PLUS	621574984950400	Facebook	f35_44	female (35-44)	5	1	197033	82194	439	97
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	f35_44	female (35-44)	62	1	130915	52648	312	102
Prawo i Sprawiedliwość	Komitet Wyborczy Prawo i Sprawiedliwość	157458232131	Facebook	f35_44	female (35-44)	5	1	124204	52975	250	50
Akcja Demokracja	Akcja Demokracja	277892342334350	Facebook	f35_44	female (35-44)	6	1	123816	46909	329	65
Beate Meinl-Reisinger	NEOS	243225039137708	Facebook	f35_44	female (35-44)	3	1	120608	60304	634	145
Massimiliano Santini	Massimiliano Ghelfi	389585871653842	Facebook	f35_44	female (35-44)	35	1	107803	40444	376	32
PSOE Aragón	PSOE Aragón	170970449608409	Facebook	f35_44	female (35-44)	210	1	105371	566	10217	0
Conservatives	The Conservative Party	8807334278	Facebook	f35_44	female (35-44)	658	1	98963	17694	3572	8
Vlaams Belang	Vlaams Belang	56605856504	Facebook	f35_44	female (35-44)	9	1	98477	49114	1277	488
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	f35_44	female (35-44)	230	1	84171	19699	2522	0
Jobbik Magyarországért Mozgalom	Országgyűlés Hivatala Jobbik Frakció	287770891404	Facebook	f35_44	female (35-44)	3	1	81857	33469	137	68
CSU (Christlich-Soziale Union)	CSU (Christlich-Soziale Union)	81386795687	Facebook	f35_44	female (35-44)	2	1	77635	31102	776	154
Krzysztof Jurgiel	Overs sp. z o.o.	465990636788016	Facebook	f35_44	female (35-44)	6	1	72730	28166	163	30
ChristenUnie	ChristenUnie	211661062254003	Facebook	f35_44	female (35-44)	20	1	72177	14214	250	0
