advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Green Party of England and Wales	The Green Party of England and Wales	20995300784	Facebook	u35_44	unknown (35-44)	17	1	20143	9326	69	19
European Parliament	European Parliament	178362315106	Facebook	u35_44	unknown (35-44)	37	1	18386	8141	103	31
Gouvernement	Gouvernement	392341217527576	Facebook	u35_44	unknown (35-44)	10	1	10370	4452	31	7
CDU	CDU	78502295414	Facebook	u35_44	unknown (35-44)	1424	1	7453	1399	250	0
The Labour Party	The Labour Party	25749647410	Facebook	u35_44	unknown (35-44)	10	1	5434	2428	42	12
Avaaz	Avaaz	8340223883	Facebook	u35_44	unknown (35-44)	10	1	5232	2043	10	2
INBOX	New Digital Media	369693523475596	Facebook	u35_44	unknown (35-44)	15	1	5075	2183	7	0
Conservatives	The Conservative Party	8807334278	Facebook	u35_44	unknown (35-44)	309	1	4517	777	175	0
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	u35_44	unknown (35-44)	15	1	3650	1613	73	15
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	u35_44	unknown (35-44)	319	1	3148	627	82	0
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	u35_44	unknown (35-44)	166	1	2960	683	107	0
Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	u35_44	unknown (35-44)	23	1	2347	560	29	5
Beate Meinl-Reisinger	NEOS	243225039137708	Facebook	u35_44	unknown (35-44)	3	1	2097	1049	11	2
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	u35_44	unknown (35-44)	51	1	1929	759	4	1
Moderaterna	Moderaterna	7719591155	Facebook	u35_44	unknown (35-44)	16	1	1804	772	25	5
Ομάδα Μνήμης	In Progress	230319800467420	Facebook	u35_44	unknown (35-44)	1	1	1702	681	3	1
Podemos Comunidad de Madrid	Unidas Podemos Izquierda Unida Madrid en Pie	261762710669900	Facebook	u35_44	unknown (35-44)	1	1	1613	645	16	3
FDP	FDP	21289227249	Facebook	u35_44	unknown (35-44)	107	1	1556	282	32	0
Οι Έλληνες	In Progress	2273336566260671	Facebook	u35_44	unknown (35-44)	2	1	1552	671	4	2
Liberalerna Stockholm	Liberalerna Stockholm	682180208473039	Facebook	u35_44	unknown (35-44)	5	1	1544	308	2	1
Γιώργος Καμίνης	Georgios Kaminis	186974508081005	Facebook	u35_44	unknown (35-44)	5	1	1520	541	5	1
Νάσος Ηλιόπουλος	Athanasios Iliopoulos	1535215766758773	Facebook	u35_44	unknown (35-44)	7	1	1491	297	3	0
Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	u35_44	unknown (35-44)	11	1	1489	452	2	0
Ρένα Δούρου	Ρένα Δούρου	225197477683663	Facebook	u35_44	unknown (35-44)	36	1	1436	314	12	0
Cruel	In Progress	1949870255322243	Facebook	u35_44	unknown (35-44)	1	1	1396	558	2	1
In Progress	In Progress	254883792041627	Facebook	u35_44	unknown (35-44)	1	1	1325	530	2	1
European Commission	European Commission	107898832590939	Facebook	u35_44	unknown (35-44)	3	1	1262	613	2	0
Vlaams Belang	Vlaams Belang	56605856504	Facebook	u35_44	unknown (35-44)	7	1	1152	573	16	5
Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	u35_44	unknown (35-44)	2	1	1119	430	10	2
SPÖ	SPÖ	77393060080	Facebook	u35_44	unknown (35-44)	17	1	1099	400	17	3
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	u35_44	unknown (35-44)	1	1	1088	544	2	0
Werner Kogler	Die Grünen	133612666671985	Facebook	u35_44	unknown (35-44)	2	1	1060	392	10	2
Fidesz	Fidesz	9844779306	Facebook	u35_44	unknown (35-44)	18	1	1005	456	4	2
People's Vote UK	People's Vote	748608695327755	Facebook	u35_44	unknown (35-44)	13	1	1004	278	10	1
ΣΥ.ΡΙΖ.Α.	ΣΥ.ΡΙΖ.Α.	31895177275	Facebook	u35_44	unknown (35-44)	1	1	1001	400	2	1
Demokratie in Europa - Diem25	Demokratie in Europa - DiEM25	267443093828699	Facebook	u35_44	unknown (35-44)	14	1	994	374	8	0
West Midlands Conservatives	West Midlands Conservatives	223025417884693	Facebook	u35_44	unknown (35-44)	1	1	967	483	2	0
Greenpeace Belgium	Greenpeace Belgium	73232790238	Facebook	u35_44	unknown (35-44)	8	1	940	196	3	0
Mark Durkan	Fine Gael	2002340613394109	Facebook	u35_44	unknown (35-44)	2	1	928	464	6	2
Open Vld	Open Vld	53668151866	Facebook	u35_44	unknown (35-44)	25	1	926	317	7	0
Mette Abildgaard	Mette Abildgaard	309867232515766	Facebook	u35_44	unknown (35-44)	13	1	909	217	7	2
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	u35_44	unknown (35-44)	4	1	888	382	13	2
Vladimír Bilčík SPOLU - občianska demokracia	SPOLU - občianska demokracia	1501859650125625	Facebook	u35_44	unknown (35-44)	25	1	881	274	11	0
Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	u35_44	unknown (35-44)	18	1	871	348	3	0
Κίνημα Αλλαγής	Κίνημα Αλλαγής	504891253213373	Facebook	u35_44	unknown (35-44)	1	1	856	428	2	0
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	u35_44	unknown (35-44)	32	1	855	243	5	0
Remain United	Centrum Campaign Ltd	388121018451293	Facebook	u35_44	unknown (35-44)	16	1	827	313	5	0
Leo Varadkar T.D.	Fine Gael	178974912140818	Facebook	u35_44	unknown (35-44)	2	1	822	300	2	0
Massimiliano Santini	Massimiliano Ghelfi	389585871653842	Facebook	u35_44	unknown (35-44)	26	1	817	302	2	0
Reacciona y Actúa	Actúa 	1916676245053161	Facebook	u35_44	unknown (35-44)	15	1	803	208	3	0
Valter Flego	IDS - Istarski Demokratski Sabor	441675022557503	Facebook	u35_44	unknown (35-44)	7	1	756	224	2	0
Θοδωρής Ζαγοράκης / Thodoris Zagorakis	Θοδωρής Ζαγοράκης / Thodoris Zagorakis	235332330007800	Facebook	u35_44	unknown (35-44)	1	1	731	292	0	0
Compromís	Compromís	194053080624605	Facebook	u35_44	unknown (35-44)	48	1	691	156	11	0
Harald Vilimsky	FPÖ	547597092025909	Facebook	u35_44	unknown (35-44)	4	1	677	240	1	0
Deirdre Clune MEP	Deirdre Clune MEP	516116248507364	Facebook	u35_44	unknown (35-44)	6	1	669	157	7	1
Antton Rönnholm	Antton Rönnholm	575908612596562	Facebook	u35_44	unknown (35-44)	10	1	657	152	7	0
Socialdemokratiet	Socialdemokratiet	41459763029	Facebook	u35_44	unknown (35-44)	9	1	655	151	4	1
Alianța 2020 USR PLUS	Alianța 2020 USR PLUS	621574984950400	Facebook	u35_44	unknown (35-44)	5	1	642	271	1	0
Mladež HDZ	HDZ - Hrvatska demokratska zajednica	426737060720348	Facebook	u35_44	unknown (35-44)	8	1	636	131	1	0
Kyriakos Mitsotakis	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	34848567724	Facebook	u35_44	unknown (35-44)	5	1	587	127	1	0
HDZ - Hrvatska demokratska zajednica	HDZ - Hrvatska demokratska zajednica	406059206159790	Facebook	u35_44	unknown (35-44)	8	1	560	266	2	0
Zelení - Strana zelených	Zelení - Strana zelených	39371299263	Facebook	u35_44	unknown (35-44)	5	1	556	125	2	0
Βασιλική Λαζαράκου	Βασιλική Λαζαράκου 	443842809693601	Facebook	u35_44	unknown (35-44)	3	1	554	209	2	0
Berliner Stadtwerke	Berliner Stadtwerke	765844936882239	Facebook	u35_44	unknown (35-44)	3	1	532	136	4	0
Tuomas Tikkanen	Tikkanen Juho Tuomas	2139907472900957	Facebook	u35_44	unknown (35-44)	4	1	527	126	5	0
Ιωάννης Σγουρός	Ιωαννης Σγουρος	1401098180146606	Facebook	u35_44	unknown (35-44)	3	1	526	126	1	0
Miikka-Markus Leskinen europarlamenttiin	Leskinen Miikka-Markus	1964589417153542	Facebook	u35_44	unknown (35-44)	2	1	522	104	5	0
Ivan ŠTEFANEC	KDH	324560137683033	Facebook	u35_44	unknown (35-44)	3	1	520	252	1	0
Miriam Kuzárová, kandidátka do Európskeho parlamentu	KDH	137416183351336	Facebook	u35_44	unknown (35-44)	11	1	509	137	3	0
Peter Mertens	PVDA	236485149843971	Facebook	u35_44	unknown (35-44)	7	1	501	228	2	0
Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	u35_44	unknown (35-44)	1	1	501	250	11	2
Jobbik Magyarországért Mozgalom	Országgyűlés Hivatala Jobbik Frakció	287770891404	Facebook	u35_44	unknown (35-44)	3	1	498	208	1	0
Carlo Calenda	Siamo Europei	131887960826264	Facebook	u35_44	unknown (35-44)	1	1	497	199	0	0
NR KLUB JETZT	NR KLUB JETZT	833013456857401	Facebook	u35_44	unknown (35-44)	10	1	461	102	3	0
Festival Psicologia	Ordine degli Psicologi del Lazio	375703235973864	Facebook	u35_44	unknown (35-44)	4	1	449	190	2	0
Amnesty International Polska	Amnesty International Polska	57544755889	Facebook	u35_44	unknown (35-44)	3	1	445	101	1	0
SPOLU - občianska demokracia	SPOLU - občianska demokracia	1057020590987528	Facebook	u35_44	unknown (35-44)	9	1	443	127	1	0
PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	u35_44	unknown (35-44)	2	1	420	163	0	0
Ian Borg	Ian Borg	151496594943131	Facebook	u35_44	unknown (35-44)	5	1	414	90	1	0
38 Degrees	38 Degrees	200006375787	Facebook	u35_44	unknown (35-44)	7	1	412	122	2	0
Nicos Tornaritis - Νίκος Τορναρίτης	Nicos Tornaritis - Νίκος Τορναρίτης	115653995162093	Facebook	u35_44	unknown (35-44)	3	1	412	88	0	0
Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	u35_44	unknown (35-44)	2	1	408	167	0	0
Tom Watson	The Labour Party. Promoted by Tom Watson on behalf of Tom Watson	470873686267967	Facebook	u35_44	unknown (35-44)	5	1	407	81	2	0
Možemo - politička platforma	Možemo - politička platforma	1064762700374086	Facebook	u35_44	unknown (35-44)	3	1	405	93	1	0
Europäisches Parlament - Verbindungsbüro in Deutschland	Europäisches Parlament - Verbindungsbüro in Deutschland	294494163510	Facebook	u35_44	unknown (35-44)	2	1	403	201	1	0
Elżbieta Łukacijewska	EPL	271399596270991	Facebook	u35_44	unknown (35-44)	9	1	396	125	1	0
Green Party Ireland	Green Party Ireland	108339693065	Facebook	u35_44	unknown (35-44)	1	1	395	79	0	0
Partido Socialista de la Región de Murcia (PSRM-PSOE)	Partido Socialista de la Región de Murcia 	154616807805	Facebook	u35_44	unknown (35-44)	16	1	390	85	1	0
Party of the European Left	Franziska Laskowski	160598290012	Facebook	u35_44	unknown (35-44)	1	1	390	156	0	0
Monika Hohlmeier	Monika Hohlmeier	139065632780165	Facebook	u35_44	unknown (35-44)	8	1	387	82	1	0
PARTEI MENSCH UMWELT TIERSCHUTZ	PARTEI MENSCH UMWELT TIERSCHUTZ	108568039165729	Facebook	u35_44	unknown (35-44)	5	1	378	75	3	0
Sébastien de Jonge	De Jonge Sébastien Edouard	370249413831637	Facebook	u35_44	unknown (35-44)	1	1	376	75	3	0
Kristdemokraterna Stockholm	Kristdemokraterna Stockholm	176875999028086	Facebook	u35_44	unknown (35-44)	7	1	369	92	4	1
Νίκος Ανδρουλάκης	Νίκος Ανδρουλάκης	216089191899991	Facebook	u35_44	unknown (35-44)	5	1	366	93	1	0
Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	u35_44	unknown (35-44)	13	1	360	156	3	0
Krzysztof Bosak	Konfederacja KORWiN Braun Liroy Narodowcy	141833139301	Facebook	u35_44	unknown (35-44)	11	1	357	74	1	0
CD&V	CD&V	52997544531	Facebook	u35_44	unknown (35-44)	5	1	354	122	1	0
Social Democrats	Social Democrats	1012851375393300	Facebook	u35_44	unknown (35-44)	13	1	345	81	1	0
Michal Šimečka • Progresívne Slovensko	Projekt Európa o.z.	194278021265803	Facebook	u35_44	unknown (35-44)	2	1	341	75	0	0
Prawo i Sprawiedliwość	Komitet Wyborczy Prawo i Sprawiedliwość	157458232131	Facebook	u35_44	unknown (35-44)	5	1	339	145	0	0
Andrej Bóna	Vokoun Tomas	321165708610626	Facebook	u35_44	unknown (35-44)	1	1	336	168	1	0
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	u35_44	unknown (35-44)	1	1	336	168	0	0
Scientists for EU	Scientists for EU	642444842524195	Facebook	u35_44	unknown (35-44)	1	1	335	167	1	0
VVD	VVD	121264564551002	Facebook	u35_44	unknown (35-44)	5	1	333	150	1	0
En Comú Podem	En Comú Podem	463627663844039	Facebook	u35_44	unknown (35-44)	2	1	322	64	3	0
ChristenUnie	ChristenUnie	211661062254003	Facebook	u35_44	unknown (35-44)	12	1	319	62	1	0
Οικολογία Αλληλεγγύη	Γεώργιος Πανούχος	202906359747419	Facebook	u35_44	unknown (35-44)	2	1	319	63	0	0
PS Région bruxelloise	PS Région bruxelloise	279112515484034	Facebook	u35_44	unknown (35-44)	7	1	315	72	4	0
Domagoj Maroević	HDZ - Hrvatska demokratska zajednica	377283356332665	Facebook	u35_44	unknown (35-44)	1	1	314	62	0	0
Barcelona en Comú	Barcelona en Comú	247118052078814	Facebook	u35_44	unknown (35-44)	3	1	313	106	3	0
Podemos Aragón	Podemos Equo	570770963015441	Facebook	u35_44	unknown (35-44)	2	1	305	152	0	0
Plaid Cymru	Plaid Cymru	26416930992	Facebook	u35_44	unknown (35-44)	1	1	298	59	3	0
Costas Mavrides - Κώστας Μαυρίδης	Costas Mavrides - Κώστας Μαυρίδης	197874087030899	Facebook	u35_44	unknown (35-44)	4	1	294	63	0	0
Krajská organizácia Smer-SD Bratislava	SMER - SD	1475489046003379	Facebook	u35_44	unknown (35-44)	4	1	289	55	3	0
Michał Boni	KKW Koalicja Europejska PO PSL SLD .N Zieloni	693499534003775	Facebook	u35_44	unknown (35-44)	3	1	287	57	0	0
London Green Party	London Green Party	175350485880358	Facebook	u35_44	unknown (35-44)	9	1	283	56	6	0
South West Green Party	The Green Party of England and Wales	244490049076873	Facebook	u35_44	unknown (35-44)	14	1	280	105	6	0
Ahora Repúblicas	Esquerra Republicana de Catalunya	578942235869606	Facebook	u35_44	unknown (35-44)	1	1	279	140	0	0
West Midlands Labour	The Labour Party	1243222025739706	Facebook	u35_44	unknown (35-44)	4	1	276	59	1	0
SMER - SD Bratislava V	SMER - SD	1023617851143344	Facebook	u35_44	unknown (35-44)	5	1	276	70	1	0
Ζωγράφου Ώρα για δουλειά	Vasilis Thodas	618521531881415	Facebook	u35_44	unknown (35-44)	2	1	275	58	0	0
MENSCHLICHE WELT	Menschliche Welt	245758938922923	Facebook	u35_44	unknown (35-44)	5	1	274	62	1	0
NÁRODNÁ KOALÍCIA	dtp media	145677979100505	Facebook	u35_44	unknown (35-44)	8	1	274	54	1	0
KPÖ PLUS	KPÖ PLUS	849742871847407	Facebook	u35_44	unknown (35-44)	1	1	264	52	2	0
Caterina Cerroni	Caterina Cerroni	1618719834925589	Facebook	u35_44	unknown (35-44)	2	1	256	125	0	0
Esquerra Barcelona	Esquerra Barcelona	374070875952519	Facebook	u35_44	unknown (35-44)	4	1	256	76	1	0
Giorgos Patoulis	Georgios Patoulis	668804566601196	Facebook	u35_44	unknown (35-44)	1	1	255	51	0	0
Labros Palantzas / Λάμπρος Παλάντζας	Lampros Palantzas 	540653716458457	Facebook	u35_44	unknown (35-44)	5	1	253	89	1	0
ver.di	la red	252085013582	Facebook	u35_44	unknown (35-44)	1	1	253	126	2	1
Ruža Kovačević Bilić	Hrvatska narodna stranka - liberalni demokrati (HNS)	2268602929863854	Facebook	u35_44	unknown (35-44)	3	1	252	60	0	0
