impression_code	impression_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_1k	0 - 1k	MT	Malta	64	27	57622	0	5701	0
1k_5k	1k - 5k	MT	Malta	218	33	1075020	215047	21288	0
5k_10k	5k - 10k	MT	Malta	108	33	1050295	525200	10798	100
10k_50k	10k - 50k	MT	Malta	162	40	7657512	1531533	27162	3000
50k_100k	50k - 100k	MT	Malta	41	17	3305878	1652955	20690	4404
100k_200k	100k - 200k	MT	Malta	18	11	2030173	1015091	7066	2616
200k_500k	200k - 500k	MT	Malta	17	7	2549786	1019916	25150	5039
500k_1m	500k - 1m	MT	Malta	8	2	92629	46315	333	72
