advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Alfred Sant	Alfred Sant	537789116260209	Facebook	100k_200k	100k - 200k	MT	Malta	4	1	799995	399999	2495	799
Partit Nazzjonalista	Partit Nazzjonalista	159249234115841	Facebook	100k_200k	100k - 200k	MT	Malta	3	1	599996	299999	2996	1499
European Parliament	European Parliament	178362315106	Facebook	100k_200k	100k - 200k	MT	Malta	1	1	199999	100000	499	100
Adrian Delia	Partit Nazzjonalista	1442808799090985	Facebook	100k_200k	100k - 200k	MT	Malta	1	1	199999	99999	499	100
David Casa	David Casa	193035580892638	Facebook	100k_200k	100k - 200k	MT	Malta	1	1	199999	100000	499	100
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	100k_200k	100k - 200k	MT	Malta	1	1	11056	5528	27	5
European Commission	European Commission	107898832590939	Facebook	100k_200k	100k - 200k	MT	Malta	3	1	9863	4931	24	4
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	100k_200k	100k - 200k	MT	Malta	1	1	7080	3540	17	3
ALDE Party – Liberals and Democrats for Europe	ALDE Party – Liberals and Democrats for Europe	262681199589	Facebook	100k_200k	100k - 200k	MT	Malta	1	1	1106	553	2	0
Big News Buzz		125179374733697	Facebook	100k_200k	100k - 200k	MT	Malta	1	1	593	297	2	1
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	100k_200k	100k - 200k	MT	Malta	1	1	481	240	1	0
