advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	10k_50k	10k - 50k	EL	Greece	82	1	4097237	819463	9711	399
Πέτρος Κόκκαλης - Petros Kokkalis	Πέτρος Κόκκαλης - Petros Kokkalis	234040963454964	Facebook	10k_50k	10k - 50k	EL	Greece	74	1	3697975	739609	8521	299
Thodoris Kalabokis	Thodoris Kalabokis	311791572779718	Facebook	10k_50k	10k - 50k	EL	Greece	71	1	3547149	709444	19816	3198
Μανώλης Κεφαλογιάννης / Manolis Kefalogiannis		51638783172	Facebook	10k_50k	10k - 50k	EL	Greece	63	1	3145034	629019	6227	0
Γιώργος Χατζημάρκος	Γιώργος Χατζημάρκος	2128150737398149	Facebook	10k_50k	10k - 50k	EL	Greece	58	1	2899915	579994	6141	100
Giorgos Patoulis	Georgios Patoulis	668804566601196	Facebook	10k_50k	10k - 50k	EL	Greece	58	1	2899523	579916	10140	1099
Δημήτρης Καιρίδης-Dimitris Kairidis	Dimitrios Kairidis	165710610795923	Facebook	10k_50k	10k - 50k	EL	Greece	52	1	2594570	518924	5537	100
Nikos Papandreou	Nikos Papandreou	2245032148843299	Facebook	10k_50k	10k - 50k	EL	Greece	45	1	2248860	449781	5252	199
George Kyrtsos - Γιώργος Κύρτσος	DigitalWise Agency 	1413834448867079	Facebook	10k_50k	10k - 50k	EL	Greece	31	1	1548433	309692	3465	99
Σπύρος Ριζόπουλος	Spyridon Rizopoulos	2127727860849871	Facebook	10k_50k	10k - 50k	EL	Greece	30	1	1499735	299953	2969	0
Kyriakos Mitsotakis		34848567724	Facebook	10k_50k	10k - 50k	EL	Greece	29	1	1448824	289770	4468	399
Στέλιος Κυμπουρόπουλος	Στέλιος Κυμπουρόπουλος	323456224972682	Facebook	10k_50k	10k - 50k	EL	Greece	26	1	1299008	259806	2572	0
Ιωάννης Πάιδας-Υποψήφιος Ευρωβουλευτής Νέας Δημοκρατίας		312321199470594	Facebook	10k_50k	10k - 50k	EL	Greece	25	1	1249055	249816	2473	0
Kialo		729627343834501	Facebook	10k_50k	10k - 50k	EL	Greece	173	1	1093537	218711	5515	897
Μάκης Παπαδόπουλος - Ο Τόπος Της Ζωής Μας	Μάκης Παπαδόπουλος	1433780063507247	Facebook	10k_50k	10k - 50k	EL	Greece	21	1	1049979	210000	2079	0
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	10k_50k	10k - 50k	EL	Greece	20	1	999105	199825	2777	199
Ζωή Κωνσταντοπούλου - Zoe Konstantopoulou	Πλεύση Ελευθερίας	1489639131352219	Facebook	10k_50k	10k - 50k	EL	Greece	19	1	949142	189832	1868	0
Greenpeace Greece	Greenpeace Greece	31324524225	Facebook	10k_50k	10k - 50k	EL	Greece	17	1	849758	169955	2482	199
Γιώργος Σταύρος Κρεμλής - Υποψήφιος Ευρωβουλευτής		548959368535123	Facebook	10k_50k	10k - 50k	EL	Greece	16	1	799392	159881	1528	0
Δημήτρης Παπαδημούλης	Dimitrios Papadimoulis	528797520505550	Facebook	10k_50k	10k - 50k	EL	Greece	15	1	749985	150000	1885	100
INBOX	New Digital Media	369693523475596	Facebook	10k_50k	10k - 50k	EL	Greece	15	1	749567	149916	1484	0
Βασίλης Μιχαλολιάκος	Βασίλης Μιχαλολιάκος	272375755124	Facebook	10k_50k	10k - 50k	EL	Greece	15	1	749448	149892	1483	0
Βασίλης Σωτηρόπουλος	Vasileios Sotiropoulos	428087111291406	Facebook	10k_50k	10k - 50k	EL	Greece	14	1	699565	139915	1385	0
Παύλος Ελευθεριάδης		768996799785550	Facebook	10k_50k	10k - 50k	EL	Greece	14	1	689395	137881	1422	0
Παναγιώτης Ε. Νίκας	Παναγιώτης Ε. Νίκας	627249040690694	Facebook	10k_50k	10k - 50k	EL	Greece	13	1	649986	129999	1287	0
