spend_code	spend_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_50	0 - 50	IE	Ireland	3818	1062	18918607	4895962	130836	14
50_100	50 - 100	IE	Ireland	4049	1042	548320	177191	4257	397
100_1k	100 - 1k	IE	Ireland	1428	424	19083080	7969368	101352	27484
1k_5k	1k - 5k	IE	Ireland	140	52	16835909	7744745	130282	26443
5k_10k	5k - 10k	IE	Ireland	12	10	13746	6604	412	105
10k_50k	10k - 50k	IE	Ireland	1	1	10052	5026	447	89
