advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Gitte Willumsen - Folketingskandidat for Venstre		1751959911736210	Facebook	w006	Week 6	4	1	107969	39855	492	124
Caspar the Hat	Emily Doherty	261773154498428	Facebook	w006	Week 6	9	1	104210	24363	851	0
Charles Goerens		441313569220539	Facebook	w006	Week 6	11	1	100924	26878	303	18
Grüne Mainz		442503965827807	Facebook	w006	Week 6	1	1	99999	50000	499	100
Greenpeace Belgium		73232790238	Facebook	w006	Week 6	1	1	99999	50000	499	100
Labour Party		164027949687	Facebook	w006	Week 6	1	1	99999	50000	499	100
Magyar Lap Hírcsatorna		117183972306474	Facebook	w006	Week 6	1	1	99999	49999	154	30
AlgoNatural		1388571101463957	Facebook	w006	Week 6	1	1	99999	50000	99	0
The Fetzer Institute		115153903038	Facebook	w006	Week 6	1	1	99999	50000	444	89
iranwire.com ایران وایر		214009095412166	Facebook	w006	Week 6	1	1	99999	49999	88	0
Columbia University in the City of New York		102471088936	Facebook	w006	Week 6	4	1	98582	39083	224	86
Anti Poolamets - EKRE kandidaat Europarlamenti	Anti Poolamets	1532805486974348	Facebook	w006	Week 6	5	1	93708	22151	332	0
Open Vld	Open Vld	53668151866	Facebook	w006	Week 6	1	1	93332	46666	466	233
Stop Cambio Climático		124967441456981	Facebook	w006	Week 6	9	1	92702	33454	295	24
Liam Byrne	Liam Byrne MP	147894618876725	Facebook	w006	Week 6	5	1	92092	24419	451	0
Organizace pro pomoc uprchlíkům, z.s.		188235971211201	Facebook	w006	Week 6	4	1	89996	18000	54	10
Health Poverty Action	Health Poverty Action	208194134833	Facebook	w006	Week 6	7	1	89993	24000	1264	115
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	w006	Week 6	2	1	80433	25217	251	76
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	w006	Week 6	6	1	80135	35017	329	69
Ben Houchen - Tees Valley Mayor	Ben Houchen	1934566156780439	Facebook	w006	Week 6	5	1	79995	18800	619	32
Wirtschaftskammer		125946327466544	Facebook	w006	Week 6	12	1	79169	23655	576	72
We all against Racism One Love One Unity		183368582067151	Facebook	w006	Week 6	2	1	76665	38333	146	0
World Animal Protection Danmark		33588644626	Facebook	w006	Week 6	5	1	75423	31210	897	202
Michela Giuffrida		656848937718109	Facebook	w006	Week 6	2	1	73922	36961	263	52
Cameroun Le Débat Citoyen		326888558168792	Facebook	w006	Week 6	4	1	73398	14480	215	0
Ivan ŠTEFANEC		324560137683033	Facebook	w006	Week 6	2	1	71527	28611	142	71
Neil McEvoy	Neil McEvoy	1538311623148335	Facebook	w006	Week 6	14	1	70855	23625	1024	27
Michal Šimečka • Progresívne Slovensko		194278021265803	Facebook	w006	Week 6	17	1	70624	15979	388	0
Ambiance-Bouddha		1823805464566989	Facebook	w006	Week 6	4	1	69996	17000	796	100
Banque mondiale		155174084508744	Facebook	w006	Week 6	26	1	69084	28342	126	0
Tim Farron	Westmorland and Lonsdale Liberal Democrats	118873691462974	Facebook	w006	Week 6	2	1	67498	13500	154	0
Anas Sarwar	Anas Sarwar	657070411062471	Facebook	w006	Week 6	2	1	66665	13333	152	0
ALDE Giurgiu		463507610853279	Facebook	w006	Week 6	10	1	65717	18545	196	0
Partido Socialista Europeu	Partido Socialista Europeu	126509981274614	Facebook	w006	Week 6	3	1	64997	15999	297	0
Covestro		150793518281117	Facebook	w006	Week 6	2	1	63180	27567	195	97
Pledge for the Future	Pledge for the Future	266157764008126	Facebook	w006	Week 6	11	1	62136	29571	769	0
Lisa's Law Solicitors	Lisa's Law Solicitors	739722549392872	Facebook	w006	Week 6	4	1	60996	12000	458	0
Maryon Stewart	Maryon Stewart	520049428097815	Facebook	w006	Week 6	3	1	60593	28129	462	76
Gazeta Wyborcza		63563473556	Facebook	w006	Week 6	2	1	59998	15000	139	23
Salud para toda la familia		2483452018548315	Facebook	w006	Week 6	4	1	56996	11000	265	51
Agri.shop		2344185092527457	Facebook	w006	Week 6	5	1	56657	11000	160	21
James Buckley-Thorp	Tom Anthony James Buckley-Thorp	537321930057394	Facebook	w006	Week 6	6	1	56425	12571	301	0
Martynas Nagevičius / LRLS Sostinės liberalai		1146633232128220	Facebook	w006	Week 6	3	1	56423	11284	111	0
Josef Caruana		166617437361908	Facebook	w006	Week 6	2	1	56248	11250	111	0
Farnley and Wortley Labour	Matt Gibson	114161232550405	Facebook	w006	Week 6	4	1	56134	14602	231	0
Passaggio al Bosco Edizioni		1942760395965996	Facebook	w006	Week 6	2	1	55832	11166	110	0
Davide Nicco		2002971773126709	Facebook	w006	Week 6	3	1	55598	10999	168	0
Talíř do Bruselu	KDU-ČSL	2108659169383946	Facebook	w006	Week 6	2	1	54998	11000	23	3
Stephen Lloyd MP	Stephen Lloyd MP	1632026600406302	Facebook	w006	Week 6	2	1	54998	11000	229	0
George Simion Unire		294035851052538	Facebook	w006	Week 6	2	1	54998	11000	125	21
Les Glorieuses		146011089076620	Facebook	w006	Week 6	2	1	54998	11000	198	0
Kaar Kaas Sonn		215255338679306	Facebook	w006	Week 6	2	1	54998	12500	132	0
Danilo Oscar Lancini		247390032110856	Facebook	w006	Week 6	2	1	54860	10972	108	0
It’s Our City	It's Our City	332341263921598	Facebook	w006	Week 6	5	1	53995	10000	572	0
Alternate Escapes	Alternate Escapes	588983894810505	Facebook	w006	Week 6	5	1	53995	10000	572	0
Tower Hamlets Liberal Democrats	Warwick Danks	375688195878624	Facebook	w006	Week 6	21	1	53944	12155	1262	0
CLE-Autistes		572505506526755	Facebook	w006	Week 6	2	1	52776	10555	326	55
Ben Bradley MP	The Conservative Party	1361286460616795	Facebook	w006	Week 6	4	1	52725	10545	518	73
Pernille Weiss	Det Konservative Folkeparti	2071183673144991	Facebook	w006	Week 6	1	1	52631	21052	140	70
Animal Equality UK		2047806148766050	Facebook	w006	Week 6	3	1	51501	25751	458	229
SPÖ	SPÖ	77393060080	Facebook	w006	Week 6	3	1	49999	21874	406	99
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	w006	Week 6	1	1	49999	10000	99	0
Johan Van Overtveldt		275607285891320	Facebook	w006	Week 6	1	1	49999	10000	99	0
Tony Blair Institute for Global Change	Tony Blair Institute for Global Change	131712588824	Facebook	w006	Week 6	2	1	49999	14999	172	19
Better Brexit	Better Brexit	456823584822825	Facebook	w006	Week 6	2	1	49999	10000	114	0
Laut gegen Nazis		53848679944	Facebook	w006	Week 6	2	1	49999	10000	199	25
Besser mit Holz		107950415897308	Facebook	w006	Week 6	1	1	49999	10000	99	0
Più Europa Parma		1965732067047911	Facebook	w006	Week 6	1	1	49999	10000	99	0
NextUp Comedy		904760249546204	Facebook	w006	Week 6	1	1	49999	10000	577	115
Constantin Boliacu - Fost Consilier Local ALDE		1628366507416344	Facebook	w006	Week 6	1	1	49999	10000	20	0
Trades Union Congress (TUC)	Trades Union Congress	124295177616347	Facebook	w006	Week 6	1	1	49999	10000	114	0
Social Warning - Movimento Etico Digitale		159215044719700	Facebook	w006	Week 6	1	1	49999	10000	99	0
Clean Brexit Cymru - The Grassroots Campaign	Centre for Welsh Studies	531522160687730	Facebook	w006	Week 6	1	1	49999	25000	288	57
Echtscheiding van A tot Z		171441119552408	Facebook	w006	Week 6	1	1	49999	10000	499	100
Fondazione CR Firenze		522499547783857	Facebook	w006	Week 6	1	1	49999	10000	99	0
Alexander Burnett MSP	The Scottish Parliament	232139603643802	Facebook	w006	Week 6	1	1	49999	10000	577	115
EVP-Fractie in het Europees Parlement		171689419583089	Facebook	w006	Week 6	1	1	49999	10000	499	100
AnarViolin		811250055615939	Facebook	w006	Week 6	1	1	49999	10000	99	0
Mothers of Invention	Doc Society	198016237677218	Facebook	w006	Week 6	1	1	49999	10000	114	0
Apoldine		1663843310580159	Facebook	w006	Week 6	1	1	49998	10000	98	0
No Fluff Jobs		1491797697754823	Facebook	w006	Week 6	1	1	49998	9999	116	23
Simon Clarke MP	Simon Clarke	228249960960213	Facebook	w006	Week 6	8	1	48930	9723	734	73
Riparte il futuro		476098022442147	Facebook	w006	Week 6	8	1	48179	19893	87	8
VitaliBox		553738721659180	Facebook	w006	Week 6	16	1	47984	8000	1584	0
Valori.it		112777008752391	Facebook	w006	Week 6	19	1	46725	17259	424	0
Partidul Naţional Liberal		181375448581167	Facebook	w006	Week 6	1	1	46666	23333	48	9
Progress	Progress Ltd	160136337364839	Facebook	w006	Week 6	2	1	45415	9583	524	101
Rory Palmer MEP	Rory Palmer MEP (Labour Member of the European Parliament for the East Midlands, UK) 	1832404216799553	Facebook	w006	Week 6	1	1	43749	8750	505	101
G10 van de Economie en Filosofie		426663794192518	Facebook	w006	Week 6	1	1	43749	8750	436	87
Mark Spencer	Sherwood Conservatives	109194469168681	Facebook	w006	Week 6	1	1	43749	8750	100	0
Rechtsanwalt Tim Eller - Kanzlei im Glockenbachviertel		322681887745126	Facebook	w006	Week 6	2	1	43712	8571	169	0
Collectif : Féministes contre le cyberharcèlement		1026099724099181	Facebook	w006	Week 6	7	1	43285	9889	177	0
OPEN Politiche Aperte		271818023481505	Facebook	w006	Week 6	1	1	42856	8571	84	0
Micha Heitkamp		198425127523206	Facebook	w006	Week 6	3	1	42614	8461	114	0
Kinder in Gefahr - DVCK e.V.		556019341220640	Facebook	w006	Week 6	1	1	42168	16867	421	84
MBRC		1853495178284518	Facebook	w006	Week 6	8	1	41992	14000	792	0
Johann Gudenus		104145976305577	Facebook	w006	Week 6	5	1	41886	17068	319	49
En röst för de tystade. Sänd Soheila Fors till EU-parlamentet		620620058371965	Facebook	w006	Week 6	3	1	39127	9734	332	66
Colores Contra la Violencia		491948314339036	Facebook	w006	Week 6	2	1	38248	7500	148	0
Andrew Stephenson MP	The Conservative Party	308313479373888	Facebook	w006	Week 6	1	1	37499	7500	85	0
Arba Kokalari		355819811185620	Facebook	w006	Week 6	1	1	37499	7500	66	0
Holiday Extras	Holiday Extras	167898406587045	Facebook	w006	Week 6	1	1	37499	7500	433	86
Tomáš Zdechovský		275042429350706	Facebook	w006	Week 6	2	1	37019	14620	143	28
Dan Lungu		90324141831	Facebook	w006	Week 6	2	1	36665	7333	76	15
Stefano Maullu		150618724962388	Facebook	w006	Week 6	1	1	36363	18181	90	18
Mimma Briganti		2121096801469401	Facebook	w006	Week 6	3	1	36316	7113	188	0
Keyron Italia		1473993739561073	Facebook	w006	Week 6	3	1	36280	7179	109	0
Auction		30992953674	Facebook	w006	Week 6	1	1	35713	7142	62	0
Peter Gibson For Darlington	The Conservative Party	265680680782145	Facebook	w006	Week 6	2	1	35566	7113	158	0
Lorna Vassallo	Lorna Vassallo	690417757823946	Facebook	w006	Week 6	2	1	35012	7002	69	0
Renew	Renew  Party	1923371311278106	Facebook	w006	Week 6	7	1	34769	9681	317	0
Linnéa Engström		1409490812643464	Facebook	w006	Week 6	6	1	34729	11380	290	51
Oxfam Great Britain	Oxfam GB	7214031395	Facebook	w006	Week 6	7	1	34631	14341	389	70
Fondo FASDA		1429383923849615	Facebook	w006	Week 6	6	1	33797	8326	152	0
Europarlamentar independent Cojocnean Stefan-Iulian		2280428812202738	Facebook	w006	Week 6	3	1	33634	10000	32	0
Wera Hobhouse MP	Wera Hobhouse MP	420598411423796	Facebook	w006	Week 6	2	1	33570	8214	387	66
Michal Zernowitski - מיכל צ'רנוביצקי		998916683630541	Facebook	w006	Week 6	1	1	33332	6666	83	16
Donato Forcillo - Attivista M5S		348043952450383	Facebook	w006	Week 6	1	1	33332	6666	66	0
Gino Tornusciolo		967979406612704	Facebook	w006	Week 6	2	1	33067	6613	78	0
RSM MBA		110428762358678	Facebook	w006	Week 6	1	1	32608	13043	32	6
The New Arab	The New Arab	1426949024217365	Facebook	w006	Week 6	6	1	32495	11000	572	0
Azil u Srbiji - Centar za zaštitu i pomoć tražiocima azila		181548432005007	Facebook	w006	Week 6	2	1	32453	6363	112	0
medisim - Institut für medizinische Fortbildung		264857807671	Facebook	w006	Week 6	7	1	32141	7504	327	48
SOS-Kinderdörfer weltweit		56497026719	Facebook	w006	Week 6	26	1	32044	11354	320	44
JW3	JW3	6587671199	Facebook	w006	Week 6	1	1	31817	15909	183	36
Daniela Santanchè		56413702888	Facebook	w006	Week 6	1	1	31817	6363	63	0
Fratii Haiduc Music Events		686571504711148	Facebook	w006	Week 6	1	1	31249	6250	13	0
Vaqueros Colombianos		680764692266815	Facebook	w006	Week 6	1	1	31249	6250	61	0
Miroslav Žiak		396331590493376	Facebook	w006	Week 6	9	1	31034	9788	612	0
B19		522461384438687	Facebook	w006	Week 6	1	1	29999	6000	59	0
Johnny For Plymouth	Johnny Mercer 	938126169534790	Facebook	w006	Week 6	2	1	29998	6000	171	0
TAK dla kary śmierci w Polsce		2092422647455732	Facebook	w006	Week 6	4	1	29581	6666	33	0
Manometal		165855190799208	Facebook	w006	Week 6	1	1	29411	14705	14	2
Manchester Scientists for EU	Scientists for EU	322781428186489	Facebook	w006	Week 6	3	1	28634	8727	260	0
We Believe in Israel	We Believe in Israel	191388894239685	Facebook	w006	Week 6	2	1	28180	8636	787	157
ÖGPP - Österr. Gesellschaft für Politikberatung und Politikentwicklung		345168305518984	Facebook	w006	Week 6	1	1	27999	14000	139	28
Slough Conservatives	Slough Conservative Association	1562008267209505	Facebook	w006	Week 6	14	1	27868	5741	742	0
Make-up Studio Martinique		1629772583807735	Facebook	w006	Week 6	1	1	27777	5555	55	0
Cafés Baqué		334754253232371	Facebook	w006	Week 6	1	1	27450	13725	137	68
Jan Cornillie		980619838787000	Facebook	w006	Week 6	1	1	27272	5454	242	48
Interessenvertretung ungeborener Menschen e.V.		783026275091881	Facebook	w006	Week 6	1	1	27272	5454	54	0
Krešo Beljak		52929105855	Facebook	w006	Week 6	1	1	27272	13636	136	27
Beavan 4 Suffolk	D Beavan Southwold LibDems	301436096943410	Facebook	w006	Week 6	2	1	27221	5444	339	57
Solar Express KFT		721976974593091	Facebook	w006	Week 6	1	1	26922	13461	41	8
Socios Cruz Roja		306840072990831	Facebook	w006	Week 6	12	1	26323	7676	248	52
Nicola Danti		241424056063716	Facebook	w006	Week 6	3	1	25997	5000	237	0
ĽUBOŠ BLAHA	ĽUBOŠ BLAHA	2047997592105476	Facebook	w006	Week 6	1	1	25925	12962	129	25
Petri Sarvamaa		164624737027350	Facebook	w006	Week 6	2	1	25499	5000	99	0
Westmorland and Lonsdale Liberal Democrats	P Trollope [Election Agent] on behalf of the Liberal Democrats	725151761019350	Facebook	w006	Week 6	1	1	24999	5000	57	0
Europees Parlement Nederland		270788920480	Facebook	w006	Week 6	1	1	24999	5000	249	50
Tretti		250791121791	Facebook	w006	Week 6	2	1	24999	9545	33	6
Asklepion - Klinika a institut estetické medicíny		181309083350	Facebook	w006	Week 6	2	1	24999	5000	97	19
Low Cost Deals		63416269728	Facebook	w006	Week 6	1	1	24999	12500	144	28
The British Journal of Photography	Ecotricity Group Limited	40055265495	Facebook	w006	Week 6	4	1	24996	8000	458	0
Joe Sammut		433245190070343	Facebook	w006	Week 6	5	1	24995	5000	495	0
Nacht van de Vluchteling		1637965639787416	Facebook	w006	Week 6	6	1	24797	8193	344	8
Leila Kechoud - Candidata al Parlamento europeo - 26 maggio 2019	Leila Kechoud	2247400732195775	Facebook	w006	Week 6	7	1	24327	4666	561	0
Brexit Votes Matter	Brexit Defence Force	2419328181441973	Facebook	w006	Week 6	5	1	24162	7833	439	0
Cllr Chris Nelson	Chris Nelson	644761762373138	Facebook	w006	Week 6	1	1	23332	4666	53	0
Taunton Deane Liberal Democrats	Taunton Deane Liberal Democrats	868639796596609	Facebook	w006	Week 6	1	1	23076	4615	266	53
Cllr Darius G Laws	Darius G Laws and the Colchester Conservatives 	1398773803735336	Facebook	w006	Week 6	11	1	22504	4361	580	0
Welsh Liberal Democrats	Welsh Liberal Democrats	164471235877	Facebook	w006	Week 6	5	1	22496	6750	429	0
Νότης Μαριάς, Ανεξάρτητος Ευρωβουλευτής		337788662974718	Facebook	w006	Week 6	1	1	21738	10869	108	21
Campaign Together	Campaign Together	1299537773487243	Facebook	w006	Week 6	3	1	21665	7333	249	27
Röda Korset		111630258867610	Facebook	w006	Week 6	3	1	21511	5456	181	36
Cllr Stewart Mackay Addlestone North	stewart mackay	1635814073379513	Facebook	w006	Week 6	6	1	21176	4000	593	0
iWatMotion		936841059753489	Facebook	w006	Week 6	9	1	20991	3000	891	0
Jeroen Lenaers		316960281776479	Facebook	w006	Week 6	5	1	20708	7641	128	40
James Frith MP	Bury North Labour Party	353097424791073	Facebook	w006	Week 6	4	1	20451	5727	406	0
toowee.pl		185831628158565	Facebook	w006	Week 6	1	1	19999	10000	23	4
James Palmer	James Palmer	1130573317069850	Facebook	w006	Week 6	2	1	19998	10000	229	0
Mundo Sin Fronteras		764047283950662	Facebook	w006	Week 6	8	1	19992	3000	792	0
Ilkley Literature Festival	Ilkley Literature Festival	374122925933726	Facebook	w006	Week 6	1	1	19444	3888	44	0
Røde Kors		65929129383	Facebook	w006	Week 6	1	1	18749	3750	251	50
Granite Noir	Granite Noir Crime Fiction Festival	223393361409999	Facebook	w006	Week 6	1	1	18420	3684	42	0
Mayor of Bridgwater - Cllr Diogo Rodrigues	Diogo Rodrigues	1847912222147101	Facebook	w006	Week 6	6	1	18193	3421	422	0
FullUp		160098407696881	Facebook	w006	Week 6	2	1	18181	3636	181	36
Born Free Foundation	Born Free Foundation	161028272789	Facebook	w006	Week 6	1	1	18181	3636	41	0
Cristina Iurisniti Deputat USR BN		745975698891864	Facebook	w006	Week 6	1	1	18181	3636	7	0
SPD Willich		153280254743848	Facebook	w006	Week 6	5	1	17995	6000	495	0
Nanna Bonde	Ottosen Nanna Bonde	470433920022890	Facebook	w006	Week 6	3	1	17497	6125	231	0
Jörgen Warborn EU-kandidat		56002955332	Facebook	w006	Week 6	3	1	17142	5641	158	52
Million Dollar Vegan	Million Dollar Vegan	554024238384285	Facebook	w006	Week 6	3	1	16998	3250	316	28
Bolesław Piecha - poseł do Parlamentu Europejskiego		704363502985858	Facebook	w006	Week 6	2	1	16799	4200	38	6
Partido por la Igualdad Real		1981091215462211	Facebook	w006	Week 6	1	1	16666	3333	33	0
Nagy József		128401833854581	Facebook	w006	Week 6	1	1	16666	3333	33	0
Πλεύση Ελευθερίας		462297943960823	Facebook	w006	Week 6	1	1	16666	3333	33	0
Antoine Allen	Antoine Allen	705422116148189	Facebook	w006	Week 6	1	1	16666	3333	38	0
Grand River Suite		1143115625846445	Facebook	w006	Week 6	1	1	16666	3333	38	0
CARE International UK		18933154958	Facebook	w006	Week 6	3	1	16665	3333	95	0
Monda Magazin		131297520876949	Facebook	w006	Week 6	2	1	16602	6320	164	13
Mamen Sánchez		876437225721525	Facebook	w006	Week 6	6	1	16458	7179	108	18
Chorley Conservatives	Chorley Conservative Association	129872880401534	Facebook	w006	Week 6	7	1	16453	2844	582	0
Adventureman	Adventureman	509652965723517	Facebook	w006	Week 6	1	1	16128	8064	93	18
Cllr Karen Lucioni	Karen Lucioni	667909793390787	Facebook	w006	Week 6	4	1	16000	6189	257	0
Evendons Conservative Team Newsline	Wokingham Conservative Association 	834285746766397	Facebook	w006	Week 6	4	1	15996	3000	458	0
WE ARE PLANET EARTH	Callie Gauntlett	1898737837080060	Facebook	w006	Week 6	4	1	15911	2916	185	0
Folkekirkens Nødhjælps Ungdom - NU		247233348655576	Facebook	w006	Week 6	8	1	15744	3606	200	45
Tom Watson	The Labour Party. Promoted by Tom Watson on behalf of Tom Watson	470873686267967	Facebook	w006	Week 6	4	1	15632	3000	416	0
Katerina Vourlaki		234206887467692	Facebook	w006	Week 6	1	1	15624	3125	27	0
Den Blå Planet		167018996755220	Facebook	w006	Week 6	1	1	15555	7777	52	10
Plan International Sverige		382243262003	Facebook	w006	Week 6	14	1	15553	3939	76	20
Andreas Graf von Brühl - Bezirksbeirat		227743204230314	Facebook	w006	Week 6	3	1	15204	3507	66	6
Rod Cantrill	Cambridge Liberal Democrats	774443206035973	Facebook	w006	Week 6	3	1	15089	6727	204	0
TIDAL		898781006883472	Facebook	w006	Week 6	1	1	15053	7526	37	7
Studyintheuk		170953716896026	Facebook	w006	Week 6	2	1	14999	3000	173	34
Offida Solidarietà e Democrazia		210831259107734	Facebook	w006	Week 6	2	1	14998	5999	198	0
PD Martin Cauchi Inglott		181379916072401	Facebook	w006	Week 6	2	1	14998	6000	198	0
Amnistía Internacional España		78151799929	Facebook	w006	Week 6	2	1	14998	6000	198	0
Partido Socialista Europeo		442423976113917	Facebook	w006	Week 6	3	1	14997	3000	297	0
Elbers Hof		145664535604537	Facebook	w006	Week 6	3	1	14997	3000	297	0
Piraten Lëtzebuerg		183148710560	Facebook	w006	Week 6	3	1	14760	6380	179	0
Amnesty International Polska		57544755889	Facebook	w006	Week 6	8	1	14649	5924	20	1
Colchester Conservatives	Darius G Laws & Colchester Conservatives	1159423480755709	Facebook	w006	Week 6	7	1	14433	2687	422	0
Joanna Skrzydlewska		274904002573727	Facebook	w006	Week 6	1	1	14285	2857	33	6
