advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Riparte il futuro		476098022442147	Facebook	w017	Week 17	40	1	587448	234218	2362	238
ecoFuture & E.ON Energy Globe		104654572907664	Facebook	w017	Week 17	102	1	584411	207845	2251	93
Δημήτρης Καιρίδης-Dimitris Kairidis	Dimitrios Kairidis	165710610795923	Facebook	w017	Week 17	156	1	577156	158357	5710	0
Progresívne Slovensko	Progresívne Slovensko	557862947737785	Facebook	w017	Week 17	33	1	573426	174365	4184	880
Klang der Solidarität		385076005313967	Facebook	w017	Week 17	43	1	566520	233524	910	84
Politice.net	politice.net	2546711162025064	Facebook	w017	Week 17	9	1	564495	212666	307	113
Collectif : Féministes contre le cyberharcèlement		1026099724099181	Facebook	w017	Week 17	7	1	561886	248002	391	65
Demeter Márta	LMP - Lehet Más a Politika	1372750529476614	Facebook	w017	Week 17	8	1	559040	231952	874	281
Sufferosa		298654263583	Facebook	w017	Week 17	3	1	554997	211000	806	115
Carlo Calenda	Siamo Europei	131887960826264	Facebook	w017	Week 17	4	1	549996	260000	1996	400
Cheshire West Labour	Cheshire West Labour	321249061618806	Facebook	w017	Week 17	36	1	548927	137912	2666	273
Gyurcsány Ferenc	Demokratikus Koalíció	187301974635606	Facebook	w017	Week 17	5	1	547972	213273	645	195
Ádám Kósa Mep	Adam Kosa, Member of the European Parliament	237088069704442	Facebook	w017	Week 17	6	1	546633	235818	814	352
Κατερινα Μαρκου		832766380123763	Facebook	w017	Week 17	4	1	537331	215166	568	100
Gyöngyösi Márton	Országgyűlés Hivatala Jobbik Frakció	781030738624077	Facebook	w017	Week 17	4	1	534164	206833	1612	635
Σπύρος Ριζόπουλος	Spyridon Rizopoulos	2127727860849871	Facebook	w017	Week 17	34	1	533284	128517	2237	0
Nicola Danti		241424056063716	Facebook	w017	Week 17	10	1	519989	170000	2990	499
Maurits Vande Reyde	Vande Reyde Maurits Jozef	1797427180478228	Facebook	w017	Week 17	72	1	515261	155915	3546	101
NPO Zapp		205247699486388	Facebook	w017	Week 17	6	1	515154	253968	589	175
TheArticle	TheArticle	607840469632004	Facebook	w017	Week 17	6	1	510725	225468	6838	1492
Electoral Commission UK	The Electoral Commission	841894835830532	Facebook	w017	Week 17	6	1	508926	219464	3347	791
Feministiskt initiativ	Feministiskt initiativ	112513375470294	Facebook	w017	Week 17	9	1	504019	235281	3130	1480
Petr Fiala	ODS - Občanská demokratická strana	487445514669670	Facebook	w017	Week 17	11	1	500988	99999	1946	388
Più Europa	Più Europa	126662574668084	Facebook	w017	Week 17	1	1	499999	200000	999	500
European Youth Forum		80161254850	Facebook	w017	Week 17	1	1	499999	250000	2499	500
Acciona		103753489693220	Facebook	w017	Week 17	1	1	499999	200000	999	500
World Surf League		81269622057	Facebook	w017	Week 17	1	1	499999	200000	444	89
Yoigo		206789427328	Facebook	w017	Week 17	1	1	499999	200000	499	100
Cecilia Malmström		258966159416	Facebook	w017	Week 17	1	1	499998	199999	999	500
National Geographic		126590190702663	Facebook	w017	Week 17	1	1	499998	199999	498	99
Michal Šimečka • Progresívne Slovensko		194278021265803	Facebook	w017	Week 17	54	1	497903	146147	3595	199
Ujhelyi István dr.	MSZP	734217673259088	Facebook	w017	Week 17	27	1	489668	211535	1056	356
Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	w017	Week 17	7	1	484993	190000	8543	2300
Andreas Schieder	SPÖ	290881691011354	Facebook	w017	Week 17	29	1	467838	103351	3882	693
Always France		183045748427091	Facebook	w017	Week 17	1	1	466666	233333	2332	466
Jan Jambon	Nieuw-Vlaamse Alliantie	60317812912	Facebook	w017	Week 17	2	1	464672	185869	4645	929
My Nottingham	My Nottingham	103293816400733	Facebook	w017	Week 17	2	1	464284	185714	1073	537
Achille Variati	Achille Variati	478212418874107	Facebook	w017	Week 17	9	1	462008	178902	1472	245
Katarina Barley	SPD	1522202731410785	Facebook	w017	Week 17	18	1	457982	130000	3382	400
Plan International Sverige		382243262003	Facebook	w017	Week 17	171	1	452380	113718	3021	684
Dúró Dóra		191946490841225	Facebook	w017	Week 17	7	1	450788	180158	1240	433
Verv		560545637307176	Facebook	w017	Week 17	5	1	449995	180000	1953	623
EDS - EURÓPSKA DEMOKRATICKÁ STRANA	Európska Demokratická Strana	161166119377	Facebook	w017	Week 17	28	1	449540	175500	1319	195
London Gov	the Greater London Authority	713179875369048	Facebook	w017	Week 17	8	1	446097	204325	3723	796
Nicola Caputo	Nicola Caputo	1439514556290274	Facebook	w017	Week 17	21	1	437980	108499	2064	40
Podem Illes Balears	Podem Illes Balears	779897522101509	Facebook	w017	Week 17	14	1	432394	86480	2430	365
WWF-France		145392792632	Facebook	w017	Week 17	4	1	429521	168333	983	390
Ione Belarra Urteaga	Unidas Podemos	1648768832073060	Facebook	w017	Week 17	11	1	428741	118750	1629	200
Greenpeace Sverige		95735961890	Facebook	w017	Week 17	70	1	425098	130418	2670	647
Declic	Declic	686190454826244	Facebook	w017	Week 17	6	1	424417	191184	563	149
Danske Medier	Danske Medier	300107073389986	Facebook	w017	Week 17	47	1	417976	127499	1844	482
Mona Juul	Mona Juul	2079067062409423	Facebook	w017	Week 17	26	1	415047	135097	3385	690
Lara Comi	Lara Comi	155619044465389	Facebook	w017	Week 17	7	1	414995	175000	1778	600
Partia Zieloni	KKW Koalicja Europejska PO PSL SLD .N Zieloni	48391402694	Facebook	w017	Week 17	10	1	409991	85000	1044	209
Giosi Ferrandino	Giosi Ferrandino	141856142632410	Facebook	w017	Week 17	13	1	408927	118387	1000	33
Παύλος Ελευθεριάδης		768996799785550	Facebook	w017	Week 17	9	1	408118	141625	643	0
SPOLU - občianska demokracia	SPOLU - občianska demokracia	1057020590987528	Facebook	w017	Week 17	19	1	405722	160233	2221	442
SPÖ Kärnten	SPÖ Kärnten	10150145829810364	Facebook	w017	Week 17	14	1	404925	159973	2463	484
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	w017	Week 17	5	1	400838	185420	734	196
Lilian Marijnissen	SP	844559615710915	Facebook	w017	Week 17	4	1	399996	170000	1596	300
Fianna Fáil	Fianna Fáil	222629035132	Facebook	w017	Week 17	26	1	393162	106692	1234	0
Partito del Socialismo Europeo	Partito del Socialismo Europeo	1891926127734235	Facebook	w017	Week 17	11	1	383991	124500	861	0
Danke, Freihandel.	VDMA	226651401514704	Facebook	w017	Week 17	24	1	381976	87000	2376	0
Valter Flego	Valter Flego	441675022557503	Facebook	w017	Week 17	16	1	381652	78333	1372	29
UNICEF France		173159234432	Facebook	w017	Week 17	38	1	381584	150008	2073	493
Matteo Gazzini	Matteo Gazzini	204493693449796	Facebook	w017	Week 17	8	1	374516	131904	1737	254
David Casa	David Casa	193035580892638	Facebook	w017	Week 17	12	1	372492	143000	1387	160
Ľubomír Šesták - volím č.8	Sestak Lubomir	713479689049720	Facebook	w017	Week 17	29	1	369626	77529	1279	0
Banque mondiale		155174084508744	Facebook	w017	Week 17	45	1	368986	145337	394	0
Valdis Dombrovskis		984665731564266	Facebook	w017	Week 17	15	1	365821	74000	1161	0
Marek Balt	KKW Koalicja Europejska PO PSL SLD  .N Zieloni	398824790221548	Facebook	w017	Week 17	9	1	363392	127839	752	145
Pedro Quevedo Iturbe	Nueva Canarias	960849937289013	Facebook	w017	Week 17	7	1	362493	102499	1018	99
Gaia		182073298490036	Facebook	w017	Week 17	5	1	361755	169354	3256	1306
Milan Uhrík - poslanec NR SR		193258414360612	Facebook	w017	Week 17	2	1	361537	180769	1806	361
VB - nos gens d'abord	Vlaams Belang	816130908786112	Facebook	w017	Week 17	28	1	360873	116644	3996	851
Cseh Katalin - Momentum	Momentum Mozgalom	682448271826776	Facebook	w017	Week 17	12	1	359244	123035	712	264
Δημήτρης Παπαδημούλης	Dimitrios Papadimoulis	528797520505550	Facebook	w017	Week 17	6	1	357571	134696	761	140
Evropski parlament Slovenija	Evropski parlament Slovenija	183314631692914	Facebook	w017	Week 17	72	1	356516	95921	2419	33
OBYČAJNÍ ĽUDIA a nezávislé osobnosti	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	150674111712306	Facebook	w017	Week 17	5	1	351995	160400	2035	399
sp.a West-Vlaanderen	sp.a West-Vlaanderen	269157793205215	Facebook	w017	Week 17	8	1	349994	133999	1527	233
SPD Land Bremen	SPD Land Bremen 	524965010906886	Facebook	w017	Week 17	51	1	343949	78000	5049	0
Русский союз Латвии	Latvijas Krievu savienība	545693602214498	Facebook	w017	Week 17	3	1	342854	158571	1082	199
Campact e.V.		82734241364	Facebook	w017	Week 17	9	1	341842	143337	1410	539
Alfred Sant	Alfred Sant	537789116260209	Facebook	w017	Week 17	24	1	340813	116916	2334	87
Johann Gudenus		104145976305577	Facebook	w017	Week 17	9	1	336366	148000	1422	259
Yeovil Conservatives	The Yeovil Constituency Conservative Association of 17 The Park, Yeovil, Somerset, BA20 1DN.	1597713690525854	Facebook	w017	Week 17	5	1	333854	141428	1418	583
UR Team		539695462729003	Facebook	w017	Week 17	1	1	333332	133333	66	0
DGB Bundesvorstand		147245511963527	Facebook	w017	Week 17	1	1	333332	133333	332	66
Francis Zammit Dimech	Francis Zammit Dimech	117406495021568	Facebook	w017	Week 17	34	1	330727	79250	2354	0
CD&V	CD&V	52997544531	Facebook	w017	Week 17	25	1	330566	88455	1707	125
Berliner Stadtwerke	Berliner Stadtwerke	765844936882239	Facebook	w017	Week 17	10	1	329733	80714	3781	1448
Βαρουξής Λευτέρης - Varouxis Lefteris	Digital Solutions	280496205994839	Facebook	w017	Week 17	2	1	327776	121111	776	155
Socialdemokraterna i Stockholm	Socialdemokraterna i Stockholm	117056501654820	Facebook	w017	Week 17	23	1	327278	79313	3224	846
Jamie Driscoll 4 Mayor	The Labour Party	296264854323788	Facebook	w017	Week 17	5	1	327141	124000	3783	856
Vandebron		263935850440177	Facebook	w017	Week 17	13	1	325356	138384	2318	495
Vágó Gábor	LMP - Lehet Más a Politika	453253875264	Facebook	w017	Week 17	11	1	324576	109166	643	138
Plan International España		366619768708	Facebook	w017	Week 17	4	1	323527	161764	1321	388
Red Barnet		67571270393	Facebook	w017	Week 17	51	1	322388	119770	5711	1492
Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	w017	Week 17	23	1	322235	105781	2860	286
Brecht Warnez	Warnez Brecht Luc T	998887823550443	Facebook	w017	Week 17	69	1	321129	96333	3884	49
D66	D66	52985377549	Facebook	w017	Week 17	8	1	320033	112601	1122	350
European Greens		141366725876424	Facebook	w017	Week 17	4	1	319640	123928	1319	489
Zora Jaurová • Progresívne Slovensko		267456060571592	Facebook	w017	Week 17	63	1	318034	75070	2773	255
Νίκος Ανδρουλάκης		216089191899991	Facebook	w017	Week 17	8	1	317902	149828	598	58
Vouliwatch		627330267312880	Facebook	w017	Week 17	8	1	313038	127488	809	295
Eva Kaili	Eva Kaili	13721812367	Facebook	w017	Week 17	4	1	308142	125610	1753	330
SPD-Bundestagsfraktion	SPD-Bundestagsfraktion	144380008933707	Facebook	w017	Week 17	14	1	307079	68508	1571	175
Στέλιος Κυμπουρόπουλος	Στέλιος Κυμπουρόπουλος	323456224972682	Facebook	w017	Week 17	22	1	305821	111368	1914	40
Dansk Folkeparti	Dansk Folkeparti	520449347983427	Facebook	w017	Week 17	3	1	304462	123660	974	474
SPD Mannheim	SPD Mannheim	417906251607978	Facebook	w017	Week 17	7	1	304402	141702	1414	479
Krzysztof Hetman	Krzysztof Hetman	1607487699534202	Facebook	w017	Week 17	3	1	299997	150000	348	69
Departamentul pentru Agricultură și Dezvoltare Rurală al PSD	Partidul Social Democrat	339365506708219	Facebook	w017	Week 17	3	1	299997	120000	314	63
BNG - Bloque Nacionalista Galego	Bloque Nacionalista Galego	128341470548824	Facebook	w017	Week 17	3	1	299997	150000	1497	300
European Parliament in the UK	European Parliament in the UK	310175149000473	Facebook	w017	Week 17	4	1	299796	119404	1120	378
Vladimír Bilčík SPOLU - občianska demokracia	SPOLU - občianska demokracia	1501859650125625	Facebook	w017	Week 17	72	1	292258	98926	2616	104
Carmine Pacente		218066501942820	Facebook	w017	Week 17	11	1	289069	57233	862	0
Elena Gentile	Elena Gentile	1426435657576038	Facebook	w017	Week 17	16	1	287538	82792	862	0
ПП ГЕРБ - София		336639303182606	Facebook	w017	Week 17	1	1	285713	114285	253	50
Dansk Industri - DI	Dansk Industri	141343589252160	Facebook	w017	Week 17	10	1	285395	90749	1817	456
LSAP	Lëtzebuerger Sozialistesch Aarbechterpartei	47216059667	Facebook	w017	Week 17	31	1	282501	67119	2919	99
Costas Mavrides - Κώστας Μαυρίδης	Costas Mavrides - Κώστας Μαυρίδης	197874087030899	Facebook	w017	Week 17	8	1	281826	87666	1084	100
Marco Zanni		1441172666130044	Facebook	w017	Week 17	3	1	280766	125384	1151	230
Demand Better for BCP	BCP Liberal Democrats	586338961847589	Facebook	w017	Week 17	79	1	278380	78357	3641	356
Pernille Weiss	Det Konservative Folkeparti	2071183673144991	Facebook	w017	Week 17	19	1	275299	101171	3280	943
Greenpeace International		7297163299	Facebook	w017	Week 17	5	1	275274	124505	381	173
