advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
déi gréng	déi gréng	21710789873	Facebook	luxembourg_district	Luxembourg District	LU	Luxembourg	51	1	1964353	615343	11707	1971
déi jonk gréng	Déi jonk gréng	197451906960613	Facebook	luxembourg_district	Luxembourg District	LU	Luxembourg	30	1	694625	211929	3451	299
CSV	CSV	56016549775	Facebook	luxembourg_district	Luxembourg District	LU	Luxembourg	26	1	636650	140748	4109	541
European Parliament	European Parliament	178362315106	Facebook	luxembourg_district	Luxembourg District	LU	Luxembourg	24	1	503674	150247	3225	360
Mischel Sylvie	Sylvie Suzette Renee Mischel	155913575037227	Facebook	luxembourg_district	Luxembourg District	LU	Luxembourg	18	1	481338	101504	4595	847
ADR  - Alternativ Demokratesch Reformpartei	ADR	115916035102253	Facebook	luxembourg_district	Luxembourg District	LU	Luxembourg	13	1	439720	87945	3880	752
DP - Demokratesch Partei	DP - Demokratesch Partei	280875378609326	Facebook	luxembourg_district	Luxembourg District	LU	Luxembourg	13	1	435337	158207	3148	747
LSAP	Lëtzebuerger Sozialistesch Aarbechterpartei	47216059667	Facebook	luxembourg_district	Luxembourg District	LU	Luxembourg	10	1	369279	98156	2267	389
déi Lénk	déi Lénk	120444648033670	Facebook	luxembourg_district	Luxembourg District	LU	Luxembourg	13	1	241964	57653	1294	75
Volt Luxembourg	Volt Luxembourg	766459183561998	Facebook	luxembourg_district	Luxembourg District	LU	Luxembourg	12	1	179259	37287	1257	80
Give Us A Voice Lëtzebuerg		1505184473073824	Facebook	luxembourg_district	Luxembourg District	LU	Luxembourg	1	1	149712	74856	3742	748
Wee2050 / Nee2015	Wee2050 / Nee2015	889354561125041	Facebook	luxembourg_district	Luxembourg District	LU	Luxembourg	7	1	77584	26119	500	0
CSJ - Chrëschtlech-Sozial Jugend	CSJ - Chrëschtlech-Sozial Jugend	118614251515164	Facebook	luxembourg_district	Luxembourg District	LU	Luxembourg	3	1	71950	14245	212	0
Greenpeace Luxembourg	Greenpeace Luxembourg	67370457805	Facebook	luxembourg_district	Luxembourg District	LU	Luxembourg	5	1	59020	14271	399	0
Friddens- a Solidaritéitsplattform		110747949801520	Facebook	luxembourg_district	Luxembourg District	LU	Luxembourg	2	1	38695	7589	149	0
Gary Diderich	Gary Diderich	73144437219	Facebook	luxembourg_district	Luxembourg District	LU	Luxembourg	2	1	37859	7572	396	71
Piraten Bezierk Osten		141480992729926	Facebook	luxembourg_district	Luxembourg District	LU	Luxembourg	1	1	36100	7220	360	72
Christopher Lilyblad	Christopher Lilyblad	163909507424327	Facebook	luxembourg_district	Luxembourg District	LU	Luxembourg	1	1	32740	6548	326	65
Julia Elisabetta Pitterman	Volt Luxembourg	2235333396715580	Facebook	luxembourg_district	Luxembourg District	LU	Luxembourg	4	1	15856	3172	314	0
Marc ANGEL	Marc Angel	1404458223105541	Facebook	luxembourg_district	Luxembourg District	LU	Luxembourg	4	1	15335	4802	319	0
Piraten Bezierk Süden		659368007411223	Facebook	luxembourg_district	Luxembourg District	LU	Luxembourg	7	1	14993	2000	693	0
JSL	Amir Vesali	64281432571	Facebook	luxembourg_district	Luxembourg District	LU	Luxembourg	6	1	14946	2746	392	0
Marc Goergen		2139886662711123	Facebook	luxembourg_district	Luxembourg District	LU	Luxembourg	2	1	8111	3739	136	0
Marc Spautz		143237373145276	Facebook	luxembourg_district	Luxembourg District	LU	Luxembourg	1	1	7321	3661	72	0
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	luxembourg_district	Luxembourg District	LU	Luxembourg	3	1	4360	2180	21	4
Piraten Lëtzebuerg		183148710560	Facebook	luxembourg_district	Luxembourg District	LU	Luxembourg	2	1	4194	700	138	0
Roy Reding		734660406636837	Facebook	luxembourg_district	Luxembourg District	LU	Luxembourg	1	1	999	0	99	0
Piratepartei Gemeng Diddeleng		171972036995630	Facebook	luxembourg_district	Luxembourg District	LU	Luxembourg	1	1	999	0	99	0
EPP Group in the European Parliament	EPP Group in the European Parliament	291699857688	Facebook	luxembourg_district	Luxembourg District	LU	Luxembourg	1	1	153	76	0	0
European Commission	European Commission	107898832590939	Facebook	luxembourg_district	Luxembourg District	LU	Luxembourg	22	1	122	57	0	0
mymuesli		20393019390	Facebook	luxembourg_district	Luxembourg District	LU	Luxembourg	1	1	44	8	0	0
ALDE Party – Liberals and Democrats for Europe	ALDE Party – Liberals and Democrats for Europe	262681199589	Facebook	luxembourg_district	Luxembourg District	LU	Luxembourg	3	1	32	15	0	0
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	luxembourg_district	Luxembourg District	LU	Luxembourg	16	1	28	9	0	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	luxembourg_district	Luxembourg District	LU	Luxembourg	11	1	21	7	0	0
Piratepartei Bezierk Norden		494284087327520	Facebook	luxembourg_district	Luxembourg District	LU	Luxembourg	1	1	16	0	1	0
European Greens	European Greens	141366725876424	Facebook	luxembourg_district	Luxembourg District	LU	Luxembourg	4	1	14	1	0	0
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	luxembourg_district	Luxembourg District	LU	Luxembourg	1	1	14	7	0	0
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	luxembourg_district	Luxembourg District	LU	Luxembourg	5	1	2	0	0	0
Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	luxembourg_district	Luxembourg District	LU	Luxembourg	10	1	0	0	0	0
نداء الحرب 3: امبراطورية الفولاذ		1896641773933197	Facebook	luxembourg_district	Luxembourg District	LU	Luxembourg	1	1	0	0	0	0
Big News Buzz		125179374733697	Facebook	luxembourg_district	Luxembourg District	LU	Luxembourg	1	1	0	0	0	0
Europe Thinx		335839580440114	Facebook	luxembourg_district	Luxembourg District	LU	Luxembourg	1	1	0	0	0	0
SPD Rheinland-Pfalz	SPD Rheinland-Pfalz	330165526782	Facebook	luxembourg_district	Luxembourg District	LU	Luxembourg	1	1	0	0	0	0
Simon Bultot, 3ème à la Chambre, Liste PS	Simon Fabrice Bultot	2180842748675219	Facebook	luxembourg_district	Luxembourg District	LU	Luxembourg	1	1	0	0	0	0
ETUC		129041250601685	Facebook	luxembourg_district	Luxembourg District	LU	Luxembourg	1	1	0	0	0	0
Vote for a Woman / Stem op een Vrouw		1329572193784367	Facebook	luxembourg_district	Luxembourg District	LU	Luxembourg	2	1	0	0	0	0
Justice for Daphne Caruana Galizia		245601565462724	Facebook	luxembourg_district	Luxembourg District	LU	Luxembourg	2	1	0	0	0	0
Nicolas Stilmant - 2e effectif - liste Chambre	Nicolas Stilmant	371323650128015	Facebook	luxembourg_district	Luxembourg District	LU	Luxembourg	2	1	0	0	0	0
Eurozine		115579498521257	Facebook	luxembourg_district	Luxembourg District	LU	Luxembourg	1	1	0	0	0	0
