region_code	region_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
baranya_county	Baranya County	HU	Hungary	2875	597	719644	225264	1811	525
borsod_abauj_zemplen_county	Borsod-Abaúj-Zemplén County	HU	Hungary	2914	635	1509190	511821	2891	890
budapest	Budapest	HU	Hungary	3894	872	17990690	7008943	42355	12081
bacs_kiskun_county	Bács-Kiskun County	HU	Hungary	2838	627	1257879	390104	3023	788
bekes_county	Békés County	HU	Hungary	2670	574	941461	280585	1735	449
csongrad_county	Csongrád County	HU	Hungary	2922	632	1143925	426053	2901	1067
fejer_county	Fejér County	HU	Hungary	2839	597	939328	359698	2137	765
gyor_moson_sopron_county	Győr-Moson-Sopron County	HU	Hungary	3039	650	835606	265753	1781	519
hajdu_bihar_county	Hajdú-Bihar County	HU	Hungary	2937	636	913213	329913	1923	695
heves_county	Heves County	HU	Hungary	2616	572	570801	162656	1091	314
jasz_nagykun_szolnok_county	Jász-Nagykun-Szolnok County	HU	Hungary	2649	565	711929	227121	1512	460
komarom_esztergom_county	Komárom-Esztergom County	HU	Hungary	2777	583	558983	210031	1702	510
nograd_county	Nógrád County	HU	Hungary	2371	495	149641	58754	296	87
pest_county	Pest County	HU	Hungary	3187	747	2307731	837963	5977	1879
somogy_county	Somogy County	HU	Hungary	2661	563	838909	225099	1523	483
szabolcs_szatmar_bereg_county	Szabolcs-Szatmár-Bereg County	HU	Hungary	2733	612	1007055	341099	2261	647
tolna_county	Tolna County	HU	Hungary	2474	511	219396	71862	586	184
vas_county	Vas County	HU	Hungary	2645	547	647259	181536	1499	365
veszprem_county	Veszprém County	HU	Hungary	2709	588	681352	185732	1597	448
zala_county	Zala County	HU	Hungary	2622	543	542116	174562	1318	400
