advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Médecins du Monde France		265420476920	Facebook	w004	Week 4	50	1	131950	26000	4950	0
Le Monde		14892757589	Facebook	w004	Week 4	8	1	131720	51911	238	23
Massimiliano Smeriglio	Massimiliano Smeriglio	182266801912488	Facebook	w004	Week 4	1	1	127272	63636	317	63
RefugiadosSOS		550220551831041	Facebook	w004	Week 4	69	1	126931	20000	6831	0
Estremi Rimedi - Web Series		1888810884668917	Facebook	w004	Week 4	3	1	125498	55000	348	50
Wirtschaftskammer		125946327466544	Facebook	w004	Week 4	21	1	120483	25580	1190	82
Gazeta Wyborcza		63563473556	Facebook	w004	Week 4	4	1	119996	30000	371	69
Oxfam Great Britain	Oxfam GB	7214031395	Facebook	w004	Week 4	5	1	117249	48611	1303	247
Plan International Österreich		115130990779	Facebook	w004	Week 4	3	1	113993	48664	707	237
Liam Byrne	Liam Byrne MP	147894618876725	Facebook	w004	Week 4	5	1	108330	24166	324	0
Bournemouth Green Party	South East Dorset Green Party	140064492697345	Facebook	w004	Week 4	4	1	105995	20999	921	115
Gitte Willumsen - Folketingskandidat for Venstre	Willumsen Gitte	1751959911736210	Facebook	w004	Week 4	4	1	105588	39378	486	121
Scientists for EU	Scientists for EU	642444842524195	Facebook	w004	Week 4	2	1	102032	37479	1025	197
Fazland		392009187483727	Facebook	w004	Week 4	19	1	101996	39400	716	140
Alfred Sant	Alfred Sant	537789116260209	Facebook	w004	Week 4	1	1	99999	49999	498	99
Radware		173342156042274	Facebook	w004	Week 4	2	1	99998	20000	176	0
Nick4Mayor	Nick Forbes for North of Tyne Mayor Campaign	1223209701167500	Facebook	w004	Week 4	2	1	99998	20000	229	0
Sheffield City Region Mayor	Sheffield City Region Mayoral Combined Authority	2064459193832465	Facebook	w004	Week 4	6	1	98899	19780	521	73
SOS-Kinderdörfer weltweit		56497026719	Facebook	w004	Week 4	27	1	97579	44473	628	108
Repression In Paradise - Venezuelan Documentary	Alving Garcia	1313923788706996	Facebook	w004	Week 4	2	1	97222	45370	11	0
Josef Caruana		166617437361908	Facebook	w004	Week 4	3	1	96863	26614	264	24
Johann Gudenus		104145976305577	Facebook	w004	Week 4	15	1	93513	29536	838	113
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	w004	Week 4	30	1	92678	21308	1550	51
Greenpeace UK	Greenpeace UK 	9250349228	Facebook	w004	Week 4	37	1	92591	37415	509	40
Geert Bourgeois	Nieuw-Vlaamse Alliantie	649429725077632	Facebook	w004	Week 4	2	1	91665	30833	915	308
toowee.pl		185831628158565	Facebook	w004	Week 4	1	1	87499	43750	101	20
Holborn Studios	Holborn Studios Ltd	150159499911	Facebook	w004	Week 4	2	1	87498	17500	1010	202
Care4Calais	Care4Calais	1046117708754519	Facebook	w004	Week 4	3	1	86711	17142	310	0
Fabrizio Marrazzo		174478206566341	Facebook	w004	Week 4	2	1	83331	16666	165	0
Martynas Nagevičius / LRLS Sostinės liberalai		1146633232128220	Facebook	w004	Week 4	6	1	83133	18999	292	0
Covestro		150793518281117	Facebook	w004	Week 4	2	1	80459	32183	160	80
EU Watch	EU Watch	136146920436020	Facebook	w004	Week 4	1	1	79999	40000	230	46
Klang der Solidarität		385076005313967	Facebook	w004	Week 4	9	1	78782	21832	169	9
Μανώλης Κεφαλογιάννης / Manolis Kefalogiannis		51638783172	Facebook	w004	Week 4	3	1	75997	15000	247	0
Reasons2Remain	Reasons2Remain	123798281312883	Facebook	w004	Week 4	2	1	74998	15000	171	0
Roberta Metsola		406824526101449	Facebook	w004	Week 4	13	1	74989	26250	1052	12
Sink Pong		256179217727449	Facebook	w004	Week 4	22	1	71488	14887	821	0
Farnley and Wortley Labour	Matt Gibson	114161232550405	Facebook	w004	Week 4	4	1	70376	15575	554	86
World Animal Protection Danmark		33588644626	Facebook	w004	Week 4	5	1	70365	29122	837	188
Family Nation		204972509559812	Facebook	w004	Week 4	4	1	69996	17000	396	0
UNRWA España		105664031745	Facebook	w004	Week 4	20	1	68980	15000	1980	0
Alex Salmond	Slainte Media	136191876445102	Facebook	w004	Week 4	1	1	66666	33333	192	38
Ristoratore Top		193732410819098	Facebook	w004	Week 4	3	1	64997	16000	297	0
Cittadinanza Italiana e Soggiorno		145360186087365	Facebook	w004	Week 4	3	1	64997	16000	297	0
Consommez Malin		2045469565728527	Facebook	w004	Week 4	5	1	62995	15000	895	100
JONG CD&V	JONG CD&V	638247042856542	Facebook	w004	Week 4	1	1	62499	31250	311	62
National Theatre		9212864972	Facebook	w004	Week 4	5	1	62105	20430	389	130
Acacia Car Rentals		198061050534528	Facebook	w004	Week 4	2	1	60415	12083	37	7
Scotland in Union	Scotland in Union	450493248432578	Facebook	w004	Week 4	2	1	59998	15000	229	0
Le HCR, l'Agence des Nations Unies pour les Réfugiés		112542522148670	Facebook	w004	Week 4	2	1	59998	15000	198	0
Women for a People's Vote	Women for a People's Vote	235989320458995	Facebook	w004	Week 4	5	1	59997	13500	749	115
Studyintheuk		170953716896026	Facebook	w004	Week 4	18	1	59496	13500	939	133
Página Miguel Viegas		194651341130667	Facebook	w004	Week 4	2	1	55383	23076	230	40
Groen	Groen	84920854319	Facebook	w004	Week 4	2	1	54998	11000	198	0
Razvan Popa		128861244581738	Facebook	w004	Week 4	2	1	54998	12500	115	21
Deep Blue Straws	Deep Blue Straws 	267647110556508	Facebook	w004	Week 4	2	1	54997	11000	229	0
Labour North West	the Labour Party	61950489543	Facebook	w004	Week 4	4	1	53498	11312	189	0
Socios Cruz Roja		306840072990831	Facebook	w004	Week 4	16	1	51925	13365	515	96
KATHARINE HAMNETT		322018314523210	Facebook	w004	Week 4	1	1	51851	25925	299	150
Withington Ward Liberal Democrats	Manchester Withington Liberal Democrats	223624624659868	Facebook	w004	Week 4	4	1	51818	10137	260	0
Matthew Scott, Kent Police and Crime Commissioner	Matthew Scott, Police and Crime Commissioner for Kent	1523781847943670	Facebook	w004	Week 4	3	1	51775	10000	781	115
Beth Miller	CorbyEN Labour Party	816779408496482	Facebook	w004	Week 4	2	1	51665	10333	152	0
Animal Equality UK		2047806148766050	Facebook	w004	Week 4	3	1	51501	25751	458	229
Greg Stanton	Manchester Withington Liberal Democrats	275496989514175	Facebook	w004	Week 4	3	1	51081	12416	589	101
Folkebevægelsen for asylbørns fremtid		127791457997348	Facebook	w004	Week 4	2	1	50998	10000	147	66
sp.a	sp.a	57253967150	Facebook	w004	Week 4	1	1	49999	10000	498	99
Cheltenham Liberal Democrats	Cheltenham Liberal Democrats	176267409201041	Facebook	w004	Week 4	1	1	49999	10000	114	0
Silvia Dinică		1128229287275038	Facebook	w004	Week 4	1	1	49999	10000	20	0
Cllrs Karen Walker and Sarah Bevan	Karen Walker and Sarah Bevan	1358067560978443	Facebook	w004	Week 4	1	1	49999	10000	114	0
TRT World		1559901027613381	Facebook	w004	Week 4	1	1	49999	10000	74	14
Now Brexit	donors to NowBrexit	292444058229546	Facebook	w004	Week 4	1	1	49999	10000	114	0
Rory Palmer MEP	Rory Palmer MEP (Labour Member of the European Parliament for the East Midlands, UK) 	1832404216799553	Facebook	w004	Week 4	1	1	49999	10000	114	0
Anna Maria Corazza Bildt		69490331421	Facebook	w004	Week 4	1	1	49999	10000	462	92
Milaap		315603771494	Facebook	w004	Week 4	1	1	49999	10000	88	0
LGBT+ for a People's Vote		287716388719375	Facebook	w004	Week 4	1	1	49999	10000	114	0
Pamura		2202939006594824	Facebook	w004	Week 4	1	1	49999	25000	124	25
EIT InnoEnergy		344038838945608	Facebook	w004	Week 4	4	1	47867	19025	68	11
Tim Farron	Westmorland and Lonsdale Liberal Democrats	118873691462974	Facebook	w004	Week 4	2	1	46427	9285	106	0
SPÖ	SPÖ	77393060080	Facebook	w004	Week 4	3	1	46280	20247	375	92
UNO-Flüchtlingshilfe		236934790401	Facebook	w004	Week 4	1	1	46052	18421	460	92
Neil McEvoy	Neil McEvoy	1538311623148335	Facebook	w004	Week 4	6	1	45125	12289	203	0
Sosialidemokraatit SDP		108945982480217	Facebook	w004	Week 4	3	1	44942	9644	448	85
CAF Mab Copagri		623562751374487	Facebook	w004	Week 4	3	1	44521	15698	166	20
Winkler Gyula		1560147330888040	Facebook	w004	Week 4	3	1	43938	16969	63	12
Dude Dad		154100984604961	Facebook	w004	Week 4	2	1	43749	8750	388	77
The News Dump	The News Dump	210909392847421	Facebook	w004	Week 4	43	1	42957	0	4926	0
Dyson		741076562686907	Facebook	w004	Week 4	1	1	42857	17142	85	42
Frank Psaila		458318884361628	Facebook	w004	Week 4	1	1	42856	8571	75	0
Die Filmshow		2022891951293490	Facebook	w004	Week 4	1	1	42856	21428	213	42
Green Party of England and Wales	The Green Party of England and Wales	20995300784	Facebook	w004	Week 4	5	1	42219	15111	300	0
Kinder in Gefahr - DVCK e.V.		556019341220640	Facebook	w004	Week 4	1	1	42168	16867	421	84
Stephen Kerr MP for Stirling	Stirling Conservative & Unionist Association	850551875009799	Facebook	w004	Week 4	1	1	41665	8333	95	0
Collectif : Féministes contre le cyberharcèlement		1026099724099181	Facebook	w004	Week 4	4	1	41248	8250	111	0
Læger uden Grænser (MSF)		99632942471	Facebook	w004	Week 4	19	1	41045	8088	220	65
Stefano Maullu		150618724962388	Facebook	w004	Week 4	2	1	40499	16500	164	28
Orbex		1415953441956155	Facebook	w004	Week 4	1	1	39999	8000	70	0
Fight For €14 - NL		296330127745778	Facebook	w004	Week 4	5	1	39995	17000	495	0
Charles Goerens		441313569220539	Facebook	w004	Week 4	8	1	39814	18241	371	15
Jörgen Warborn EU-kandidat		56002955332	Facebook	w004	Week 4	5	1	39739	8581	367	79
SPL energetica		45392485449	Facebook	w004	Week 4	1	1	38888	19444	38	0
Linnéa Engström		1409490812643464	Facebook	w004	Week 4	5	1	37981	11280	326	61
Asger Christensen i EU	Christensen Asger Bank Møller	1450750935146684	Facebook	w004	Week 4	1	1	37499	7500	100	50
Fratii Haiduc Music Events		686571504711148	Facebook	w004	Week 4	2	1	37499	7500	15	0
Weaver Vale Conservatives	Weaver Vale Conservative Association	205246756598265	Facebook	w004	Week 4	1	1	37499	7500	85	0
Laïcité Brabant wallon		682207655258109	Facebook	w004	Week 4	1	1	37499	7500	74	0
Dominik Nepp		135953609780627	Facebook	w004	Week 4	20	1	37406	7725	671	49
Tomáš Zdechovský		275042429350706	Facebook	w004	Week 4	2	1	37175	14651	144	28
Advertising Week Europe		957474261104635	Facebook	w004	Week 4	2	1	36152	14373	325	63
Tower Hamlets Council	Tower Hamlets Council	848352765192315	Facebook	w004	Week 4	5	1	35382	13076	264	0
Danilo Oscar Lancini		247390032110856	Facebook	w004	Week 4	5	1	34996	15999	396	0
Ringtone Store		301205363738619	Facebook	w004	Week 4	4	1	34996	16000	396	0
Soheila Fors		420594604736397	Facebook	w004	Week 4	3	1	34039	7474	69	31
The Week Junior		799576543492660	Facebook	w004	Week 4	14	1	33875	14967	191	25
Grzegorz Furgo	Grzegorz Furgo	1674901842722925	Facebook	w004	Week 4	1	1	31817	6363	14	0
LT konsult fastighetsservice		186325834774557	Facebook	w004	Week 4	1	1	31817	6363	294	58
Labour Leave	Labour Leave	1291676554181443	Facebook	w004	Week 4	1	1	31249	6250	71	0
Liban Sheikh		302959147221497	Facebook	w004	Week 4	1	1	31249	6250	311	62
Wes Streeting MP	The Labour Party.  Promoted by Matthew Goddin on behalf of Wes Streeting MP	177717252277852	Facebook	w004	Week 4	1	1	31249	6250	71	0
Olga Sehnalová	Olga Sehnalová	474594005906021	Facebook	w004	Week 4	3	1	30998	6090	35	13
Sofka Officiel		794971730540455	Facebook	w004	Week 4	2	1	30958	6191	118	0
Chris Green	Chris Green MP	249684318543741	Facebook	w004	Week 4	1	1	29999	6000	346	69
GoodJobs		1004883576238809	Facebook	w004	Week 4	1	1	29999	6000	299	60
Office of the Police and Crime Commissioner for Gloucestershire	Gloucestershire's Office of the Police and Crime Commissioner	748480935192911	Facebook	w004	Week 4	1	1	29999	6000	346	69
Helpis		716389508536633	Facebook	w004	Week 4	4	1	29996	11999	396	0
Eco et Moi		249837975886193	Facebook	w004	Week 4	10	1	29989	4999	989	0
Vereniging Eigen Huis		371735371563	Facebook	w004	Week 4	2	1	29399	14280	167	28
Councillor Simon Hogg	Simon Hogg	687320661662269	Facebook	w004	Week 4	1	1	29166	5833	66	0
David Rutley MP	The Conservative Party	1944644765749384	Facebook	w004	Week 4	1	1	28570	5714	329	66
Cllr. Gareth Eales - For Northampton South	Northampton South Labour Party	625007417657121	Facebook	w004	Week 4	3	1	27881	7376	128	0
Ivan ŠTEFANEC		324560137683033	Facebook	w004	Week 4	1	1	27777	11111	55	27
Collective Encounters	Collective Encounters	1575664069358718	Facebook	w004	Week 4	2	1	27665	6333	87	0
Cafés Baqué		334754253232371	Facebook	w004	Week 4	1	1	27450	13725	137	68
ClickAfric		332105977146815	Facebook	w004	Week 4	1	1	27272	5454	54	0
Scottish Family Party	Scottish Family Party	1313354295370593	Facebook	w004	Week 4	4	1	26552	6310	232	27
Lisa's Law Solicitors	Lisa's Law Solicitors	739722549392872	Facebook	w004	Week 4	2	1	26249	5250	85	0
Obiettivo Bra 2024		1031627463683931	Facebook	w004	Week 4	2	1	25499	5000	99	0
Mike Hookem MEP	Mike Hookem MEP	628368003989904	Facebook	w004	Week 4	2	1	25226	5795	80	0
International Fund for Animal Welfare - IFAW	International Fund for Animal Welfare (IFAW)	353224381469808	Facebook	w004	Week 4	1	1	24999	5000	288	57
Anneleen Van Bossuyt		1375436739430055	Facebook	w004	Week 4	1	1	24999	12500	249	125
Yeshe Norbu Appello per il Tibet onlus		135741096502839	Facebook	w004	Week 4	1	1	24999	5000	249	50
Fight for Wildlife	Fight for Wildlife	892549610951043	Facebook	w004	Week 4	1	1	24999	5000	57	0
International Growth Centre	London School of Economics and Political Science	121645431208100	Facebook	w004	Week 4	1	1	24999	5000	57	0
Lambeth Liberal Democrats	Lambeth Liberal Democrats	670304546481949	Facebook	w004	Week 4	2	1	24999	5000	57	0
Protect Our Winters UK	Protect Our Winters UK	1163506110445846	Facebook	w004	Week 4	21	1	24979	1000	2405	0
Peterborough Labour Party	The Labour Party	927033024024138	Facebook	w004	Week 4	1	1	23332	4666	539	270
Bolton Clowncil	Admins of Bolton Clowncil who have no political membership to any party	1520858828219756	Facebook	w004	Week 4	2	1	23332	7291	133	0
Dan Lungu		90324141831	Facebook	w004	Week 4	1	1	23332	4666	48	9
Hull Liberal Democrats	Hull and Hessle Lib Dems	66719316177	Facebook	w004	Week 4	2	1	23332	4666	115	15
Hungarian Hardstyle		193573214085	Facebook	w004	Week 4	1	1	23332	4666	72	14
Peverell Labour Cllr Jeremy Goslin	Jeremy Goslin	940454292763854	Facebook	w004	Week 4	1	1	23332	4666	53	0
Caspar the Hat	Emily Doherty	261773154498428	Facebook	w004	Week 4	5	1	23331	4400	244	0
Entega		198244400189055	Facebook	w004	Week 4	6	1	22994	7000	594	0
Pasticceria Gastronomia Giuliano		827804860610172	Facebook	w004	Week 4	2	1	22821	11290	136	22
Γιώργος Σταύρος Κρεμλής - Υποψήφιος Ευρωβουλευτής		548959368535123	Facebook	w004	Week 4	1	1	22726	4545	45	0
Partido por la Igualdad Real		1981091215462211	Facebook	w004	Week 4	1	1	22726	4545	45	0
Veganuary		170911309781648	Facebook	w004	Week 4	2	1	22580	4516	51	0
Afrika Kontakt		194452460650048	Facebook	w004	Week 4	3	1	22331	6333	73	12
Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	w004	Week 4	7	1	22029	4000	597	0
Treevotion		312276899356713	Facebook	w004	Week 4	5	1	21995	7000	33	5
Plasticfreegreece		127140361355187	Facebook	w004	Week 4	1	1	21874	10937	25	0
Rishi Sunak	Rishi Sunak MP	1540198936249794	Facebook	w004	Week 4	2	1	21784	6607	118	0
Francesca Bottalico		144518132652525	Facebook	w004	Week 4	2	1	21665	4333	132	0
Michal Liptaj kandidát do Európskeho parlamentu		211966999713636	Facebook	w004	Week 4	6	1	21328	4166	462	0
Jeroen Lenaers		316960281776479	Facebook	w004	Week 4	5	1	20708	7641	128	40
Wera Hobhouse MP	Wera Hobhouse MP	420598411423796	Facebook	w004	Week 4	2	1	20624	4125	259	43
Marco Antonio Orsini		395865050792874	Facebook	w004	Week 4	1	1	19999	10000	17	0
Dyrenes Beskyttelse		200709746630443	Facebook	w004	Week 4	4	1	19999	4375	200	50
CARE International UK		18933154958	Facebook	w004	Week 4	3	1	19999	4000	114	0
Peterborough Liberal Democrats	Peterborough Liberal Democrats	152725214743982	Facebook	w004	Week 4	4	1	19996	4000	458	0
Amnesty International Nederland	Amnesty International Nederland	57729029960	Facebook	w004	Week 4	12	1	19881	6235	140	17
Sutton Conservatives	Sutton Conservatives	1796668280595377	Facebook	w004	Week 4	1	1	19444	3888	224	45
Janne Kaisanlahti		309381625805373	Facebook	w004	Week 4	4	1	18758	3669	293	22
Sean Kelly MEP		340786422717552	Facebook	w004	Week 4	8	1	18598	4166	554	0
George Simion Unire		294035851052538	Facebook	w004	Week 4	5	1	18495	3500	93	0
Dofk		270245093104275	Facebook	w004	Week 4	1	1	18420	3684	49	24
Partito  EcoAnimalista              o		199742766715654	Facebook	w004	Week 4	2	1	18331	9166	181	0
Survation	Survation Ltd	132208120135699	Facebook	w004	Week 4	3	1	18308	4443	100	0
Brexit Votes Matter	Brexit Defence Force	2419328181441973	Facebook	w004	Week 4	5	1	17996	3500	458	0
Yoko Alender		709212302463805	Facebook	w004	Week 4	8	1	17876	4372	533	0
En röst för de tystade. Sänd Soheila Fors till EU-parlamentet		620620058371965	Facebook	w004	Week 4	2	1	17764	3553	164	32
The County Club Guildford	The County Club, Guildford	945265042161086	Facebook	w004	Week 4	1	1	17499	3500	40	0
Νίκος Χουντής-Nikos Chountis		462603193829493	Facebook	w004	Week 4	1	1	16666	3333	33	0
Bananamia		185686561464778	Facebook	w004	Week 4	1	1	16666	8333	16	0
The Kendal Voice	The Kendal Voice - Community news and interest group	274175419944168	Facebook	w004	Week 4	1	1	16666	3333	38	0
PD Martin Cauchi Inglott		181379916072401	Facebook	w004	Week 4	2	1	16665	8333	165	0
Your Liberal Britain	Your Liberal Britain	1501847943457407	Facebook	w004	Week 4	5	1	16644	3329	381	0
Mamen Sánchez		876437225721525	Facebook	w004	Week 4	6	1	16458	7179	108	18
Peter Taylor - Mayor of Watford	Elected Mayor of Watford 	1840967549564053	Facebook	w004	Week 4	3	1	15997	6000	343	0
La Tasse Verte Café		476417932754832	Facebook	w004	Week 4	4	1	15996	3000	396	0
Derbyshire Police and Crime Commissioner	Office of the Police and Crime Commissioner for Derbyshire	119937274824522	Facebook	w004	Week 4	8	1	15992	2000	916	0
Den Blå Planet		167018996755220	Facebook	w004	Week 4	1	1	15555	7777	52	10
Cllr Darius G Laws	Darius G Laws and the Colchester Conservatives 	1398773803735336	Facebook	w004	Week 4	8	1	15536	2993	408	0
Nomada Stowarzyszenie		114318528622863	Facebook	w004	Week 4	3	1	15441	6176	3	0
Vauxhall for a People's Vote	Vauxhall for a People's Vote	1250023018486398	Facebook	w004	Week 4	5	1	15303	5034	328	0
Burpham Matters	Christian Holliday, Burpham	1187855788048895	Facebook	w004	Week 4	2	1	15112	7556	173	0
Deloitte Nederland		319495812163	Facebook	w004	Week 4	2	1	15051	3010	58	0
Kosma Złotowski		1477251852486946	Facebook	w004	Week 4	3	1	14997	3000	69	0
Aaron Wynne - Aberconwy	Aaron Wynne	1604790526203933	Facebook	w004	Week 4	3	1	14997	3000	343	0
Matt Vickers	Matt Vickers	1536907409957635	Facebook	w004	Week 4	3	1	14997	3000	343	0
Petition For A New Nobel Prize For The Fight Against Climate Change	Helene Costa - Petition For A New Nobel Prize For the Fight Against Climate Change	2412593152099304	Facebook	w004	Week 4	14	1	14713	2630	201	0
Shahrar Ali Green Party	Shahrar Ali	292742850897220	Facebook	w004	Week 4	4	1	14496	2750	400	0
Bolesław Piecha - poseł do Parlamentu Europejskiego	Agencja reklamowa NXT	704363502985858	Facebook	w004	Week 4	2	1	14482	3620	33	5
Yeovil Conservatives	The Yeovil Constituency Conservative Association of 17 The Park, Yeovil, Somerset, BA20 1DN.	1597713690525854	Facebook	w004	Week 4	1	1	14285	2857	32	0
Daniele Viotti		138574576313444	Facebook	w004	Week 4	3	1	13521	5571	221	0
Tom Hunt	The Conservative Party	477429412753494	Facebook	w004	Week 4	4	1	13498	6000	183	0
FT Transact		643057169228509	Facebook	w004	Week 4	1	1	13461	6730	77	15
Mayor Dave Hodgson	Bedford Liberal Democrats	131742133535191	Facebook	w004	Week 4	2	1	13331	5666	190	0
Tom Watson	The Labour Party. Promoted by Tom Watson on behalf of Tom Watson	470873686267967	Facebook	w004	Week 4	3	1	12998	5500	229	0
Lesley Laird MP for Kirkcaldy and Cowdenbeath	Ms Lesley Laird	355277694874691	Facebook	w004	Week 4	5	1	12995	2000	572	0
Craig Whittaker MP	Independent Parliamentary Standards Authority	992952320734045	Facebook	w004	Week 4	5	1	12867	3528	258	0
Boutique Pride		299458774182573	Facebook	w004	Week 4	2	1	12867	5661	51	10
Mohammed Abdullah for Hareholme	Mohammed Abdullah	1577537702268946	Facebook	w004	Week 4	4	1	12745	2413	105	0
City of Chester Conservatives	City of Chester Conservatives	1330632286968061	Facebook	w004	Week 4	3	1	12706	3541	252	0
Tom Copley	Tom Copley	163829000415755	Facebook	w004	Week 4	5	1	12670	2134	473	0
Octopus Montage	Octopus Montage	1602128833418754	Facebook	w004	Week 4	1	1	12499	2500	28	0
Harmonie & Cinema: Arthouse Kinos Frankfurt		159993250696429	Facebook	w004	Week 4	1	1	12499	6250	62	12
Nyugdíjmegoldás 2020		1258419857503263	Facebook	w004	Week 4	2	1	12498	6250	110	0
Joe Sammut		433245190070343	Facebook	w004	Week 4	3	1	12497	2500	247	0
