advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
The Week UK	The Week	177855115588808	Facebook	w009	Week 9	4	1	109996	22000	921	115
Røde Kors		65929129383	Facebook	w009	Week 9	7	1	108404	28109	1099	366
Assomobilità		1352277208143943	Facebook	w009	Week 9	3	1	108332	43333	49	0
Plan International Sverige		382243262003	Facebook	w009	Week 9	39	1	106487	34562	527	132
Cláudia Monteiro de Aguiar		231164670253617	Facebook	w009	Week 9	2	1	104998	50999	198	0
Investor Live		2000281403570854	Facebook	w009	Week 9	3	1	104997	21000	697	100
Lord Iván Emiro Cañas-Gutiérrez	Lord Ivan Emiro Canas Gutierrez	269972046494377	Facebook	w009	Week 9	4	1	104997	20999	249	0
Covestro		150793518281117	Facebook	w009	Week 9	3	1	103410	43659	275	137
Colores Contra la Violencia		491948314339036	Facebook	w009	Week 9	4	1	101996	20000	396	0
Riparte il futuro		476098022442147	Facebook	w009	Week 9	12	1	101364	42986	176	25
ABN AMRO		206592029351928	Facebook	w009	Week 9	5	1	101109	42722	545	175
Forza Italia		172265396249029	Facebook	w009	Week 9	2	1	100998	50000	598	100
Anas Sarwar	Anas Sarwar	657070411062471	Facebook	w009	Week 9	3	1	100996	19999	343	0
Avaaz	Avaaz	8340223883	Facebook	w009	Week 9	2	1	100499	50000	345	57
Bath for Europe	#ProjectHope	341079676234366	Facebook	w009	Week 9	1	1	99999	50000	577	115
Save The Seas		2203608429682203	Facebook	w009	Week 9	1	1	99999	50000	99	0
Bananamia		185686561464778	Facebook	w009	Week 9	2	1	99999	49999	99	0
Marco Antonio Orsini		395865050792874	Facebook	w009	Week 9	1	1	99999	50000	88	0
Conseil Solaire		1329380840472696	Facebook	w009	Week 9	1	1	99999	50000	499	100
Atatürk et Kemaliste de France		884375161616918	Facebook	w009	Week 9	1	1	99999	50000	99	0
BikeForPeace		195630593782513	Facebook	w009	Week 9	1	1	99999	50000	25	5
Alternate Escapes	Alternate Escapes	588983894810505	Facebook	w009	Week 9	1	1	99999	50000	577	115
FPÖ Freiheitliche Arbeitnehmer Wien		543554339469435	Facebook	w009	Week 9	1	1	99999	50000	999	500
Fansbet		196305664123206	Facebook	w009	Week 9	1	1	99999	49999	577	115
ACNUR Comite español		94118672764	Facebook	w009	Week 9	2	1	99998	20000	198	0
Paul Maynard MP	The Conservative Party	307082879098	Facebook	w009	Week 9	2	1	99998	20000	1154	231
Fratelli d'Italia Senato		180329672596502	Facebook	w009	Week 9	2	1	99998	20000	198	0
Yonivers		497007406981330	Facebook	w009	Week 9	2	1	99998	20000	2498	499
Columbia University in the City of New York		102471088936	Facebook	w009	Week 9	4	1	98582	39083	224	86
Repression In Paradise - Venezuelan Documentary	Alving Garcia	1313923788706996	Facebook	w009	Week 9	2	1	97222	45370	11	0
SE Energi & Klima		169900309711559	Facebook	w009	Week 9	2	1	96633	39621	297	129
Daniele Viotti		138574576313444	Facebook	w009	Week 9	3	1	96020	19204	190	0
Ben Houchen - Tees Valley Mayor	Ben Houchen	1934566156780439	Facebook	w009	Week 9	6	1	94683	23777	562	0
Valori.it		112777008752391	Facebook	w009	Week 9	31	1	93554	31869	1077	0
African Union USA		507866149701811	Facebook	w009	Week 9	1	1	93332	46666	207	41
ASHAS		863773240333722	Facebook	w009	Week 9	1	1	93332	46666	46	0
Health Poverty Action	Health Poverty Action	208194134833	Facebook	w009	Week 9	16	1	92984	33000	1832	0
Liam Byrne	Liam Byrne MP	147894618876725	Facebook	w009	Week 9	4	1	92497	18500	315	0
Loving Europe 2	Terence Brotheridge	999682533550783	Facebook	w009	Week 9	46	1	92202	22160	2574	0
Γιώργος Σταύρος Κρεμλής - Υποψήφιος Ευρωβουλευτής		548959368535123	Facebook	w009	Week 9	7	1	90993	27000	638	0
Milano metropolitana #sempreAvanti con Giachetti e Ascani		2161015274227130	Facebook	w009	Week 9	5	1	89995	30000	495	0
Europäisches Parlament - Verbindungsbüro in Deutschland		294494163510	Facebook	w009	Week 9	1	1	88888	44444	44	0
Palestinian Hustle		1814444211928366	Facebook	w009	Week 9	1	1	85713	42857	75	0
Milieu Centraal		177508708941577	Facebook	w009	Week 9	11	1	85657	31478	315	79
Sinistra Civica per Zingaretti		160144464607205	Facebook	w009	Week 9	3	1	84997	19999	247	0
Trafford Labour	The Labour Party	116924368369455	Facebook	w009	Week 9	3	1	84657	16931	977	195
Labour Leave	Labour Leave	1291676554181443	Facebook	w009	Week 9	3	1	82914	17708	957	183
Liberal Alliance	Liberal Alliance	106952222676974	Facebook	w009	Week 9	17	1	82168	17760	273	71
Stop Cambio Climático		124967441456981	Facebook	w009	Week 9	14	1	80706	27551	286	23
BSH GmbH & Co.KG Zentrum für erneuerbare Energien		214526595274349	Facebook	w009	Week 9	2	1	80591	40296	310	62
INJOY Gießen		229145433784576	Facebook	w009	Week 9	10	1	80494	19250	1044	116
Primal Scream	Influence Digital Ltd	21175558017	Facebook	w009	Week 9	2	1	79998	16000	183	0
Mescalito Film		246596022430699	Facebook	w009	Week 9	4	1	78448	15690	155	0
JW3	JW3	6587671199	Facebook	w009	Week 9	3	1	77429	15486	894	179
Paul Williams MP	Stockton South Labour Party	419807964889685	Facebook	w009	Week 9	2	1	77271	15454	177	0
Lizette Risgaard		547601668763372	Facebook	w009	Week 9	5	1	77174	38212	1777	511
CineStar		120809951287634	Facebook	w009	Week 9	4	1	76581	33291	421	84
Bournemouth Green Party	South East Dorset Green Party	140064492697345	Facebook	w009	Week 9	6	1	75730	16566	648	77
Apologia Studios	Apologia Christian Ministries	161108570702119	Facebook	w009	Week 9	1	1	74999	37500	333	66
Left		217810366941	Facebook	w009	Week 9	2	1	74999	29999	99	0
Carnegie Institution for Science	Carnegie Institution for Science	69118604016	Facebook	w009	Week 9	1	1	74999	37500	66	0
Greens/EFA in the European Parliament		150527751674751	Facebook	w009	Week 9	2	1	74998	15000	132	0
Nicos Tornaritis - Νίκος Τορναρίτης	Nicos Tornaritis - Νίκος Τορναρίτης	115653995162093	Facebook	w009	Week 9	2	1	74998	15000	148	0
Hello Sandy		56274514407	Facebook	w009	Week 9	8	1	73992	17000	61	7
Electoral Commission UK	The Electoral Commission	841894835830532	Facebook	w009	Week 9	11	1	73852	23352	492	89
Wirtschaftskammer		125946327466544	Facebook	w009	Week 9	33	1	73487	19767	689	66
Alex Salmond	Slainte Media	136191876445102	Facebook	w009	Week 9	2	1	73332	26666	191	23
Passaggio al Bosco Edizioni		1942760395965996	Facebook	w009	Week 9	4	1	73255	14651	158	0
Tomas Tobé	Moderaterna	1829725353928210	Facebook	w009	Week 9	3	1	72965	25502	507	101
Banque mondiale		155174084508744	Facebook	w009	Week 9	29	1	72680	29781	131	0
Novák Előd		112879632128020	Facebook	w009	Week 9	2	1	72222	31111	130	65
Headfirst Bristol		933457026734650	Facebook	w009	Week 9	6	1	71993	16999	687	0
Ivan ŠTEFANEC		324560137683033	Facebook	w009	Week 9	2	1	71527	28611	142	71
Κατερινα Μαρκου	Pulse and Opinion S.A.	832766380123763	Facebook	w009	Week 9	1	1	71428	28571	71	14
Perdurabo		380940568683973	Facebook	w009	Week 9	1	1	71427	35714	70	0
York Conservatives	York Conservatives	133127436740345	Facebook	w009	Week 9	4	1	70533	15607	828	148
World Animal Protection Danmark		33588644626	Facebook	w009	Week 9	5	1	70365	29122	837	188
Znak Horyzont		131511477684330	Facebook	w009	Week 9	1	1	69999	35000	81	16
NUOC		474735916064137	Facebook	w009	Week 9	4	1	69996	17000	396	0
crudelydrawn	crudelydrawn	222620808398959	Facebook	w009	Week 9	7	1	69220	16350	509	0
Scientists for EU	Scientists for EU	642444842524195	Facebook	w009	Week 9	2	1	68779	23512	795	159
Maximilian Kurz		531971217283322	Facebook	w009	Week 9	2	1	68748	13750	136	0
Bogdan Rzońca		247239865295508	Facebook	w009	Week 9	2	1	68748	13750	113	20
Laut gegen Nazis		53848679944	Facebook	w009	Week 9	3	1	68748	13750	436	75
Στηρίζουμε Μαρίνο Κλεάνθους για την Ευρωβουλή		831939610501208	Facebook	w009	Week 9	2	1	65998	33000	118	0
Mike Patchett For Winklebury	Michael J Patchett	247679909441944	Facebook	w009	Week 9	5	1	65688	18913	382	0
Ami Horowitz		42597808880	Facebook	w009	Week 9	18	1	65097	13693	865	90
Gadgets-d'eve		378428919630169	Facebook	w009	Week 9	3	1	64997	16000	976	178
Festival Amnesty International Au Cinéma pour les Droits Humains		1263015460431177	Facebook	w009	Week 9	7	1	64705	16146	261	0
EIT InnoEnergy		344038838945608	Facebook	w009	Week 9	6	1	64146	27164	190	60
Charles Goerens		441313569220539	Facebook	w009	Week 9	12	1	64034	18540	236	10
Oxfam Great Britain	Oxfam GB	7214031395	Facebook	w009	Week 9	6	1	62849	26662	1262	299
Women for a People's Vote	Women for a People's Vote	235989320458995	Facebook	w009	Week 9	20	1	62598	19236	1112	42
Lietuvos socialdemokratų partija - LSDP	Lietuvos socialdemokratų partija - LSDP	202360056491831	Facebook	w009	Week 9	2	1	62499	25000	82	0
Business France		132401066182	Facebook	w009	Week 9	2	1	62499	27499	274	125
School Cuts	National Education Union	871798409656672	Facebook	w009	Week 9	2	1	62498	12500	258	28
Ruža Tomašić		1434305366791182	Facebook	w009	Week 9	2	1	62498	12500	123	0
Ondřej Krutílek - kandidát do Evropského parlamentu		1220066088147062	Facebook	w009	Week 9	3	1	61998	12400	170	34
Withington Ward Liberal Democrats	Manchester Withington Liberal Democrats	223624624659868	Facebook	w009	Week 9	5	1	61817	15137	374	0
Andreas Schieder	SPÖ	290881691011354	Facebook	w009	Week 9	7	1	61554	12583	195	15
Der Kalif des Islam		255240542058292	Facebook	w009	Week 9	9	1	61409	11500	635	0
CreativeTees		687860694745364	Facebook	w009	Week 9	4	1	60996	12000	352	0
Karol Konárik		496532343769495	Facebook	w009	Week 9	2	1	60713	12142	120	0
Deputati PD	Deputati PD	104652392900508	Facebook	w009	Week 9	2	1	59998	15000	198	0
Asthma UK	Asthma UK	40952091012	Facebook	w009	Week 9	2	1	59998	15000	229	0
NIE dla śmieci we Wrocławiu		2126158500739648	Facebook	w009	Week 9	2	1	59998	15000	139	23
Lap - Find Family & Friends		254495005225189	Facebook	w009	Week 9	2	1	59998	15000	198	0
Diego Quattrocchi		253207531692225	Facebook	w009	Week 9	2	1	59998	15000	198	0
Josef Caruana		166617437361908	Facebook	w009	Week 9	3	1	59589	11818	166	0
Michela Giuffrida	Michela Giuffrida	656848937718109	Facebook	w009	Week 9	4	1	58404	22202	114	9
London Gov	the Greater London Authority	713179875369048	Facebook	w009	Week 9	1	1	58333	29166	337	168
Mon Energie Verte		252140872017180	Facebook	w009	Week 9	18	1	57982	10000	1782	0
Europe des Nations et des Libertés		496157854120224	Facebook	w009	Week 9	1	1	57142	28571	285	57
Progress	Progress Ltd	160136337364839	Facebook	w009	Week 9	5	1	57015	12124	259	0
Johnny For Plymouth	Johnny Mercer 	938126169534790	Facebook	w009	Week 9	5	1	56707	11000	425	0
Got Health-e		269484593753717	Facebook	w009	Week 9	2	1	56249	22500	66	0
Cllr Phil North	Cllr Phil North	354631794641366	Facebook	w009	Week 9	3	1	56247	11249	257	0
Saša Poljanec-Borić	Hrvatska socijalno liberalna stranka	1914254365351413	Facebook	w009	Week 9	4	1	56246	11000	642	89
UNICEF Sverige		59324455950	Facebook	w009	Week 9	11	1	55740	23032	784	213
Gideon Amos	Taunton Deane Liberal Democrats, 83 Staplegrove Road, Taunton TA1 1DN.	820967017967609	Facebook	w009	Week 9	3	1	55633	11000	764	115
Greg Stanton	Manchester Withington Liberal Democrats	275496989514175	Facebook	w009	Week 9	1	1	55555	27777	320	64
Tonno Callipo		267489336629944	Facebook	w009	Week 9	2	1	55554	11111	110	0
Sean Kelly MEP		340786422717552	Facebook	w009	Week 9	5	1	55460	10892	286	0
Miriam Dalli	Miriam Dalli	277980849002904	Facebook	w009	Week 9	2	1	54998	10999	108	0
Lancaster Green Councillors	Lancaster Green Councillors	482280301926914	Facebook	w009	Week 9	3	1	54998	11000	229	0
Middle East Monitor	Middle East Monitor	152879306925	Facebook	w009	Week 9	2	1	54998	11000	229	0
Mungo Park		52310555568	Facebook	w009	Week 9	2	1	54998	11000	200	80
Vision du Monde		154763104543358	Facebook	w009	Week 9	2	1	54998	11000	198	0
Progress Scotland	Progress Scotland	302165777064464	Facebook	w009	Week 9	1	1	54544	27272	314	63
Sumatran Orangutan Society (SOS)	Sumatran Orangutan Society	352804059518	Facebook	w009	Week 9	2	1	54544	25909	67	0
Cameroun Le Débat Citoyen		326888558168792	Facebook	w009	Week 9	4	1	54251	10850	174	0
UKIP Gravesham	UKIP GRAVESHAM	178566025628762	Facebook	w009	Week 9	6	1	54109	13545	479	0
Manchester For Europe	Manchester for Europe	1936534083277140	Facebook	w009	Week 9	3	1	53975	10795	205	0
DECIBA		601042633278593	Facebook	w009	Week 9	3	1	53886	15277	536	77
Παρατηρητήριο Τρίτης Ηλικίας Κύπρου		1788557328061678	Facebook	w009	Week 9	2	1	53332	10666	105	0
Said till Europaparlamentet	Liberalernas riksorganisation	1509050235995572	Facebook	w009	Week 9	3	1	52497	13500	485	125
Sozialdemokratischer Wirtschaftsverband Wien		217664835989	Facebook	w009	Week 9	13	1	52345	11896	589	88
Les Wallons ne manquent pas d'air		559852030865205	Facebook	w009	Week 9	19	1	52048	14421	363	0
Inna Perspektywa Rzeczywistości - Blog Radosława Kordowskiego		1861472084081423	Facebook	w009	Week 9	2	1	51664	13333	309	120
Thuisverpleging		372390586890911	Facebook	w009	Week 9	3	1	51578	22105	51	7
Unionen		175656912484553	Facebook	w009	Week 9	9	1	51499	19599	384	107
Joe Sammut		433245190070343	Facebook	w009	Week 9	9	1	51285	22007	320	18
Ιακώβου Βάκης		250160905888958	Facebook	w009	Week 9	2	1	51248	10250	123	0
Köster Energie GmbH		472343273281251	Facebook	w009	Week 9	2	1	50998	10000	598	100
Bali Hope		1311505702264274	Facebook	w009	Week 9	2	1	50998	10000	691	115
VVD		121264564551002	Facebook	w009	Week 9	16	1	50652	18857	901	0
Roberta Metsola		406824526101449	Facebook	w009	Week 9	11	1	50491	14500	891	0
Lisa's Law Solicitors	Lisa's Law Solicitors	739722549392872	Facebook	w009	Week 9	3	1	50396	18261	148	0
London Labour Party	The London Labour Party 	474613052643462	Facebook	w009	Week 9	2	1	50181	19636	512	228
Devon for Europe	Devon for Europe	171135940004353	Facebook	w009	Week 9	3	1	50087	10017	628	105
Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	w009	Week 9	2	1	50060	10000	505	100
Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	w009	Week 9	1	1	49999	10000	669	133
Green Party of England and Wales	The Green Party of England and Wales	20995300784	Facebook	w009	Week 9	1	1	49999	10000	114	0
PD San Giuliano Terme	Partito Democratico San Giuliano Terme	367132786726384	Facebook	w009	Week 9	1	1	49999	10000	99	0
Sylwia Spurek		1967695263556184	Facebook	w009	Week 9	1	1	49999	10000	116	23
Holger K Nielsen	SF	370360873057400	Facebook	w009	Week 9	1	1	49999	10000	669	133
ALDE Group – Liberals and Democrats in the European Parliament	ALDE Group in the European Parliament. 	123910440019	Facebook	w009	Week 9	1	1	49999	25000	249	50
HOPE not hate	HOPE not hate	91897231853	Facebook	w009	Week 9	1	1	49999	10000	577	115
Oxfam IBIS	Oxfam IBIS	144965885963	Facebook	w009	Week 9	1	1	49999	10000	669	133
Vladimír Bilčík SPOLU - občianska demokracia	SPOLU - občianska demokracia	1501859650125625	Facebook	w009	Week 9	1	1	49999	10000	99	0
Jakab Péter	Országgyűlés Hivatala Jobbik Frakció	781150971947219	Facebook	w009	Week 9	1	1	49999	10000	154	30
Business.it	Business.it	673556626032617	Facebook	w009	Week 9	1	1	49999	10000	99	0
Derby News	Russell Pollard	584574371631157	Facebook	w009	Week 9	1	1	49999	10000	577	115
PNL Bistrița-Năsăud		709900909075368	Facebook	w009	Week 9	1	1	49999	10000	20	0
Aliança Açores		361578891262274	Facebook	w009	Week 9	1	1	49999	10000	99	0
Einhell Italia		1049738265167078	Facebook	w009	Week 9	1	1	49999	10000	99	0
