advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	45_54	45-54	SI	Slovenia	43	1	623422	270483	2748	726
Evropski parlament Slovenija	Evropski parlament Slovenija	183314631692914	Facebook	45_54	45-54	SI	Slovenia	126	1	337668	95794	2184	113
SDS - Slovenska demokratska stranka	SDS - Slovenska demokratska stranka	30790585231	Facebook	45_54	45-54	SI	Slovenia	56	1	333786	114465	1359	157
Romana Tomc		1025408990823719	Facebook	45_54	45-54	SI	Slovenia	26	1	317686	70928	1057	87
Franc Bogovič		288826994603012	Facebook	45_54	45-54	SI	Slovenia	22	1	252591	100978	764	101
European Greens		141366725876424	Facebook	45_54	45-54	SI	Slovenia	28	1	144507	64975	519	161
Milan Zver	SDS - Slovenska demokratska stranka	279397488827904	Facebook	45_54	45-54	SI	Slovenia	34	1	140660	43651	864	34
Socialni demokrati (SD)	Socialni demokrati (SD)	12676777580	Facebook	45_54	45-54	SI	Slovenia	124	1	125412	31457	1659	0
Stranka LMŠ	Stranka LMŠ	1688472281270558	Facebook	45_54	45-54	SI	Slovenia	21	1	109190	23740	454	27
Kialo		729627343834501	Facebook	45_54	45-54	SI	Slovenia	315	1	79883	33332	456	113
Urša Zgojznik	Lista Povežimo se	2264632877141356	Facebook	45_54	45-54	SI	Slovenia	17	1	48359	14717	214	0
Tanja Fajon	Socialni demokrati (SD)	73452413740	Facebook	45_54	45-54	SI	Slovenia	16	1	42364	8315	224	0
Janez Janša	SDS - Slovenska demokratska stranka	32585228571	Facebook	45_54	45-54	SI	Slovenia	4	1	41554	15094	312	58
Patricija Šulin		1541413339429015	Facebook	45_54	45-54	SI	Slovenia	9	1	37557	13746	236	17
Siemens Slovenija		393074441061448	Facebook	45_54	45-54	SI	Slovenia	11	1	32076	6386	137	0
DOM - Domovinska liga		571044543390810	Facebook	45_54	45-54	SI	Slovenia	8	1	28592	7610	191	0
Evropska komisija v Sloveniji		100107313369390	Facebook	45_54	45-54	SI	Slovenia	1	1	25183	12591	62	12
SAB - Stranka Alenke Bratušek		242210245976248	Facebook	45_54	45-54	SI	Slovenia	4	1	24035	6692	61	0
European Commission		107898832590939	Facebook	45_54	45-54	SI	Slovenia	2	1	22585	5524	71	0
Lumar hiše		117782661584893	Facebook	45_54	45-54	SI	Slovenia	2	1	19958	9979	99	19
Neva Grašič		2235496013147745	Facebook	45_54	45-54	SI	Slovenia	6	1	18779	4723	84	0
Povežimo se	Povežimo se	1212524292238625	Facebook	45_54	45-54	SI	Slovenia	15	1	18459	4553	212	0
Levica	Levica	285304408294792	Facebook	45_54	45-54	SI	Slovenia	20	1	18249	4344	323	0
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	45_54	45-54	SI	Slovenia	57	1	15178	6896	34	8
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	45_54	45-54	SI	Slovenia	64	1	13400	5063	90	9
