advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Už Ingridą	Ingrida Šimonytė	2214495192154107	Facebook	5k_10k	5k - 10k	LT	Lithuania	8	1	79991	39999	791	0
Tėvynės sąjunga - Lietuvos krikščionys demokratai (TS-LKD)	TS-LKD	198988713464683	Facebook	5k_10k	5k - 10k	LT	Lithuania	7	1	69993	35000	693	0
Gitanas Nausėda	Gitanas Nausėda	684534791927883	Facebook	5k_10k	5k - 10k	LT	Lithuania	3	1	29997	15000	297	0
Liberalai	Liberalai	81004804444	Facebook	5k_10k	5k - 10k	LT	Lithuania	3	1	29997	14999	297	0
Darbo partija	Darbo partija	264116120225	Facebook	5k_10k	5k - 10k	LT	Lithuania	3	1	29997	15000	297	0
prof. dr. Vytautas Radžvilas	prof. dr. Vytautas Radžvilas	62378591336	Facebook	5k_10k	5k - 10k	LT	Lithuania	3	1	29997	15000	297	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	5k_10k	5k - 10k	LT	Lithuania	3	1	20101	10051	199	0
Europos Parlamento biuras Lietuvoje	Europos Parlamento biuras Lietuvoje	188014250186	Facebook	5k_10k	5k - 10k	LT	Lithuania	2	1	19998	10000	198	0
Petras Auštrevičius	Lietuvos Respublikos liberalų sąjūdžio rinkimų sąskaita	1482024028702535	Facebook	5k_10k	5k - 10k	LT	Lithuania	2	1	19997	9999	197	0
Laima Mogenienė	LVŽS partija (EP rinkimų sąskaita)	334338600540343	Facebook	5k_10k	5k - 10k	LT	Lithuania	2	1	19966	9984	197	0
Rasa Budbergytė	Lietuvos socialdemokratų partija LSDP	494308010764451	Facebook	5k_10k	5k - 10k	LT	Lithuania	1	1	9999	5000	99	0
Lietuvos valstiečių ir žaliųjų sąjunga	Lietuvos valstiečių ir žaliųjų sąjunga	190209177745566	Facebook	5k_10k	5k - 10k	LT	Lithuania	1	1	9999	5000	99	0
Lietuvos žaliųjų partija - #NEvalstiečiai	Lietuvos žaliųjų partija	300771660032648	Facebook	5k_10k	5k - 10k	LT	Lithuania	1	1	9999	5000	99	0
Žilvinas Galimovas	Lietuvos Respublikos liberalų sąjūdžio rinkiminės kampanijos sąskaita	312983092825274	Facebook	5k_10k	5k - 10k	LT	Lithuania	1	1	9999	5000	99	0
Marius Pareščius	Rinkimų komitetas "Lemiamas Šuolis"	462284527297492	Facebook	5k_10k	5k - 10k	LT	Lithuania	1	1	9998	5000	98	0
Viktoras Uspaskich	Darbo partija	160851767470	Facebook	5k_10k	5k - 10k	LT	Lithuania	1	1	9992	4996	98	0
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	5k_10k	5k - 10k	LT	Lithuania	2	1	253	126	2	0
Baiba Rubesa	Partiju apvienība Attīstībai/Par!	557368648087077	Facebook	5k_10k	5k - 10k	LT	Lithuania	3	1	8	4	0	0
