advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Žilvinas Galimovas	Lietuvos Respublikos liberalų sąjūdžio rinkiminės kampanijos sąskaita	312983092825274	Facebook	1k_5k	1k - 5k	LT	Lithuania	7	1	34993	7000	693	0
Lemiamas šuolis	Rinkimų komitetas "Lemiamas šuolis"	993853767374212	Facebook	1k_5k	1k - 5k	LT	Lithuania	7	1	34989	6999	692	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	1k_5k	1k - 5k	LT	Lithuania	6	1	29994	6000	594	0
Gitanas Nausėda	Gitanas Nausėda	684534791927883	Facebook	1k_5k	1k - 5k	LT	Lithuania	5	1	24994	4999	494	0
Liberalai	Liberalai	81004804444	Facebook	1k_5k	1k - 5k	LT	Lithuania	4	1	19996	4000	396	0
Laima Mogenienė	LVŽS partija (EP rinkimų sąskaita)	334338600540343	Facebook	1k_5k	1k - 5k	LT	Lithuania	4	1	19915	3983	394	0
Robertas Šarknickas	LVŽS	880209082011396	Facebook	1k_5k	1k - 5k	LT	Lithuania	3	1	14997	3000	297	0
Lietuvos žaliųjų partija - #NEvalstiečiai	Lietuvos žaliųjų partija	300771660032648	Facebook	1k_5k	1k - 5k	LT	Lithuania	3	1	14996	2999	296	0
European Parliament	European Parliament	178362315106	Facebook	1k_5k	1k - 5k	LT	Lithuania	2	1	9998	2000	198	0
Europos Parlamento biuras Lietuvoje	Europos Parlamento biuras Lietuvoje	188014250186	Facebook	1k_5k	1k - 5k	LT	Lithuania	2	1	9998	2000	198	0
Darbo partija	Darbo partija	264116120225	Facebook	1k_5k	1k - 5k	LT	Lithuania	2	1	9998	2000	198	0
Sėdmaišiai	Januskeviciute Ugne	886204424824329	Facebook	1k_5k	1k - 5k	LT	Lithuania	2	1	9997	1999	197	0
Viktoras Uspaskich	Darbo partija	160851767470	Facebook	1k_5k	1k - 5k	LT	Lithuania	1	1	4999	1000	98	0
Petras Auštrevičius	Lietuvos Respublikos liberalų sąjūdžio rinkimų sąskaita	1482024028702535	Facebook	1k_5k	1k - 5k	LT	Lithuania	1	1	4999	1000	99	0
Новая газета - Балтия		1621184981486423	Facebook	1k_5k	1k - 5k	LT	Lithuania	1	1	4999	1000	6	1
Už LSDP į Europos Parlamentą		1545031192307207	Facebook	1k_5k	1k - 5k	LT	Lithuania	1	1	4999	1000	88	0
prof. dr. Vytautas Radžvilas	prof. dr. Vytautas Radžvilas	62378591336	Facebook	1k_5k	1k - 5k	LT	Lithuania	1	1	4998	999	98	0
Lietuvos valstiečių ir žaliųjų sąjunga	Lietuvos valstiečių ir žaliųjų sąjunga	190209177745566	Facebook	1k_5k	1k - 5k	LT	Lithuania	1	1	4996	999	98	0
Eurozine		115579498521257	Facebook	1k_5k	1k - 5k	LT	Lithuania	1	1	267	53	5	0
Tomasz Frankowski	KWW Koalicja Europejska PO PSL SLD .N Zieloni	2273340699395517	Facebook	1k_5k	1k - 5k	LT	Lithuania	1	1	2	0	0	0
Valdis Dombrovskis	Valdis Dombrovskis	984665731564266	Facebook	1k_5k	1k - 5k	LT	Lithuania	1	1	1	0	0	0
Tom MacDonald		212732770186	Facebook	1k_5k	1k - 5k	LT	Lithuania	1	1	1	0	0	0
