week_code	week_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w019	Week 19	2019-05-06	2019-05-07	LT	Lithuania	222	42	2793657	1054946	10249	1253
w018	Week 18	2019-04-29	2019-05-05	LT	Lithuania	404	83	10939461	4221151	41069	6374
w017	Week 17	2019-04-22	2019-04-28	LT	Lithuania	344	83	3731047	1623691	12012	2146
w016	Week 16	2019-04-15	2019-04-21	LT	Lithuania	361	102	1612046	661765	3626	563
w015	Week 15	2019-04-08	2019-04-14	LT	Lithuania	485	173	1269084	429090	5974	584
w014	Week 14	2019-04-01	2019-04-07	LT	Lithuania	416	171	1146275	407439	6022	674
w013	Week 13	2019-03-25	2019-03-31	LT	Lithuania	316	140	1124219	384563	4330	646
w012	Week 12	2019-03-18	2019-03-24	LT	Lithuania	310	136	2138874	799036	9237	1068
w011	Week 11	2019-03-11	2019-03-17	LT	Lithuania	185	80	626098	242451	3302	336
w010	Week 10	2019-03-04	2019-03-10	LT	Lithuania	189	68	483554	200164	2447	167
w009	Week 9	2019-02-25	2019-03-03	LT	Lithuania	89	43	214447	65514	725	12
w008	Week 8	2019-02-18	2019-02-24	LT	Lithuania	77	41	203413	80976	807	66
w007	Week 7	2019-02-11	2019-02-17	LT	Lithuania	65	38	92813	22323	681	9
w006	Week 6	2019-02-04	2019-02-10	LT	Lithuania	46	26	110089	37740	450	69
w005	Week 5	2019-01-28	2019-02-03	LT	Lithuania	56	24	97518	21126	222	5
w004	Week 4	2019-01-21	2019-01-27	LT	Lithuania	50	23	97679	25824	419	2
w003	Week 3	2019-01-14	2019-01-20	LT	Lithuania	72	24	241146	73953	1681	122
w002	Week 2	2019-01-07	2019-01-13	LT	Lithuania	60	21	402842	87361	2435	203
w001	Week 1	2019-01-01	2019-01-06	LT	Lithuania	40	16	393738	114281	1052	44
