country_code_filter	country_name_filter	spend_code	spend_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
LT	Lithuania	0_50	0 - 50	2080	583	16377024	4449183	68616	21
LT	Lithuania	50_100	50 - 100	2276	566	387328	133987	2397	271
LT	Lithuania	100_1k	100 - 1k	855	235	19040046	8497587	50667	13543
LT	Lithuania	1k_5k	1k - 5k	90	31	4196175	1914778	30062	6078
LT	Lithuania	5k_10k	5k - 10k	7	6	9023	4511	292	66
LT	Lithuania	10k_50k	10k - 50k	1	1	8340	4170	371	74
