week_code	week_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w019	Week 19	2019-05-06	2019-05-12	LU	Luxembourg	427	93	4273335	1589303	20976	1790
w018	Week 18	2019-04-29	2019-05-05	LU	Luxembourg	475	113	2870853	937188	15492	1196
w017	Week 17	2019-04-22	2019-04-28	LU	Luxembourg	460	110	1040316	372290	6275	498
w016	Week 16	2019-04-15	2019-04-21	LU	Luxembourg	498	146	664950	186368	4351	397
w015	Week 15	2019-04-08	2019-04-14	LU	Luxembourg	721	241	1682341	446055	8263	329
w014	Week 14	2019-04-01	2019-04-07	LU	Luxembourg	623	229	995389	246915	7166	144
w013	Week 13	2019-03-25	2019-03-31	LU	Luxembourg	527	207	1722666	611314	12287	938
w012	Week 12	2019-03-18	2019-03-24	LU	Luxembourg	393	176	1238723	484892	7073	1036
w011	Week 11	2019-03-11	2019-03-17	LU	Luxembourg	258	108	541950	173349	2474	458
w010	Week 10	2019-03-04	2019-03-10	LU	Luxembourg	250	88	375650	110258	2387	129
w009	Week 9	2019-02-25	2019-03-03	LU	Luxembourg	126	56	267233	65634	1449	124
w008	Week 8	2019-02-18	2019-02-24	LU	Luxembourg	102	51	171380	46287	818	28
w007	Week 7	2019-02-11	2019-02-17	LU	Luxembourg	72	35	116549	32001	436	20
w006	Week 6	2019-02-04	2019-02-10	LU	Luxembourg	76	33	136413	42478	490	27
w005	Week 5	2019-01-28	2019-02-03	LU	Luxembourg	89	29	95610	25547	258	20
w004	Week 4	2019-01-21	2019-01-27	LU	Luxembourg	69	26	40560	18057	451	16
w003	Week 3	2019-01-14	2019-01-20	LU	Luxembourg	72	25	25933	11682	186	8
w002	Week 2	2019-01-07	2019-01-13	LU	Luxembourg	55	22	3956	1175	12	1
w001	Week 1	2019-01-01	2019-01-06	LU	Luxembourg	40	16	5899	2764	18	3
