country_code_filter	country_name_filter	age_code	age_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
SI	Slovenia	13_17	13-17	309	121	212430	79555	775	17
SI	Slovenia	18_24	18-24	2247	560	5075256	1889952	25423	3627
SI	Slovenia	25_34	25-34	2520	629	4596849	1699913	24505	3363
SI	Slovenia	35_44	35-44	2442	615	3603809	1302093	18651	2493
SI	Slovenia	45_54	45-54	2346	590	2461254	840831	12939	1359
SI	Slovenia	55_64	55-64	1820	548	1669630	511233	10166	417
SI	Slovenia	65_	65+	1590	485	993306	309784	6782	245
