impression_code	impression_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_1k	0 - 1k	BE	Belgium	304	69	302704	0	29997	0
1k_5k	1k - 5k	BE	Belgium	120	58	589925	118008	11682	0
5k_10k	5k - 10k	BE	Belgium	49	33	450260	225152	4458	0
10k_50k	10k - 50k	BE	Belgium	67	35	3202268	640466	15939	2399
50k_100k	50k - 100k	BE	Belgium	16	9	1500850	750432	6783	1599
100k_200k	100k - 200k	BE	Belgium	7	5	811183	405593	16023	3505
200k_500k	200k - 500k	BE	Belgium	2	2	999998	400000	9998	2000
500k_1m	500k - 1m	BE	Belgium	1	1	999999	500000	9999	5000
