advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
SPÖ	SPÖ	77393060080	Facebook	d139	2019-05-19	AT	Austria	27	1	373380	124944	3810	708
European Parliament	European Parliament	178362315106	Facebook	d139	2019-05-19	AT	Austria	2	1	349998	149999	998	499
NR KLUB JETZT	NR KLUB JETZT	833013456857401	Facebook	d139	2019-05-19	AT	Austria	12	1	184494	53000	993	99
Werner Kogler	Die Grünen	133612666671985	Facebook	d139	2019-05-19	AT	Austria	1	1	166666	83333	833	166
Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	d139	2019-05-19	AT	Austria	2	1	101665	50333	282	50
Harald Vilimsky	FPÖ	547597092025909	Facebook	d139	2019-05-19	AT	Austria	4	1	97916	40833	282	91
Die Grünen	Die Grünen	21759893033	Facebook	d139	2019-05-19	AT	Austria	7	1	93748	38750	702	283
Andreas Schieder	SPÖ	290881691011354	Facebook	d139	2019-05-19	AT	Austria	3	1	74998	22500	748	225
Norbert Hofer	FPÖ	1650580648552563	Facebook	d139	2019-05-19	AT	Austria	1	1	62499	24999	624	124
JUNOS Studierende	JUNOS Studierende	231166380411824	Facebook	d139	2019-05-19	AT	Austria	4	1	61372	12249	222	0
Lukas Mandl	Verein VSM - Vorzugsstimmen für Mandl	436914289678818	Facebook	d139	2019-05-19	AT	Austria	16	1	57410	13416	577	0
OÖVP - die Oberösterreichische Volkspartei	Oberösterreichische Volkspartei	289163077789256	Facebook	d139	2019-05-19	AT	Austria	3	1	56248	11250	361	62
Wilfried Haslauer	Salzburger Volkspartei	49835536470	Facebook	d139	2019-05-19	AT	Austria	2	1	49999	10000	499	100
Peter Pilz	NR KLUB JETZT	127399223970566	Facebook	d139	2019-05-19	AT	Austria	3	1	32498	8000	348	49
FSG - Fraktion Sozialdemokratischer GewerkschafterInnen	GewerkschafterInnen in der SPÖ	364093897023468	Facebook	d139	2019-05-19	AT	Austria	4	1	28332	10416	220	37
Peter Hametner	Peter Hametner	388385461980020	Facebook	d139	2019-05-19	AT	Austria	3	1	24165	5833	140	16
Österreichische Gesellschaft für Europapolitik	Österreichische Gesellschaft für Europapolitik	290449626693	Facebook	d139	2019-05-19	AT	Austria	4	1	21247	4625	310	20
1Europa	Peter Glawischnig	320389701908367	Facebook	d139	2019-05-19	AT	Austria	8	1	20248	7249	213	16
FPÖ Niederösterreich	FPÖ Niederösterreich	150623338441911	Facebook	d139	2019-05-19	AT	Austria	1	1	16666	3333	166	33
Herwig Mahr	Freiheitlicher Landtagsklub Oberösterreich	212990319049096	Facebook	d139	2019-05-19	AT	Austria	1	1	16666	3333	166	33
Alex Bernhuber	Niederösterreichischer Bauernbund	382872055842390	Facebook	d139	2019-05-19	AT	Austria	1	1	16666	3333	166	33
Die neue SPÖ Tirol	SPÖ Tirol	172040642860223	Facebook	d139	2019-05-19	AT	Austria	2	1	15946	7973	87	14
Petra Steger	Petra Steger	1525366237690952	Facebook	d139	2019-05-19	AT	Austria	2	1	13124	6375	74	12
Markus Hein	FPÖ Linz	624525897689879	Facebook	d139	2019-05-19	AT	Austria	5	1	12914	5208	169	0
Grüne Jugend Steiermark	Grüne Jugend Steiermark	278628109523836	Facebook	d139	2019-05-19	AT	Austria	2	1	11666	2333	52	0
Europäisches Parlament Österreich	Europäisches Parlament Österreich	124468054313069	Facebook	d139	2019-05-19	AT	Austria	1	1	11111	5555	55	11
Wirtschaftskammer	Wirtschaftskammer	125946327466544	Facebook	d139	2019-05-19	AT	Austria	1	1	9999	4999	49	9
Keinen Millimeter	Michael Dorner	356665748284436	Facebook	d139	2019-05-19	AT	Austria	3	1	9364	2539	36	0
