day_code_filter	day_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d112	2019-04-22	AT	Austria	SPÖ	SPÖ	77393060080	Facebook	227	1	321202	111146	2306	270
d112	2019-04-22	AT	Austria	Europäisches Parlament Österreich		124468054313069	Facebook	35	1	167146	69835	583	203
d112	2019-04-22	AT	Austria	Greenpeace Österreich	Greenpeace Österreich	32984679070	Facebook	363	1	117065	32273	1368	27
d112	2019-04-22	AT	Austria	kontrast.at	kontrast.at	1079650008770485	Facebook	18	1	106028	44049	639	137
d112	2019-04-22	AT	Austria	Die Grünen	Die Grünen	21759893033	Facebook	10	1	102891	38036	705	120
d112	2019-04-22	AT	Austria	Johann Gudenus		104145976305577	Facebook	6	1	92258	38444	430	83
d112	2019-04-22	AT	Austria	Harald Vilimsky		547597092025909	Facebook	24	1	82221	29485	633	152
d112	2019-04-22	AT	Austria	Karoline Edtstadler	Salzburger Volkspartei	1580540041983231	Facebook	124	1	76941	17051	986	46
d112	2019-04-22	AT	Austria	HC Strache	FPÖ	74865038590	Facebook	7	1	66331	17952	419	61
d112	2019-04-22	AT	Austria	Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	281	1	63523	17765	1362	54
d112	2019-04-22	AT	Austria	Alex Bernhuber	Niederösterreichischer Bauernbund	382872055842390	Facebook	2	1	37499	15000	249	50
d112	2019-04-22	AT	Austria	OÖVP - die Oberösterreichische Volkspartei	Oberösterreichische Volkspartei	289163077789256	Facebook	2	1	26666	5333	132	20
d112	2019-04-22	AT	Austria	Bettina Vollath		1557956091147559	Facebook	1	1	24999	12500	124	25
d112	2019-04-22	AT	Austria	Werner Kogler	Die Grünen	133612666671985	Facebook	2	1	23809	4761	237	47
d112	2019-04-22	AT	Austria	Dominik Nepp	FPÖ-Wien	135953609780627	Facebook	7	1	23111	10384	176	69
d112	2019-04-22	AT	Austria	Sarah Wiener	Die Grünen	970529566390833	Facebook	2	1	21666	4333	82	10
d112	2019-04-22	AT	Austria	Andreas Schieder	SPÖ	290881691011354	Facebook	13	1	18790	4384	124	1
d112	2019-04-22	AT	Austria	Europäische Kommission - Vertretung in Österreich		187626534620326	Facebook	2	1	16999	6833	19	3
d112	2019-04-22	AT	Austria	Pamela Rendi-Wagner	SPÖ-Parlamentsklub	1673371229636129	Facebook	26	1	16599	3348	156	0
d112	2019-04-22	AT	Austria	GRAS - Grüne & Alternative Student_innen	GRAS - Grüne & Alternative Student_innen	79935247286	Facebook	7	1	15451	4690	177	33
d112	2019-04-22	AT	Austria	SPÖ Kärnten	SPÖ Kärnten	10150145829810364	Facebook	6	1	15262	3502	185	24
d112	2019-04-22	AT	Austria	Heumilch		184745071568863	Facebook	1	1	14705	5882	29	14
d112	2019-04-22	AT	Austria	Zalando		451619258340545	Facebook	1	1	14285	7142	71	35
d112	2019-04-22	AT	Austria	Lukas Mandl	Verein VSM - Vorzugsstimmen für Mandl	436914289678818	Facebook	12	1	14088	5227	270	9
d112	2019-04-22	AT	Austria	SPÖ Oberösterreich	SPÖ Oberösterreich	208930355786005	Facebook	12	1	13790	5266	82	10
