day_code	day_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d146	2019-05-26	AT	Austria	1449	151	10744230	4067331	117479	19156
d145	2019-05-25	AT	Austria	1682	180	13187573	5082498	151826	27871
d144	2019-05-24	AT	Austria	1615	187	12877392	5000523	141217	26859
d143	2019-05-23	AT	Austria	1324	172	9632761	3616451	88180	15906
d142	2019-05-22	AT	Austria	965	159	7276181	2726045	57607	11019
d141	2019-05-21	AT	Austria	856	145	7219939	2545237	54876	9811
d140	2019-05-20	AT	Austria	557	121	3479418	1219244	26164	4433
d139	2019-05-19	AT	Austria	235	89	2082668	740707	14730	2730
d138	2019-05-18	AT	Austria	180	68	3155127	1302944	24949	5164
d137	2019-05-17	AT	Austria	56	30	651383	254567	5020	948
d136	2019-05-16	AT	Austria	3	1	4999	1000	99	0
d135	2019-05-15	AT	Austria	3	1	4999	1000	99	0
