advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Kokoomus	Kokoomus	201285237101	Facebook	f65_	female (65+)	FI	Finland	282	1	207701	53029	4879	395
European Parliament	European Parliament	178362315106	Facebook	f65_	female (65+)	FI	Finland	15	1	116274	55821	1397	331
Sirpa Pietikäinen	Sirpa Pietikäinen	140188405326	Facebook	f65_	female (65+)	FI	Finland	12	1	92509	19142	1192	301
Antton Rönnholm	Antton Rönnholm	575908612596562	Facebook	f65_	female (65+)	FI	Finland	65	1	79225	17864	784	97
Kaksin - Tvåsamhet	Kaksin - Tvåsamhet	2110443792388818	Facebook	f65_	female (65+)	FI	Finland	24	1	67200	23426	937	155
Sosialidemokraatit SDP	Sosialidemokraatit SDP	108945982480217	Facebook	f65_	female (65+)	FI	Finland	22	1	61107	13792	503	102
Satu Jaatinen 216		611696415923639	Facebook	f65_	female (65+)	FI	Finland	9	1	56650	21814	1273	242
Miapetra Kumpula-Natri	Euroopassa Suomen tähden  / Miapetra Kumpula-Natri	922311201130062	Facebook	f65_	female (65+)	FI	Finland	12	1	49753	22507	242	63
Janne Parkkila - Vasemmistoliitto	Janne Parkkilan tukiyhdistys ry	354424931606915	Facebook	f65_	female (65+)	FI	Finland	11	1	47047	14359	534	82
Petri Sarvamaa	Petri Sarvamaa	164624737027350	Facebook	f65_	female (65+)	FI	Finland	17	1	46791	10684	924	142
Kristillisdemokraatit	Kristillisdemokraatit	157614802920	Facebook	f65_	female (65+)	FI	Finland	5	1	45401	16831	376	60
Vihreät - De Gröna	Vihreät - De Gröna	33722070600	Facebook	f65_	female (65+)	FI	Finland	16	1	41624	19689	228	81
Anton Nilsson	Betalt av stödföreningen för Anton Nilsson	290501338278566	Facebook	f65_	female (65+)	FI	Finland	39	1	33677	9127	646	0
Svenska folkpartiet i Finland - RKP	Svenska folkpartiet i Finland - RKP	191883307265	Facebook	f65_	female (65+)	FI	Finland	22	1	31232	10101	393	42
Henna Virkkunen	Henna Virkkunen	120537424633927	Facebook	f65_	female (65+)	FI	Finland	25	1	30910	10050	416	36
Pekka Shemeikka	Nokela Matti Juhani Philip	591986911282315	Facebook	f65_	female (65+)	FI	Finland	11	1	28818	7414	285	49
Mauri Pekkarinen	Mauri Pekkarinen	177939666416553	Facebook	f65_	female (65+)	FI	Finland	4	1	27082	10424	270	99
Henrik Wickström	Wickström 2019	448116415229902	Facebook	f65_	female (65+)	FI	Finland	40	1	27007	5093	585	21
Jouni Kemppainen	Kemppainen Jouni Petteri	387812258475026	Facebook	f65_	female (65+)	FI	Finland	3	1	27004	11432	212	85
