advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Kokoomus	Kokoomus	201285237101	Facebook	u45_54	unknown (45-54)	FI	Finland	164	1	6026	1813	106	12
Antton Rönnholm	Antton Rönnholm	575908612596562	Facebook	u45_54	unknown (45-54)	FI	Finland	74	1	5708	1299	43	4
European Parliament	European Parliament	178362315106	Facebook	u45_54	unknown (45-54)	FI	Finland	14	1	4514	2044	42	11
Vasemmistoliitto	Vasemmistoliitto	60390955171	Facebook	u45_54	unknown (45-54)	FI	Finland	13	1	3132	1181	31	11
Vihreät - De Gröna	Vihreät - De Gröna	33722070600	Facebook	u45_54	unknown (45-54)	FI	Finland	16	1	3079	1475	16	6
Kaksin - Tvåsamhet	Kaksin - Tvåsamhet	2110443792388818	Facebook	u45_54	unknown (45-54)	FI	Finland	19	1	3033	1118	36	7
Sosialidemokraatit SDP	Sosialidemokraatit SDP	108945982480217	Facebook	u45_54	unknown (45-54)	FI	Finland	22	1	2779	691	20	4
Perussuomalaiset	Perussuomalaiset	181106108341	Facebook	u45_54	unknown (45-54)	FI	Finland	4	1	2235	1032	29	7
Miapetra Kumpula-Natri	Euroopassa Suomen tähden  / Miapetra Kumpula-Natri	922311201130062	Facebook	u45_54	unknown (45-54)	FI	Finland	12	1	2209	945	11	2
Pekka Shemeikka	Nokela Matti Juhani Philip	591986911282315	Facebook	u45_54	unknown (45-54)	FI	Finland	12	1	1952	450	20	3
Henna Virkkunen	Henna Virkkunen	120537424633927	Facebook	u45_54	unknown (45-54)	FI	Finland	25	1	1897	659	21	2
Svenska folkpartiet i Finland - RKP	Svenska folkpartiet i Finland - RKP	191883307265	Facebook	u45_54	unknown (45-54)	FI	Finland	22	1	1538	373	7	0
European Greens	European Greens	141366725876424	Facebook	u45_54	unknown (45-54)	FI	Finland	2	1	1257	515	14	2
Mikko Ohela	Mikko Ohela	201647537374497	Facebook	u45_54	unknown (45-54)	FI	Finland	9	1	1202	263	6	0
Ville Niinistö	Ville Niinistö	153186884700042	Facebook	u45_54	unknown (45-54)	FI	Finland	4	1	1129	561	7	3
Petra Schulze Steinen	Schulze-Steinen Petra Elina Marjatta	266912807301110	Facebook	u45_54	unknown (45-54)	FI	Finland	26	1	1057	221	17	1
Tiina Heikkinen	Heikkinen Tiina Maria	252243572053482	Facebook	u45_54	unknown (45-54)	FI	Finland	1	1	1037	518	25	5
Jouni Kemppainen	Kemppainen Jouni Petteri	387812258475026	Facebook	u45_54	unknown (45-54)	FI	Finland	3	1	927	415	6	2
Tomi Kontkanen	Finlands svenska socialdemokrater	2211545855568908	Facebook	u45_54	unknown (45-54)	FI	Finland	13	1	849	316	5	0
Matilda af Hällström	af Hällström Matilda Linnea Alice	430195364409025	Facebook	u45_54	unknown (45-54)	FI	Finland	7	1	809	391	13	4
Petri Sarvamaa	Petri Sarvamaa	164624737027350	Facebook	u45_54	unknown (45-54)	FI	Finland	15	1	775	175	13	2
Mirja Vehkaperä	Vehkaperä Mirja Tellervo	237130593122439	Facebook	u45_54	unknown (45-54)	FI	Finland	6	1	681	136	4	0
Ida Schauman	Schauman Ida Emilia Axelsdotter	1449434138617787	Facebook	u45_54	unknown (45-54)	FI	Finland	29	1	653	184	12	0
Satu Jaatinen 216		611696415923639	Facebook	u45_54	unknown (45-54)	FI	Finland	8	1	636	226	14	2
Susanna Kisner	Susanna Kisnerin tukiryhmä	1569715913292949	Facebook	u45_54	unknown (45-54)	FI	Finland	9	1	620	157	12	2
Mikkel Näkkäläjärvi	Nakkalajarvi Mikkel Antte Iisakki	617733068345315	Facebook	u45_54	unknown (45-54)	FI	Finland	5	1	599	130	4	0
Kristillisdemokraatit	Kristillisdemokraatit	157614802920	Facebook	u45_54	unknown (45-54)	FI	Finland	4	1	582	224	4	0
Anna Mäkipää	Mäkipää Anna Marjatta	410045932385582	Facebook	u45_54	unknown (45-54)	FI	Finland	9	1	570	133	9	1
Feministinen puolue	Feministinen puolue	246435052396654	Facebook	u45_54	unknown (45-54)	FI	Finland	6	1	539	117	5	0
Anton Nilsson	Betalt av stödföreningen för Anton Nilsson	290501338278566	Facebook	u45_54	unknown (45-54)	FI	Finland	32	1	493	153	6	0
Fatim Diarra	Fatim Diarra	1357638954294467	Facebook	u45_54	unknown (45-54)	FI	Finland	5	1	478	178	8	1
Mauri Pekkarinen	Mauri Pekkarinen	177939666416553	Facebook	u45_54	unknown (45-54)	FI	Finland	4	1	458	208	4	2
Miikka Keränen	Keranen Miikka Markus	126768630726940	Facebook	u45_54	unknown (45-54)	FI	Finland	5	1	429	169	5	1
Miikka-Markus Leskinen europarlamenttiin	Leskinen Miikka-Markus	1964589417153542	Facebook	u45_54	unknown (45-54)	FI	Finland	3	1	406	176	4	1
Henrik Wickström	Wickström 2019	448116415229902	Facebook	u45_54	unknown (45-54)	FI	Finland	29	1	399	76	9	0
Elsi Katainen	Katainen Elsi Kaarina	190042298268350	Facebook	u45_54	unknown (45-54)	FI	Finland	11	1	397	78	5	0
Kokoomusnuoret	Kokoomusnuoret	28469960111	Facebook	u45_54	unknown (45-54)	FI	Finland	2	1	395	79	3	0
Camilla Gunell till EU 2019	Socialdemokraterna på Åland	360575481205047	Facebook	u45_54	unknown (45-54)	FI	Finland	5	1	379	87	4	0
Kaisa Penny	Kaisa Penny	259256970891807	Facebook	u45_54	unknown (45-54)	FI	Finland	6	1	346	89	3	0
Arto Luukkanen	Riekkovaara Niko Tapani	1527478777519070	Facebook	u45_54	unknown (45-54)	FI	Finland	6	1	345	75	5	1
