advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
SPOLU - občianska demokracia	SPOLU - občianska demokracia	1057020590987528	Facebook	w020	Week 20	SK	Slovakia	62	1	1326275	483731	4687	134
Peter Puškár	Puskar Peter	299027620531773	Facebook	w020	Week 20	SK	Slovakia	82	1	1230183	363750	9025	616
Vladimír Bilčík SPOLU - občianska demokracia	SPOLU - občianska demokracia	1501859650125625	Facebook	w020	Week 20	SK	Slovakia	212	1	1022633	284846	6903	342
OBYČAJNÍ ĽUDIA a nezávislé osobnosti	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	150674111712306	Facebook	w020	Week 20	SK	Slovakia	16	1	874632	359214	4132	1010
Michal Wiezik - SPOLU za zelenú Európu	SPOLU - občianska demokracia	2631817786833672	Facebook	w020	Week 20	SK	Slovakia	13	1	792609	326714	2485	630
Andrej Danko - predseda SNS	Slovenská národná strana	1495199624026639	Facebook	w020	Week 20	SK	Slovakia	11	1	551158	216166	2358	766
EDS - EURÓPSKA DEMOKRATICKÁ STRANA	Európska Demokratická Strana	161166119377	Facebook	w020	Week 20	SK	Slovakia	96	1	539075	177301	5570	143
Magyar Közösség Pártja	Magyar Közösség Pártja	259594940734093	Facebook	w020	Week 20	SK	Slovakia	989	1	536977	98053	17104	0
Michal Šimečka • Progresívne Slovensko		194278021265803	Facebook	w020	Week 20	SK	Slovakia	43	1	417561	138997	2589	233
Slovenská národná strana	Slovenská národná strana	121130481252381	Facebook	w020	Week 20	SK	Slovakia	10	1	408659	192833	2026	466
Európsky parlament – Kancelária na Slovensku		232491033085	Facebook	w020	Week 20	SK	Slovakia	8	1	342926	143071	847	277
Dominik Hatiar • Mladí za lepšiu Európu		1795556150546258	Facebook	w020	Week 20	SK	Slovakia	28	1	325552	121257	2130	75
Zora Jaurová • Progresívne Slovensko		267456060571592	Facebook	w020	Week 20	SK	Slovakia	77	1	319082	99910	3449	444
DOMA DOBRE	Pribocký Jozef	115166009100692	Facebook	w020	Week 20	SK	Slovakia	22	1	283020	68134	1465	9
Igor Melicher - Mladí Sociálni Demokrati	Robert Bestro	2687957954762822	Facebook	w020	Week 20	SK	Slovakia	31	1	250349	63159	2431	123
Martin Hojsík • Progresívne Slovensko	Hojsik Martin	147166706140048	Facebook	w020	Week 20	SK	Slovakia	11	1	238415	78673	987	93
Petra Krištúfková	Sme rodina	1061086993931165	Facebook	w020	Week 20	SK	Slovakia	11	1	221731	52277	700	0
Antonio Parziale - Váš hlas v Európe	Európska Demokratická Strana	1485999664946680	Facebook	w020	Week 20	SK	Slovakia	17	1	217454	72121	996	0
Norbert Kurilla	Most-Híd (Híd-Most)	355021862017547	Facebook	w020	Week 20	SK	Slovakia	11	1	211174	76583	1669	432
Martin Šmilňák	KDH	279200712281963	Facebook	w020	Week 20	SK	Slovakia	9	1	204937	42488	645	50
Katarina Roth Nevedalova	Roth Nevedalova Katarina	237493046280813	Facebook	w020	Week 20	SK	Slovakia	8	1	203171	81455	806	74
Miriam Kuzárová, kandidátka do Európskeho parlamentu	KDH	137416183351336	Facebook	w020	Week 20	SK	Slovakia	21	1	180670	40938	2077	0
Eurovoľby	Richard Sulik	2376963545647566	Facebook	w020	Week 20	SK	Slovakia	184	1	166858	23131	8747	0
Peter Pollák	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	307556876112136	Facebook	w020	Week 20	SK	Slovakia	8	1	162030	63166	598	73
Miroslav Žiak		396331590493376	Facebook	w020	Week 20	SK	Slovakia	14	1	152301	29804	928	6
