country_code_filter	country_name_filter	impression_code	impression_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
UK	United Kingdom	0_1k	0 - 1k	23092	2693	21718546	0	2472302	29
UK	United Kingdom	1k_5k	1k - 5k	16767	2914	78711012	15745351	1848165	13512
UK	United Kingdom	5k_10k	5k - 10k	5479	1447	49851349	24928167	778907	53252
UK	United Kingdom	10k_50k	10k - 50k	7474	1394	320865331	64174349	2467106	458355
UK	United Kingdom	50k_100k	50k - 100k	1583	410	127252225	63626748	1066337	307980
UK	United Kingdom	100k_200k	100k - 200k	692	209	105943130	52971829	983168	262169
UK	United Kingdom	200k_500k	200k - 500k	412	148	140572124	56228962	1166283	274955
UK	United Kingdom	500k_1m	500k - 1m	117	60	69027229	34513649	539506	169924
