advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Moderaterna	Moderaterna	7719591155	Facebook	rw1	Last week	SE	Sweden	20	1	597980	244000	8212	1907
Liberalerna Stockholm	Liberalerna Stockholm	682180208473039	Facebook	rw1	Last week	SE	Sweden	5	1	249995	50000	462	231
Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	rw1	Last week	SE	Sweden	1	1	199999	100000	4630	926
Kristdemokraterna	Kristdemokraterna	115198178364	Facebook	rw1	Last week	SE	Sweden	4	1	114984	25997	1481	324
Kristdemokraterna Stockholm	Kristdemokraterna Stockholm	176875999028086	Facebook	rw1	Last week	SE	Sweden	12	1	111987	30999	1869	453
European Parliament	European Parliament	178362315106	Facebook	rw1	Last week	SE	Sweden	1	1	99999	50000	499	100
ActionAid Sweden	ActionAid Sweden	18880778360	Facebook	rw1	Last week	SE	Sweden	2	1	99997	20000	925	185
Eric Luth	Eric Luth – Centerpartiet	757931234599499	Facebook	rw1	Last week	SE	Sweden	5	1	84995	26000	1110	250
Ebba Busch Thor	Kristdemokraterna	661702230515862	Facebook	rw1	Last week	SE	Sweden	5	1	74995	18000	323	120
Said till Europaparlamentet	Liberalernas riksorganisation	1509050235995572	Facebook	rw1	Last week	SE	Sweden	3	1	59996	11999	555	111
Sverigedemokraterna Kalmar län	Kotanen Mika Erik	117200235024372	Facebook	rw1	Last week	SE	Sweden	13	1	41987	10000	267	37
Abir till Bryssel	Nyberg Claes Otto	252516142116820	Facebook	rw1	Last week	SE	Sweden	4	1	24996	8000	184	37
Moderaterna i Örebro län	Moderaterna i Örebro län	1622018661360930	Facebook	rw1	Last week	SE	Sweden	5	1	24994	4999	323	120
Greenpeace Sverige	Greenpeace Sverige	95735961890	Facebook	rw1	Last week	SE	Sweden	10	1	21990	3000	165	18
Socialdemokraterna i Skåne	Socialdemokraterna i Skåne	102414309949126	Facebook	rw1	Last week	SE	Sweden	3	1	19997	7000	184	64
Sara Skyttedal	Sara Skyttedal	249195615122371	Facebook	rw1	Last week	SE	Sweden	2	1	19997	9999	138	55
Alternativ för Sverige	Alternativ för Sverige	270592853332987	Facebook	rw1	Last week	SE	Sweden	3	1	19996	6999	601	148
Centerpartiet Gotland	Ahlin Siv Eva Marie	513330082107760	Facebook	rw1	Last week	SE	Sweden	3	1	14997	3000	138	27
Vänsterpartiet Malmö	Vänsterpartiet Malmö	170519996379	Facebook	rw1	Last week	SE	Sweden	3	1	14997	3000	101	18
En Företagares Vardag	Eriksson Mats Ove	347852331958080	Facebook	rw1	Last week	SE	Sweden	4	1	11996	2000	73	9
Sverigedemokraterna Värmlands län	Grahn Mats Andreas Johnny	336384546384299	Facebook	rw1	Last week	SE	Sweden	2	1	10998	5000	101	46
Socialdemokraterna Västmanland	Socialdemokraterna Västmanland	439408222749809	Facebook	rw1	Last week	SE	Sweden	3	1	10997	1999	110	46
Moderaterna i Västra Götaland	Moderaterna i Västra Götaland	295727652090	Facebook	rw1	Last week	SE	Sweden	3	1	10996	1999	147	55
Kristdemokraterna Sundsvall	Kristdemokraterna Sundsvall	1017885421625799	Facebook	rw1	Last week	SE	Sweden	3	1	10996	1999	101	18
Miljöpartiet de gröna i Skåne	Miljöpartiet de gröna i Skåne	187178991394420	Facebook	rw1	Last week	SE	Sweden	1	1	9999	5000	46	9
