audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m25_34	male (25-34)	MT	Malta	4390	765	8139478	2843341	42261	4000
m35_44	male (35-44)	MT	Malta	4341	759	6330937	2130843	35043	2804
m18_24	male (18-24)	MT	Malta	4062	698	5750885	1976067	30011	2559
m45_54	male (45-54)	MT	Malta	4206	731	4379024	1444643	25539	1889
f55_64	female (55-64)	MT	Malta	3839	710	4273744	1385414	27103	1857
f25_34	female (25-34)	MT	Malta	4623	793	4149445	1518061	21524	2427
f18_24	female (18-24)	MT	Malta	4222	716	3854332	1375217	19462	1912
m55_64	male (55-64)	MT	Malta	3711	691	3779252	1206680	22647	1509
f35_44	female (35-44)	MT	Malta	4563	780	3760786	1322510	20859	2017
f65_	female (65+)	MT	Malta	3542	632	3347113	1062956	21352	1357
f45_54	female (45-54)	MT	Malta	4428	756	3310829	1126862	19953	1663
m65_	male (65+)	MT	Malta	3456	618	2915446	922252	17809	1144
m13_17	male (13-17)	MT	Malta	1378	168	1103438	356357	5819	374
f13_17	female (13-17)	MT	Malta	1390	176	1050478	344565	5577	377
u35_44	unknown (35-44)	MT	Malta	3881	671	97314	32759	543	46
u25_34	unknown (25-34)	MT	Malta	3647	666	56255	19850	292	31
u45_54	unknown (45-54)	MT	Malta	3540	615	51229	17063	321	25
u55_64	unknown (55-64)	MT	Malta	2884	548	38257	12468	240	17
u65_	unknown (65+)	MT	Malta	2584	493	24591	8035	154	12
u18_24	unknown (18-24)	MT	Malta	2485	542	12457	4351	72	6
u13_17	unknown (13-17)	MT	Malta	602	137	4167	1371	23	1
