day_code	day_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d146	2019-05-26	ES	Spain	286	78	1490088	528284	11267	1561
d145	2019-05-25	ES	Spain	551	154	3562811	1247606	26806	3836
d144	2019-05-24	ES	Spain	5440	437	35688578	12852254	360345	52192
d143	2019-05-23	ES	Spain	5376	438	31752116	11573866	331347	47965
d142	2019-05-22	ES	Spain	4176	413	28833038	10780533	261786	44192
d141	2019-05-21	ES	Spain	3551	358	20819893	7906271	179557	28607
d140	2019-05-20	ES	Spain	2655	283	15171936	5743178	128166	22624
d139	2019-05-19	ES	Spain	1916	200	7096158	2553334	62234	6821
d138	2019-05-18	ES	Spain	1437	151	5609916	2064184	47663	5160
d137	2019-05-17	ES	Spain	461	79	1378155	496627	11745	1379
