advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Sosialidemokraatit SDP		108945982480217	Facebook	f65_	female (65+)	FI	Finland	234	1	2108900	807133	13828	2995
Kokoomus	Kokoomus	201285237101	Facebook	f65_	female (65+)	FI	Finland	830	1	357563	42509	20238	295
Sirpa Pietikäinen	Sirpa Pietikäinen	140188405326	Facebook	f65_	female (65+)	FI	Finland	19	1	271910	62467	3619	798
Svenska folkpartiet i Finland - RKP	Svenska folkpartiet i Finland - RKP	191883307265	Facebook	f65_	female (65+)	FI	Finland	50	1	149242	43361	956	20
European Parliament		178362315106	Facebook	f65_	female (65+)	FI	Finland	53	1	147992	55060	1424	277
Vihreät - De Gröna	Vihreät - De Gröna	33722070600	Facebook	f65_	female (65+)	FI	Finland	92	1	131352	49830	670	126
Miapetra Kumpula-Natri	Euroopassa Suomen tähden  / Miapetra Kumpula-Natri	922311201130062	Facebook	f65_	female (65+)	FI	Finland	41	1	128879	46657	1376	286
WWF Suomi		119054448115588	Facebook	f65_	female (65+)	FI	Finland	25	1	123312	59564	510	114
Piia Kurki	Piia Kurki	270567833058986	Facebook	f65_	female (65+)	FI	Finland	31	1	81175	18315	814	124
Petri Sarvamaa	Petri Sarvamaa	164624737027350	Facebook	f65_	female (65+)	FI	Finland	17	1	76384	17419	920	159
Finlands svenska socialdemokrater - FSD		174819292560785	Facebook	f65_	female (65+)	FI	Finland	24	1	75079	16059	563	74
Liike Nyt		194677504471503	Facebook	f65_	female (65+)	FI	Finland	26	1	68922	17178	623	113
Neste		1083597725003936	Facebook	f65_	female (65+)	FI	Finland	1	1	61361	24544	613	122
Ida Schauman	Schauman Ida Emilia Axelsdotter	1449434138617787	Facebook	f65_	female (65+)	FI	Finland	110	1	59119	9659	2166	0
Elsi Katainen		190042298268350	Facebook	f65_	female (65+)	FI	Finland	35	1	57454	12929	610	31
Camilla Gunell till EU 2019	Socialdemokraterna på Åland	360575481205047	Facebook	f65_	female (65+)	FI	Finland	17	1	56042	12566	585	92
Viite - Tieteen ja teknologian vihreät		73631194779	Facebook	f65_	female (65+)	FI	Finland	6	1	53768	21163	85	10
K-Supermarket		380462231997295	Facebook	f65_	female (65+)	FI	Finland	6	1	50090	21853	973	218
Greenpeace Suomi	Greenpeace Suomi	9227859351	Facebook	f65_	female (65+)	FI	Finland	38	1	46192	10455	556	50
Henrik Wickström	Wickström 2019	448116415229902	Facebook	f65_	female (65+)	FI	Finland	53	1	42225	9455	719	20
Henna Virkkunen	Henna Virkkunen	120537424633927	Facebook	f65_	female (65+)	FI	Finland	54	1	41504	12294	495	11
Leena Zittling - Eurovaaliehdokas 2019 - KOK	Miettinen Pasi Olavi	804330503290879	Facebook	f65_	female (65+)	FI	Finland	9	1	41352	18072	205	25
Antton Rönnholm	Antton Rönnholm	575908612596562	Facebook	f65_	female (65+)	FI	Finland	35	1	39198	11686	451	48
Mirja Vehkaperä	Vehkaperä Mirja Tellervo	237130593122439	Facebook	f65_	female (65+)	FI	Finland	13	1	37019	8412	402	51
Vasemmistoliitto		60390955171	Facebook	f65_	female (65+)	FI	Finland	24	1	35552	8003	1373	0
Mikkel Näkkäläjärvi		617733068345315	Facebook	f65_	female (65+)	FI	Finland	34	1	34776	8207	620	0
Paula Aikio-Tallgren EU-vaaliehdokas	Pohjoisen asian osaajat ry	510346432432044	Facebook	f65_	female (65+)	FI	Finland	43	1	32598	9073	557	17
Amnesty International - Suomen osasto		134934386349	Facebook	f65_	female (65+)	FI	Finland	16	1	31143	7585	140	3
Janne Kaisanlahti		309381625805373	Facebook	f65_	female (65+)	FI	Finland	27	1	31056	6542	568	17
Henna Partanen		272647342835936	Facebook	f65_	female (65+)	FI	Finland	7	1	30622	11283	258	37
Hanna Holopainen		149856248393583	Facebook	f65_	female (65+)	FI	Finland	14	1	28817	7125	336	35
Eurovaaliehdokas Kari Kallonen	Kallonen Kari Markku	2130226653737235	Facebook	f65_	female (65+)	FI	Finland	32	1	27829	6633	387	18
Kristillisdemokraatit		157614802920	Facebook	f65_	female (65+)	FI	Finland	6	1	27273	6703	250	0
Timo Huhtamäki		2161903010535300	Facebook	f65_	female (65+)	FI	Finland	6	1	27190	11064	120	29
Keskusta	Suomen Keskusta	55312855747	Facebook	f65_	female (65+)	FI	Finland	32	1	26869	6791	144	10
Plan International Suomi		271311152007	Facebook	f65_	female (65+)	FI	Finland	2	1	26849	5370	80	0
Lauri Kaira		619118744885450	Facebook	f65_	female (65+)	FI	Finland	6	1	26825	5264	322	50
Janne Parkkila - Vasemmistoliitto	Janne Parkkilan tukiyhdistys ry	354424931606915	Facebook	f65_	female (65+)	FI	Finland	14	1	26046	5182	315	45
Kaisa Penny	Kaisa Penny	259256970891807	Facebook	f65_	female (65+)	FI	Finland	21	1	24373	7340	146	11
Eero Heinäluoma		232815610172259	Facebook	f65_	female (65+)	FI	Finland	3	1	24344	5944	251	39
SLC	SLC r.f.	126812894035597	Facebook	f65_	female (65+)	FI	Finland	17	1	24216	5523	249	1
Tiina Haapala kansanedustajaehdokas		388230268408380	Facebook	f65_	female (65+)	FI	Finland	7	1	21440	4824	340	88
Petteri Orpo		154256701288026	Facebook	f65_	female (65+)	FI	Finland	2	1	20219	4598	201	36
Henrik Vuornos		285083938272584	Facebook	f65_	female (65+)	FI	Finland	1	1	19632	3926	195	39
Pirkko Vihko		2384976475054673	Facebook	f65_	female (65+)	FI	Finland	6	1	19609	5261	249	26
Seitsemän tähden liike		405858016574184	Facebook	f65_	female (65+)	FI	Finland	2	1	19118	3823	296	123
Karri Ollila Europarlamenttiin 2019	Karri Ollila	300059733998436	Facebook	f65_	female (65+)	FI	Finland	20	1	18977	4195	253	22
Teuvo Hakkarainen	Riekkovaara Niko Tapani	198979100169761	Facebook	f65_	female (65+)	FI	Finland	6	1	18609	4587	67	0
Hans Adolf Ehrnrooth	Turvallinen ja vakaa Eurooppa ry	747915358921075	Facebook	f65_	female (65+)	FI	Finland	18	1	17606	3521	76	0
Janika Takatalo	Takatalo Janika Emmi Kristiina	1380023342235751	Facebook	f65_	female (65+)	FI	Finland	17	1	17158	3972	206	0
Martin Norrgård	Martin Norrgårds stödförening	104405313050307	Facebook	f65_	female (65+)	FI	Finland	9	1	16264	3242	69	0
Anna Jungner-Nordgren	Stödföreningen för Anna Jungner-Nordgren	126206450772264	Facebook	f65_	female (65+)	FI	Finland	10	1	16074	4513	232	20
Teuvo Hatva - eurovaaliehdokas	Maury Aino Maija	948715928850182	Facebook	f65_	female (65+)	FI	Finland	11	1	15249	3489	234	16
