advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	u18_24	unknown (18-24)	846	1	97017	41483	520	129
Kialo		729627343834501	Facebook	u18_24	unknown (18-24)	577	1	94336	36367	704	163
People's Vote UK	People's Vote	748608695327755	Facebook	u18_24	unknown (18-24)	2126	1	81379	28138	1104	195
Best For Britain	Best for Britain	1863944713844924	Facebook	u18_24	unknown (18-24)	458	1	61206	25418	726	172
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	u18_24	unknown (18-24)	1277	1	50315	15652	736	42
Greenpeace France		39435457457	Facebook	u18_24	unknown (18-24)	108	1	26082	11507	133	29
The Labour Party	The Labour Party	25749647410	Facebook	u18_24	unknown (18-24)	433	1	24433	8870	200	34
Conservatives	The Conservative Party	8807334278	Facebook	u18_24	unknown (18-24)	616	1	23785	8771	271	36
Podemos	Unidas Podemos	269212336568846	Facebook	u18_24	unknown (18-24)	227	1	20960	9484	114	29
38 Degrees	38 Degrees	200006375787	Facebook	u18_24	unknown (18-24)	512	1	20163	7548	135	21
European Greens		141366725876424	Facebook	u18_24	unknown (18-24)	45	1	19105	8636	141	36
Greenpeace UK	Greenpeace UK 	9250349228	Facebook	u18_24	unknown (18-24)	93	1	14452	5486	76	17
Sosialidemokraatit SDP		108945982480217	Facebook	u18_24	unknown (18-24)	204	1	14166	5259	91	17
Electoral Commission UK	The Electoral Commission	841894835830532	Facebook	u18_24	unknown (18-24)	43	1	13673	5915	118	23
Amnesty International UK		7624294394	Facebook	u18_24	unknown (18-24)	72	1	13586	5811	103	32
European Commission		107898832590939	Facebook	u18_24	unknown (18-24)	68	1	13473	6065	74	21
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	u18_24	unknown (18-24)	265	1	12504	4276	118	18
SPD	SPD	47930567748	Facebook	u18_24	unknown (18-24)	761	1	12409	3672	246	14
NT Live	NT Live	107334993856	Facebook	u18_24	unknown (18-24)	99	1	12376	4778	92	11
Dungeon Defenders		107960282569653	Facebook	u18_24	unknown (18-24)	177	1	12308	4299	92	9
Britain's Future	Britain's Future	1625300137516491	Facebook	u18_24	unknown (18-24)	413	1	10460	3935	195	15
Collectif : Féministes contre le cyberharcèlement		1026099724099181	Facebook	u18_24	unknown (18-24)	75	1	10396	2783	58	0
Greenpeace Deutschland		22541752487	Facebook	u18_24	unknown (18-24)	223	1	10295	3979	62	8
Partido Popular	Partido Popular	72249031214	Facebook	u18_24	unknown (18-24)	522	1	10144	3799	55	8
Referendum Commission		580832208630212	Facebook	u18_24	unknown (18-24)	28	1	10096	4728	53	10
