advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Britain's Future	Britain's Future	1625300137516491	Facebook	m45_54	male (45-54)	3888	1	12073571	3694819	135471	19712
European Parliament		178362315106	Facebook	m45_54	male (45-54)	1010	1	9326974	4098682	57808	14050
Ciudadanos	Ciudadanos	74078667754	Facebook	m45_54	male (45-54)	3777	1	8332605	2534077	75287	6284
Podemos	Unidas Podemos	269212336568846	Facebook	m45_54	male (45-54)	272	1	8233423	3712049	50861	13593
People's Vote UK	People's Vote	748608695327755	Facebook	m45_54	male (45-54)	3333	1	7704820	2573396	113483	19626
Kialo		729627343834501	Facebook	m45_54	male (45-54)	666	1	7586170	3057190	55732	14230
Partido Popular	Partido Popular	72249031214	Facebook	m45_54	male (45-54)	1287	1	6702261	2211704	50308	5715
We are the 52%	We are the 52%	466744973727718	Facebook	m45_54	male (45-54)	278	1	4576191	1702738	12177	1646
Conservatives	The Conservative Party	8807334278	Facebook	m45_54	male (45-54)	1525	1	4118104	1613300	47359	6417
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	m45_54	male (45-54)	74	1	3841475	1695042	8570	2417
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	m45_54	male (45-54)	1859	1	3831106	1262938	60178	7031
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	m45_54	male (45-54)	264	1	3728412	1493162	17030	3245
The Labour Party	The Labour Party	25749647410	Facebook	m45_54	male (45-54)	604	1	3580213	1409544	31721	7058
SPD	SPD	47930567748	Facebook	m45_54	male (45-54)	3118	1	2872087	879502	52503	3849
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	m45_54	male (45-54)	93	1	2857234	1296788	10621	2508
38 Degrees	38 Degrees	200006375787	Facebook	m45_54	male (45-54)	609	1	2263642	822854	15422	2379
Best For Britain	Best for Britain	1863944713844924	Facebook	m45_54	male (45-54)	732	1	2216718	917054	33008	7618
Partidul Naţional Liberal		181375448581167	Facebook	m45_54	male (45-54)	97	1	2199903	931119	3764	1030
Partito Democratico		77034286895	Facebook	m45_54	male (45-54)	128	1	2166294	945338	8438	1969
sp.a	sp.a	57253967150	Facebook	m45_54	male (45-54)	156	1	2059202	860686	9663	2375
The Brexit Party	The Brexit Party	230416667843105	Facebook	m45_54	male (45-54)	57	1	1864586	847113	24483	6355
CDU	CDU	78502295414	Facebook	m45_54	male (45-54)	3168	1	1803067	449694	20687	0
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	m45_54	male (45-54)	25	1	1730649	795633	4794	1190
Vlaams Belang	Vlaams Belang	56605856504	Facebook	m45_54	male (45-54)	57	1	1715898	792725	12350	2821
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	m45_54	male (45-54)	90	1	1693888	712114	15132	3630
