advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Britain's Future	Britain's Future	1625300137516491	Facebook	u65_	unknown (65+)	3610	1	334643	97028	4058	577
People's Vote UK	People's Vote	748608695327755	Facebook	u65_	unknown (65+)	2526	1	204068	69527	3893	671
38 Degrees	38 Degrees	200006375787	Facebook	u65_	unknown (65+)	591	1	126831	45532	884	124
Best For Britain	Best for Britain	1863944713844924	Facebook	u65_	unknown (65+)	565	1	121722	50952	1807	418
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	u65_	unknown (65+)	1681	1	98415	29848	1549	135
We are the 52%	We are the 52%	466744973727718	Facebook	u65_	unknown (65+)	276	1	96102	34223	289	37
The Labour Party	The Labour Party	25749647410	Facebook	u65_	unknown (65+)	530	1	68469	25513	653	132
Conservatives	The Conservative Party	8807334278	Facebook	u65_	unknown (65+)	673	1	65723	23719	1184	136
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	u65_	unknown (65+)	396	1	49215	17665	782	130
Change UK - The Independent Group	The Independent Group (TIG) Ltd, company number 11770529, a registered company in England and Wales.	395151614382309	Facebook	u65_	unknown (65+)	178	1	37992	14640	768	160
The Brexit Party	The Brexit Party	230416667843105	Facebook	u65_	unknown (65+)	53	1	35772	16272	447	113
Right To Vote	Right to Vote	408236463256774	Facebook	u65_	unknown (65+)	346	1	29483	7275	281	35
Greenpeace France		39435457457	Facebook	u65_	unknown (65+)	104	1	29209	13035	149	35
European Parliament		178362315106	Facebook	u65_	unknown (65+)	551	1	26665	10850	183	37
Podemos	Unidas Podemos	269212336568846	Facebook	u65_	unknown (65+)	176	1	25212	11408	161	42
Vattenfall Sverige		608975645850217	Facebook	u65_	unknown (65+)	25	1	24774	11416	326	89
Sosialidemokraatit SDP		108945982480217	Facebook	u65_	unknown (65+)	182	1	24001	9469	143	28
Ciudadanos	Ciudadanos	74078667754	Facebook	u65_	unknown (65+)	1654	1	23344	7259	221	18
Ben Houchen - Tees Valley Mayor	Ben Houchen	1934566156780439	Facebook	u65_	unknown (65+)	116	1	21304	7427	147	30
Scientists for EU	Scientists for EU	642444842524195	Facebook	u65_	unknown (65+)	57	1	20901	6543	128	20
Médecins du Monde France		265420476920	Facebook	u65_	unknown (65+)	408	1	20859	6181	403	24
Amnesty International UK		7624294394	Facebook	u65_	unknown (65+)	77	1	20371	8682	209	64
Plan International Sverige		382243262003	Facebook	u65_	unknown (65+)	265	1	19080	6135	171	40
TheArticle	TheArticle	607840469632004	Facebook	u65_	unknown (65+)	22	1	18490	8207	264	59
Oxfam Great Britain	Oxfam GB	7214031395	Facebook	u65_	unknown (65+)	60	1	17561	5954	304	61
