advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Britain's Future	Britain's Future	1625300137516491	Facebook	u55_64	unknown (55-64)	3617	1	333709	97574	4008	575
People's Vote UK	People's Vote	748608695327755	Facebook	u55_64	unknown (55-64)	2652	1	223460	75567	4059	708
Best For Britain	Best for Britain	1863944713844924	Facebook	u55_64	unknown (55-64)	567	1	112170	46950	1653	391
38 Degrees	38 Degrees	200006375787	Facebook	u55_64	unknown (55-64)	587	1	110893	39872	770	110
We are the 52%	We are the 52%	466744973727718	Facebook	u55_64	unknown (55-64)	277	1	97512	35474	278	36
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	u55_64	unknown (55-64)	1647	1	95308	28642	1492	128
The Labour Party	The Labour Party	25749647410	Facebook	u55_64	unknown (55-64)	537	1	85937	32572	832	169
Conservatives	The Conservative Party	8807334278	Facebook	u55_64	unknown (55-64)	697	1	76955	29414	1122	148
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	u55_64	unknown (55-64)	382	1	44893	15680	826	118
Change UK - The Independent Group	The Independent Group (TIG) Ltd, company number 11770529, a registered company in England and Wales.	395151614382309	Facebook	u55_64	unknown (55-64)	189	1	39836	15212	827	168
The Brexit Party	The Brexit Party	230416667843105	Facebook	u55_64	unknown (55-64)	52	1	38477	17421	468	119
Right To Vote	Right to Vote	408236463256774	Facebook	u55_64	unknown (55-64)	342	1	32771	8102	285	38
Ciudadanos	Ciudadanos	74078667754	Facebook	u55_64	unknown (55-64)	1919	1	32586	9974	334	26
Sosialidemokraatit SDP		108945982480217	Facebook	u55_64	unknown (55-64)	200	1	28836	11790	165	35
Podemos	Unidas Podemos	269212336568846	Facebook	u55_64	unknown (55-64)	203	1	27084	12280	181	48
Ben Houchen - Tees Valley Mayor	Ben Houchen	1934566156780439	Facebook	u55_64	unknown (55-64)	121	1	26931	9474	187	39
Plan International Sverige		382243262003	Facebook	u55_64	unknown (55-64)	273	1	26733	8374	240	56
European Parliament		178362315106	Facebook	u55_64	unknown (55-64)	532	1	26222	10781	177	37
Greenpeace France		39435457457	Facebook	u55_64	unknown (55-64)	101	1	26204	11719	134	31
Scientists for EU	Scientists for EU	642444842524195	Facebook	u55_64	unknown (55-64)	59	1	21696	6976	144	24
Amnesty International UK		7624294394	Facebook	u55_64	unknown (55-64)	78	1	18118	7777	183	57
Oxfam Great Britain	Oxfam GB	7214031395	Facebook	u55_64	unknown (55-64)	67	1	15798	5250	257	52
Médecins du Monde France		265420476920	Facebook	u55_64	unknown (55-64)	315	1	15467	4792	238	19
Vattenfall Sverige		608975645850217	Facebook	u55_64	unknown (55-64)	27	1	14380	6671	187	53
Partido Popular	Partido Popular	72249031214	Facebook	u55_64	unknown (55-64)	580	1	12703	4809	68	10
