advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Kialo		729627343834501	Facebook	u25_34	unknown (25-34)	683	1	282012	111513	2097	521
European Parliament		178362315106	Facebook	u25_34	unknown (25-34)	1037	1	265599	115925	1591	391
People's Vote UK	People's Vote	748608695327755	Facebook	u25_34	unknown (25-34)	2612	1	217134	77134	2965	521
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	u25_34	unknown (25-34)	1648	1	169741	59277	1857	191
Podemos	Unidas Podemos	269212336568846	Facebook	u25_34	unknown (25-34)	280	1	105581	47847	619	160
Greenpeace France		39435457457	Facebook	u25_34	unknown (25-34)	114	1	77501	34254	369	86
Best For Britain	Best for Britain	1863944713844924	Facebook	u25_34	unknown (25-34)	491	1	69859	29423	833	202
Ciudadanos	Ciudadanos	74078667754	Facebook	u25_34	unknown (25-34)	2446	1	69670	21263	714	50
Sosialidemokraatit SDP		108945982480217	Facebook	u25_34	unknown (25-34)	223	1	56772	22192	358	80
Conservatives	The Conservative Party	8807334278	Facebook	u25_34	unknown (25-34)	705	1	54682	21090	542	85
Partido Popular	Partido Popular	72249031214	Facebook	u25_34	unknown (25-34)	742	1	50907	19327	285	44
The Labour Party	The Labour Party	25749647410	Facebook	u25_34	unknown (25-34)	455	1	48889	18782	382	76
European Greens		141366725876424	Facebook	u25_34	unknown (25-34)	45	1	44527	19533	307	77
Plan International Sverige		382243262003	Facebook	u25_34	unknown (25-34)	273	1	44231	14641	348	83
European Commission		107898832590939	Facebook	u25_34	unknown (25-34)	68	1	41888	19105	235	66
Lingokids		497983453648415	Facebook	u25_34	unknown (25-34)	31	1	41332	19471	86	22
38 Degrees	38 Degrees	200006375787	Facebook	u25_34	unknown (25-34)	563	1	32385	12003	218	32
Médecins du Monde France		265420476920	Facebook	u25_34	unknown (25-34)	450	1	31947	9897	585	33
sp.a	sp.a	57253967150	Facebook	u25_34	unknown (25-34)	144	1	30841	13219	131	31
Greenpeace Deutschland		22541752487	Facebook	u25_34	unknown (25-34)	297	1	28649	10900	194	25
SPD	SPD	47930567748	Facebook	u25_34	unknown (25-34)	895	1	27165	8904	520	33
Guardian Weekly		64525551258	Facebook	u25_34	unknown (25-34)	38	1	26763	11107	135	29
Rädda Barnen		72659261793	Facebook	u25_34	unknown (25-34)	82	1	26032	7421	276	65
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	u25_34	unknown (25-34)	353	1	25165	8736	307	44
Amnesty International UK		7624294394	Facebook	u25_34	unknown (25-34)	75	1	22408	9958	228	75
