advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	m35_44	male (35-44)	1051	1	15122755	6772093	92057	23154
Kialo		729627343834501	Facebook	m35_44	male (35-44)	693	1	12893167	5200068	88109	21994
Podemos	Unidas Podemos	269212336568846	Facebook	m35_44	male (35-44)	285	1	12403799	5584646	74741	19925
Ciudadanos	Ciudadanos	74078667754	Facebook	m35_44	male (35-44)	4499	1	12090148	3609702	131892	8103
People's Vote UK	People's Vote	748608695327755	Facebook	m35_44	male (35-44)	3347	1	9980535	3463345	130115	23502
Britain's Future	Britain's Future	1625300137516491	Facebook	m35_44	male (35-44)	3880	1	8757635	2766731	97412	14367
Partido Popular	Partido Popular	72249031214	Facebook	m35_44	male (35-44)	895	1	5170245	2183680	28308	5269
Conservatives	The Conservative Party	8807334278	Facebook	m35_44	male (35-44)	1636	1	4678242	1839297	48204	6902
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	m35_44	male (35-44)	1886	1	4602360	1564622	67852	8209
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	m35_44	male (35-44)	65	1	3276700	1430130	7464	2024
The Labour Party	The Labour Party	25749647410	Facebook	m35_44	male (35-44)	594	1	3235668	1267369	27704	5701
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	m35_44	male (35-44)	92	1	2718973	1255673	8883	2112
SPD	SPD	47930567748	Facebook	m35_44	male (35-44)	2826	1	2674874	932908	40537	3713
sp.a	sp.a	57253967150	Facebook	m35_44	male (35-44)	172	1	2667784	1144351	11305	2917
CDU	CDU	78502295414	Facebook	m35_44	male (35-44)	3170	1	2571699	636729	28437	0
We are the 52%	We are the 52%	466744973727718	Facebook	m35_44	male (35-44)	278	1	2321654	889028	5754	835
Best For Britain	Best for Britain	1863944713844924	Facebook	m35_44	male (35-44)	742	1	2261417	946487	30489	7370
PSOE	PSOE	189318235003	Facebook	m35_44	male (35-44)	260	1	2228996	914217	7918	1448
Vlaams Belang	Vlaams Belang	56605856504	Facebook	m35_44	male (35-44)	57	1	2190154	1013936	14382	3350
Partito Democratico		77034286895	Facebook	m35_44	male (35-44)	129	1	2043780	896602	7478	1798
Partidul Naţional Liberal		181375448581167	Facebook	m35_44	male (35-44)	98	1	2032360	874723	3008	820
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	m35_44	male (35-44)	2150	1	1986134	684213	20324	2388
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	m35_44	male (35-44)	25	1	1883067	863655	4866	1272
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	m35_44	male (35-44)	39	1	1874105	890274	3869	1766
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	m35_44	male (35-44)	89	1	1799026	757940	15986	3851
