region_code	region_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
carlow	Carlow	IE	Ireland	1889	530	98677	25487	692	8
cavan	Cavan	IE	Ireland	2021	532	354392	147201	2949	648
county_clare	County Clare	IE	Ireland	2127	562	282636	69442	1815	120
county_cork	County Cork	IE	Ireland	2952	756	1211603	385431	10411	709
county_laois	County Laois	IE	Ireland	1864	531	126152	30773	1482	7
county_leitrim	County Leitrim	IE	Ireland	1622	441	15266	4189	170	7
county_longford	County Longford	IE	Ireland	1638	462	23881	6205	358	14
county_louth	County Louth	IE	Ireland	2463	621	361096	105651	2845	256
county_mayo	County Mayo	IE	Ireland	2264	562	331958	115180	4517	757
county_meath	County Meath	IE	Ireland	2416	620	237642	69553	1765	116
county_monaghan	County Monaghan	IE	Ireland	1858	496	138121	52461	2223	389
county_offaly	County Offaly	IE	Ireland	1779	505	62893	19501	725	8
county_tipperary	County Tipperary	IE	Ireland	2243	611	208116	66514	1316	50
county_westmeath	County Westmeath	IE	Ireland	2191	564	181920	44766	1561	257
donegal	Donegal	IE	Ireland	2359	609	1130558	359232	9484	1275
dublin	Dublin	IE	Ireland	3826	985	8450599	2994332	58219	6173
galway	Galway	IE	Ireland	2816	696	1764019	581566	14459	1997
kerry	Kerry	IE	Ireland	2157	579	665621	266204	6690	1081
kildare	Kildare	IE	Ireland	2542	656	448863	126027	3284	136
kilkenny	Kilkenny	IE	Ireland	2018	530	336867	84848	1652	10
limerick	Limerick	IE	Ireland	2459	669	465611	145048	3851	185
roscommon	Roscommon	IE	Ireland	1690	473	22360	6455	238	17
sligo	Sligo	IE	Ireland	2012	515	329291	80948	5440	372
waterford	Waterford	IE	Ireland	2267	607	257241	68522	1733	50
wexford	Wexford	IE	Ireland	2244	609	323189	114831	2636	316
wicklow	Wicklow	IE	Ireland	2275	606	281215	71760	1736	122
