week_code_filter	week_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w009	Week 9	AT	Austria	Harald Vilimsky		547597092025909	Facebook	4	1	733331	289583	2664	516
w009	Week 9	AT	Austria	Europäische Kommission - Vertretung in Österreich		187626534620326	Facebook	2	1	206895	103448	502	100
w009	Week 9	AT	Austria	European Parliament		178362315106	Facebook	9	1	183328	56666	1606	277
w009	Week 9	AT	Austria	FPÖ Freiheitliche Arbeitnehmer Wien		543554339469435	Facebook	1	1	99992	49996	998	499
w009	Week 9	AT	Austria	Wirtschaftskammer		125946327466544	Facebook	33	1	73487	19767	689	66
w009	Week 9	AT	Austria	Andreas Schieder	SPÖ	290881691011354	Facebook	7	1	55292	11067	165	13
w009	Week 9	AT	Austria	Sozialdemokratischer Wirtschaftsverband Wien		217664835989	Facebook	13	1	52345	11896	589	88
w009	Week 9	AT	Austria	SPÖ	SPÖ	77393060080	Facebook	3	1	47863	20940	388	95
w009	Week 9	AT	Austria	Klang der Solidarität		385076005313967	Facebook	13	1	38828	17165	42	2
w009	Week 9	AT	Austria	NR KLUB JETZT	NR KLUB JETZT	833013456857401	Facebook	8	1	36993	11400	673	0
w009	Week 9	AT	Austria	Christian Pirker		200189984169557	Facebook	4	1	21995	9999	395	0
w009	Week 9	AT	Austria	ÖGPP - Österr. Gesellschaft für Politikberatung und Politikentwicklung		345168305518984	Facebook	1	1	15999	8000	79	16
w009	Week 9	AT	Austria	Johann Gudenus		104145976305577	Facebook	8	1	14138	2857	509	14
w009	Week 9	AT	Austria	Peter Haubner		276851356116014	Facebook	19	1	13675	3852	309	23
w009	Week 9	AT	Austria	ARGE AIWWF		429332317092364	Facebook	1	1	13605	6802	13	0
w009	Week 9	AT	Austria	Maximilian Krauss		590930261019192	Facebook	19	1	11334	1328	596	0
w009	Week 9	AT	Austria	Karoline Edtstadler	Salzburger Volkspartei	1580540041983231	Facebook	22	1	9674	1013	556	0
w009	Week 9	AT	Austria	AUGE/UG - Alternative, Grüne und Unabhängige GewerkschafterInnen		422601690429	Facebook	1	1	8749	1750	87	17
w009	Week 9	AT	Austria	Bürgermeister Klaus Luger		563675796999816	Facebook	1	1	8333	1666	16	0
w009	Week 9	AT	Austria	JUNOS Studierende	JUNOS Studierende	231166380411824	Facebook	1	1	7499	3750	74	0
w009	Week 9	AT	Austria	KPÖ PLUS Salzburg	KPÖ PLUS	548091638575123	Facebook	1	1	6666	3333	66	0
w009	Week 9	AT	Austria	Gottfried Waldhäusl		627580790692097	Facebook	3	1	6653	1523	66	12
w009	Week 9	AT	Austria	agrarheute		152897127443	Facebook	5	1	6198	1356	15	0
w009	Week 9	AT	Austria	Siedler Verlag		545921772214198	Facebook	2	1	6169	2010	26	5
w009	Week 9	AT	Austria	Bernhard Auinger		1147311425310768	Facebook	1	1	4999	1000	99	0
