audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f25_34	female (25-34)	ES	Spain	16376	1970	71580880	27872560	446843	64645
f35_44	female (35-44)	ES	Spain	16476	1970	67089756	25662512	476117	66519
m25_34	male (25-34)	ES	Spain	15270	1904	61317456	23990422	411407	57234
f45_54	female (45-54)	ES	Spain	16963	1899	58774165	21435144	454482	57040
f18_24	female (18-24)	ES	Spain	13143	1788	56535750	22781434	293268	43650
m35_44	male (35-44)	ES	Spain	15300	1901	54424119	21142205	409079	55626
f55_64	female (55-64)	ES	Spain	16183	1737	43169948	15473453	404090	42621
m45_54	male (45-54)	ES	Spain	14776	1833	40951742	15296742	309975	41661
m18_24	male (18-24)	ES	Spain	12712	1735	38155146	15384018	215251	31004
m55_64	male (55-64)	ES	Spain	13728	1685	24190842	8954438	218345	24656
f65_	female (65+)	ES	Spain	13874	1537	23578879	8466970	232800	23476
m65_	male (65+)	ES	Spain	12330	1497	14235631	5309147	131474	14879
f13_17	female (13-17)	ES	Spain	756	312	1535543	605821	3869	329
u35_44	unknown (35-44)	ES	Spain	10697	1609	1038437	411464	7130	1114
m13_17	male (13-17)	ES	Spain	678	294	1033413	411320	2317	232
u25_34	unknown (25-34)	ES	Spain	9760	1506	562125	222748	3470	557
u45_54	unknown (45-54)	ES	Spain	9743	1471	459578	175516	3318	485
u55_64	unknown (55-64)	ES	Spain	7391	1212	180846	68408	1494	196
u65_	unknown (65+)	ES	Spain	6582	1095	162170	61857	1338	176
u18_24	unknown (18-24)	ES	Spain	5918	1129	127836	51046	722	111
u13_17	unknown (13-17)	ES	Spain	458	223	3486	1341	10	1
