advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Podemos	Unidas Podemos	269212336568846	Facebook	balearic_islands	Balearic Islands	ES	Spain	127	1	2327456	1033033	12296	2757
Ciudadanos	Ciudadanos	74078667754	Facebook	balearic_islands	Balearic Islands	ES	Spain	182	1	2033487	522837	12739	511
Partido Popular	Partido Popular	72249031214	Facebook	balearic_islands	Balearic Islands	ES	Spain	669	1	1194411	283675	10704	137
MÉS per Mallorca	MÉS per Mallorca	183718528322316	Facebook	balearic_islands	Balearic Islands	ES	Spain	47	1	1172056	292412	4880	432
Podem Illes Balears	Podem Illes Balears	779897522101509	Facebook	balearic_islands	Balearic Islands	ES	Spain	23	1	1068460	275943	5861	897
Eleuterio moreno Diaz		287766158269697	Facebook	balearic_islands	Balearic Islands	ES	Spain	6	1	121328	29571	555	0
Més Per Menorca	Més per Menorca	787267558020320	Facebook	balearic_islands	Balearic Islands	ES	Spain	19	1	85570	17980	724	0
Escuela de Turismo		673215702823765	Facebook	balearic_islands	Balearic Islands	ES	Spain	1	1	46196	9239	91	0
Ara Eivissa	Jose Sanchez Rubiño	478096949345707	Facebook	balearic_islands	Balearic Islands	ES	Spain	8	1	37968	12996	791	0
Argus Energy Systems		207018320180194	Facebook	balearic_islands	Balearic Islands	ES	Spain	7	1	22993	4000	693	0
European Parliament		178362315106	Facebook	balearic_islands	Balearic Islands	ES	Spain	69	1	19357	9070	43	11
VOX Ibiza y Formentera		2257092477865669	Facebook	balearic_islands	Balearic Islands	ES	Spain	9	1	18997	3000	692	0
PSOE	PSOE	189318235003	Facebook	balearic_islands	Balearic Islands	ES	Spain	313	1	14858	5990	43	7
Salafonica reloaded		159731801641645	Facebook	balearic_islands	Balearic Islands	ES	Spain	1	1	9999	5000	99	0
TURNEDO - Tributo indie español		412129702312851	Facebook	balearic_islands	Balearic Islands	ES	Spain	1	1	9999	5000	99	0
Gent x Ciutadella		1465118707063325	Facebook	balearic_islands	Balearic Islands	ES	Spain	2	1	9998	2000	198	0
Un país moderno	Unidas Podemos	577723459314066	Facebook	balearic_islands	Balearic Islands	ES	Spain	24	1	9806	4601	37	7
Kate Kae		1820863678160878	Facebook	balearic_islands	Balearic Islands	ES	Spain	1	1	9379	4689	8	4
Llibertat Llucmajor	Alexandro Gaffar	332236716900076	Facebook	balearic_islands	Balearic Islands	ES	Spain	3	1	6997	1000	297	0
Greenpeace España	Greenpeace España	133044800622	Facebook	balearic_islands	Balearic Islands	ES	Spain	158	1	6426	2299	25	3
ES REBOST		329937120405345	Facebook	balearic_islands	Balearic Islands	ES	Spain	2	1	5998	1000	198	0
Respeto LGTB		2315084548728652	Facebook	balearic_islands	Balearic Islands	ES	Spain	246	1	5374	1083	259	1
Kialo		729627343834501	Facebook	balearic_islands	Balearic Islands	ES	Spain	364	1	5064	1922	23	6
Actúa guanyem Llucmajor		754076677973653	Facebook	balearic_islands	Balearic Islands	ES	Spain	1	1	4999	1000	99	0
PSIB PSOE Llucmajor		692317560891245	Facebook	balearic_islands	Balearic Islands	ES	Spain	1	1	4999	1000	99	0
