recent_code	recent_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
rd1	Yesterday	2019-05-15	2019-05-15	HU	Hungary	612	150	5807043	2276807	11007	3480
rd2	Last 2 days	2019-05-14	2019-05-15	HU	Hungary	721	156	13869843	5513882	27111	9099
rd3	Last 3 days	2019-05-13	2019-05-15	HU	Hungary	801	171	23227399	9438652	44642	15654
rd4	Last 4 days	2019-05-12	2019-05-15	HU	Hungary	951	186	31951926	13222479	61797	22300
rd5	Last 5 days	2019-05-11	2019-05-15	HU	Hungary	1041	199	40033602	16647501	78388	28811
rd6	Last 6 days	2019-05-10	2019-05-15	HU	Hungary	1127	223	47720203	19845812	94912	35164
rw1	Last week	2019-05-09	2019-05-15	HU	Hungary	1293	276	55402819	22984342	111717	41573
rw2	Last 2 weeks	2019-05-02	2019-05-15	HU	Hungary	2020	587	100291593	41954909	219228	86601
rw3	Last 3 weeks	2019-04-25	2019-05-15	HU	Hungary	2766	774	126011589	52065365	270891	104592
rw4	Last 4 weeks	2019-04-18	2019-05-15	HU	Hungary	3158	875	141236716	58283860	304620	115398
rm1	Last month	2019-04-16	2019-05-15	HU	Hungary	3250	904	145854361	60191413	314029	118900
rm2	Last 2 months	2019-03-17	2019-05-15	HU	Hungary	4778	1358	180504425	74581661	401731	142660
rm3	Last 3 months	2019-02-15	2019-05-15	HU	Hungary	5193	1456	188531462	77550744	424035	147068
rm6	Last 6 months	2019-01-01	2019-05-15	HU	Hungary	5385	1496	191842892	78946066	431119	148770
