country_code_filter	country_name_filter	age_code	age_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
PT	Portugal	13_17	13-17	552	229	1399237	532727	3051	296
PT	Portugal	18_24	18-24	3621	1047	18540135	7771969	56561	9936
PT	Portugal	25_34	25-34	4156	1175	11280401	4648864	39551	6589
PT	Portugal	35_44	35-44	4060	1152	8054734	3172753	28061	4379
PT	Portugal	45_54	45-54	4040	1105	5862503	2245960	21733	3122
PT	Portugal	55_64	55-64	3267	982	4292033	1618501	16670	1948
PT	Portugal	65_	65+	2763	862	3478658	1316984	13986	1669
