advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	100k_200k	100k - 200k	PL	Poland	14	1	2798980	1399497	14416	3023
Patryk Jaki		199877710116314	Facebook	100k_200k	100k - 200k	PL	Poland	11	1	2199553	1099782	11860	2442
European Parliament		178362315106	Facebook	100k_200k	100k - 200k	PL	Poland	11	1	1997224	998617	5111	964
Gazeta Wyborcza		63563473556	Facebook	100k_200k	100k - 200k	PL	Poland	6	1	1198526	599266	1276	603
Krzysztof Hetman	Krzysztof Hetman	1607487699534202	Facebook	100k_200k	100k - 200k	PL	Poland	5	1	999995	500000	1695	548
Razem	KKW Lewica Razem - Razem, Unia Pracy, RSS	430323810469014	Facebook	100k_200k	100k - 200k	PL	Poland	4	1	799176	399590	3601	720
Greenpeace Polska		32104614789	Facebook	100k_200k	100k - 200k	PL	Poland	4	1	762826	381415	3505	771
Kialo		729627343834501	Facebook	100k_200k	100k - 200k	PL	Poland	41	1	629479	314741	3415	1078
European Greens		141366725876424	Facebook	100k_200k	100k - 200k	PL	Poland	8	1	625464	312733	1618	359
Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	100k_200k	100k - 200k	PL	Poland	3	1	599414	299708	696	348
Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	100k_200k	100k - 200k	PL	Poland	3	1	599293	299648	3484	697
Parlament Europejski - Biuro we Wrocławiu	Parlament Europejski - Biuro we Wrocławiu	426735034064813	Facebook	100k_200k	100k - 200k	PL	Poland	3	1	599281	299642	2555	580
Nomada Stowarzyszenie		114318528622863	Facebook	100k_200k	100k - 200k	PL	Poland	3	1	599267	299635	254	46
Parlament Europejski - Biuro w Polsce		405326618416	Facebook	100k_200k	100k - 200k	PL	Poland	3	1	599201	299602	1112	223
European Commission		107898832590939	Facebook	100k_200k	100k - 200k	PL	Poland	5	1	408528	204265	1019	204
Sven Zagała	KW Wiosna Roberta Biedronia	2215190752031133	Facebook	100k_200k	100k - 200k	PL	Poland	2	1	399998	200000	2325	465
Jerzy Buzek	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	69153026654	Facebook	100k_200k	100k - 200k	PL	Poland	2	1	399998	200000	1279	255
Anna Fotyga - Biuro Poselskie	KW Prawo i Sprawiedliwość	1467418970166506	Facebook	100k_200k	100k - 200k	PL	Poland	2	1	399998	200000	2325	465
Krzysztof Jurgiel	Overs sp. z o.o.	465990636788016	Facebook	100k_200k	100k - 200k	PL	Poland	2	1	399998	200000	464	232
