advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Greenpeace France		39435457457	Facebook	100k_200k	100k - 200k	FR	France	16	1	3199428	1599722	19980	5798
Parlement européen en France	Parlement européen en France	279757933824	Facebook	100k_200k	100k - 200k	FR	France	11	1	2199831	1099921	7488	2699
Médecins du Monde France		265420476920	Facebook	100k_200k	100k - 200k	FR	France	8	1	1599634	799821	6490	2799
European Parliament		178362315106	Facebook	100k_200k	100k - 200k	FR	France	15	1	1402666	701336	5999	2701
Le HCR, l'Agence des Nations Unies pour les Réfugiés		112542522148670	Facebook	100k_200k	100k - 200k	FR	France	7	1	1378416	689211	3885	1046
Make.org	Make.org	122037308191612	Facebook	100k_200k	100k - 200k	FR	France	7	1	1201358	600682	12370	3512
CIWF France	CIWF France	335868279790722	Facebook	100k_200k	100k - 200k	FR	France	4	1	799885	399944	11994	2999
Eco-systèmes		180995598634858	Facebook	100k_200k	100k - 200k	FR	France	4	1	799860	399931	3995	1999
Agence Isolation Pour Tous		568528630290119	Facebook	100k_200k	100k - 200k	FR	France	4	1	799854	399929	15992	3499
Dungeon Defenders		107960282569653	Facebook	100k_200k	100k - 200k	FR	France	11	1	712660	356331	1318	251
Primes écologique		152399322377561	Facebook	100k_200k	100k - 200k	FR	France	3	1	599997	300000	14997	3000
UNICEF France		173159234432	Facebook	100k_200k	100k - 200k	FR	France	3	1	599934	299968	2496	1099
Épargne Malin		1864684416941008	Facebook	100k_200k	100k - 200k	FR	France	3	1	599889	299946	27485	6246
Pompes à Chaleur		464568377211278	Facebook	100k_200k	100k - 200k	FR	France	3	1	599862	299932	6995	1999
La Prime Énergie		336155273400553	Facebook	100k_200k	100k - 200k	FR	France	3	1	599849	299926	2996	1499
Aides énergétiques pour tous		789578834730248	Facebook	100k_200k	100k - 200k	FR	France	3	1	599743	299873	10990	2498
Saine Abondance		2106701562887023	Facebook	100k_200k	100k - 200k	FR	France	3	1	598575	299289	6989	1996
Kialo		729627343834501	Facebook	100k_200k	100k - 200k	FR	France	41	1	570622	285312	4117	1231
National Geographic		106750996025532	Facebook	100k_200k	100k - 200k	FR	France	4	1	557888	278945	1391	278
Simulation Energétique		562488297524492	Facebook	100k_200k	100k - 200k	FR	France	2	1	399998	200000	5998	1500
Route Auto		252868201731333	Facebook	100k_200k	100k - 200k	FR	France	2	1	399998	200000	998	200
France Soleil		1928798227141536	Facebook	100k_200k	100k - 200k	FR	France	2	1	399998	200000	9998	2000
Les Energies du Soleil		1684031805239401	Facebook	100k_200k	100k - 200k	FR	France	2	1	399997	200000	9997	1999
Agence Française pour la Transition Energétique		1981871332106127	Facebook	100k_200k	100k - 200k	FR	France	2	1	399997	199999	997	199
Surfrider Foundation Europe		41452575362	Facebook	100k_200k	100k - 200k	FR	France	2	1	399976	199989	997	199
