age_code	age_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
13_17	13-17	LU	Luxembourg	364	140	300152	83619	1532	51
18_24	18-24	LU	Luxembourg	2337	574	3483918	1087241	18287	1502
25_34	25-34	LU	Luxembourg	2725	648	3444826	1127662	19953	1707
35_44	35-44	LU	Luxembourg	2662	637	2275985	755077	14194	1125
45_54	45-54	LU	Luxembourg	2540	609	1577789	504988	10119	714
55_64	55-64	LU	Luxembourg	2012	563	909461	267381	6479	330
65_	65+	LU	Luxembourg	1804	491	471550	136747	3273	152
