spend_code	spend_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_50	0 - 50	FI	Finland	5711	1114	27811645	6707530	405762	316
50_100	50 - 100	FI	Finland	5989	1121	616933	160502	6926	992
100_1k	100 - 1k	FI	Finland	1504	430	43667662	15548529	318090	80630
1k_5k	1k - 5k	FI	Finland	139	57	15202529	7139689	129655	26060
5k_10k	5k - 10k	FI	Finland	16	10	4508642	2204169	50226	25062
10k_50k	10k - 50k	FI	Finland	1	1	5304	2652	236	47
