advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament	European Parliament	178362315106	Facebook	f	female	IE	Ireland	15	1	1439430	629451	4880	1402
European Greens	European Greens	141366725876424	Facebook	f	female	IE	Ireland	7	1	1245922	584804	12239	2622
Maria Walsh	Fine Gael	883806764992893	Facebook	f	female	IE	Ireland	10	1	854035	376205	6148	2036
Fine Gael	Fine Gael	264172043210	Facebook	f	female	IE	Ireland	6	1	803595	343994	6963	1825
Referendum Commission	Referendum Commission	580832208630212	Facebook	f	female	IE	Ireland	9	1	777772	340138	4748	929
Matt Carthy	Carthy Matt	580216935345125	Facebook	f	female	IE	Ireland	5	1	765207	375165	3470	684
Gary Gannon 4 Europe	The Gary Gannon 4 Europe Campaign	691388720903801	Facebook	f	female	IE	Ireland	7	1	753055	320100	1451	263
Fianna Fáil	Fianna Fáil	222629035132	Facebook	f	female	IE	Ireland	23	1	637275	271083	2401	364
Malcolm Byrne	Malcolm Byrne Page	34812247970	Facebook	f	female	IE	Ireland	28	1	629738	158092	6008	1080
Deirdre Clune MEP	Deirdre Clune MEP	516116248507364	Facebook	f	female	IE	Ireland	26	1	612431	206398	4663	979
Social Democrats	Social Democrats	1012851375393300	Facebook	f	female	IE	Ireland	37	1	540525	137503	2241	0
Frances Fitzgerald	Fine Gael	302584593224671	Facebook	f	female	IE	Ireland	2	1	497763	199105	4976	995
Mark Durkan	Fine Gael	2002340613394109	Facebook	f	female	IE	Ireland	12	1	496254	235794	4246	1887
Leo Varadkar T.D.	Fine Gael	178974912140818	Facebook	f	female	IE	Ireland	10	1	443140	167091	3118	922
Labour Party	Labour Party	164027949687	Facebook	f	female	IE	Ireland	9	1	414313	207158	1681	323
Luke 'Ming' Flanagan MEP	Luke 'Ming' Flanagan MEP	182354901841834	Facebook	f	female	IE	Ireland	4	1	371135	163920	4612	1042
Saoirse McHugh for MEP	Green Party Ireland	2242183922693730	Facebook	f	female	IE	Ireland	9	1	351041	120613	2962	772
Sheila Nunan for Europe	The Labour Party	786865738356162	Facebook	f	female	IE	Ireland	1	1	287545	115018	2874	575
Sean Kelly MEP	Sean Kelly MEP	340786422717552	Facebook	f	female	IE	Ireland	45	1	275636	80507	3170	178
Dr. Fidelma Healy Eames Independent Candidate, EU elections	Healy Eames Fidelma	395965057626422	Facebook	f	female	IE	Ireland	26	1	272683	72447	2629	274
Sinn Féin Ireland	Sinn Féin	148726998530273	Facebook	f	female	IE	Ireland	9	1	239634	82060	1173	202
Dominic Hannigan	Dominic Hannigan	210059959032336	Facebook	f	female	IE	Ireland	5	1	205547	80188	1401	401
Andrew Doyle	Andrew Doyle	200875073325354	Facebook	f	female	IE	Ireland	10	1	203125	59434	1770	332
Green Party Ireland	Green Party Ireland	108339693065	Facebook	f	female	IE	Ireland	5	1	175497	51243	541	61
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	f	female	IE	Ireland	20	1	173699	51487	1305	114
