advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Демократична България	Демократична България	995342840629890	Facebook	f55_64	female (55-64)	BG	Bulgaria	38	1	370871	141206	778	111
Приоритети	БЗНС	1163987410423594	Facebook	f55_64	female (55-64)	BG	Bulgaria	78	1	370115	120731	1263	28
Път на младите	Път на младите	2051476654950711	Facebook	f55_64	female (55-64)	BG	Bulgaria	18	1	158778	57297	495	54
Лиляна Павлова	Лиляна Павлова	119576588238010	Facebook	f55_64	female (55-64)	BG	Bulgaria	27	1	138882	34553	430	0
European Parliament		178362315106	Facebook	f55_64	female (55-64)	BG	Bulgaria	29	1	129715	61718	328	76
Бареков и Байрактаров без цензура - ТВ предаване		405986069871245	Facebook	f55_64	female (55-64)	BG	Bulgaria	10	1	123041	44481	249	72
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	f55_64	female (55-64)	BG	Bulgaria	51	1	94735	43669	209	61
informo.bg	informo.bg	262524054082832	Facebook	f55_64	female (55-64)	BG	Bulgaria	8	1	90351	40546	225	28
Стефан Тафров	Стефан Тафров	233810563693016	Facebook	f55_64	female (55-64)	BG	Bulgaria	42	1	86476	23775	350	18
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	f55_64	female (55-64)	BG	Bulgaria	54	1	81220	33947	377	92
България на Труда и Разума - БТР		709384432421964	Facebook	f55_64	female (55-64)	BG	Bulgaria	8	1	74823	23554	145	12
Европейски парламент в България		163350039852	Facebook	f55_64	female (55-64)	BG	Bulgaria	1	1	73202	29281	731	146
За Петър Чобанов	Chobanov Petar	762986410409232	Facebook	f55_64	female (55-64)	BG	Bulgaria	29	1	64534	14811	496	0
European Greens		141366725876424	Facebook	f55_64	female (55-64)	BG	Bulgaria	10	1	62644	27550	184	56
Valeri Simeonov		1967166133516609	Facebook	f55_64	female (55-64)	BG	Bulgaria	24	1	50095	13917	115	0
Кристиян Шкварек	Oblakov Nikolay	651747871952382	Facebook	f55_64	female (55-64)	BG	Bulgaria	16	1	48818	12241	169	0
Евро Ферт АД		271746059949890	Facebook	f55_64	female (55-64)	BG	Bulgaria	1	1	43832	21916	97	19
Радан Кънев	Радан Кънев	1461853244069926	Facebook	f55_64	female (55-64)	BG	Bulgaria	16	1	43545	9320	166	0
Движение ВОЛЯ		289082018098560	Facebook	f55_64	female (55-64)	BG	Bulgaria	1	1	43421	21710	21	4
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	f55_64	female (55-64)	BG	Bulgaria	19	1	40485	12851	108	10
Volen Siderov		48268614826	Facebook	f55_64	female (55-64)	BG	Bulgaria	20	1	36958	8253	134	0
Партия на ЗЕЛЕНИТЕ	Mitrakiev Boyan	1438204226503681	Facebook	f55_64	female (55-64)	BG	Bulgaria	13	1	32321	6544	111	0
Ангел Джамбазки	Войчин Мирчо	139581756144530	Facebook	f55_64	female (55-64)	BG	Bulgaria	9	1	30488	9705	102	0
Ваня Григорова - независим кандидат за евродепутат	Vanya Grigorova 	344617396401957	Facebook	f55_64	female (55-64)	BG	Bulgaria	8	1	28706	6173	82	0
Росен Богомилов	Ivanov Hristo	1183492355137046	Facebook	f55_64	female (55-64)	BG	Bulgaria	3	1	21187	4552	50	0
Фондация Българска Памет		540948509258655	Facebook	f55_64	female (55-64)	BG	Bulgaria	2	1	20812	7545	30	0
Консерваторъ	Oblakov Nikolay	1840027882991452	Facebook	f55_64	female (55-64)	BG	Bulgaria	4	1	19811	3962	44	0
BRITA Bulgaria		1471240093191880	Facebook	f55_64	female (55-64)	BG	Bulgaria	1	1	19227	9613	9	0
ВОЛЯ - Българските Родолюбци		317433685633688	Facebook	f55_64	female (55-64)	BG	Bulgaria	2	1	15318	7659	16	0
Кеворк Кеворкян		490656127781163	Facebook	f55_64	female (55-64)	BG	Bulgaria	1	1	14885	7442	13	0
Карлос Контрера	Войчин Мирчо	734105799990582	Facebook	f55_64	female (55-64)	BG	Bulgaria	12	1	12415	2711	155	0
Ilhan Kyuchyuk	Ilhan Kyuchyuk	1637403469881344	Facebook	f55_64	female (55-64)	BG	Bulgaria	5	1	11907	2381	22	0
Иво Пазарджиев		128221490865195	Facebook	f55_64	female (55-64)	BG	Bulgaria	12	1	10878	2604	189	0
Венета Маджистрели - раз/ЛИЧНИЯТ избор за Европейски парламент 2019		436121407128896	Facebook	f55_64	female (55-64)	BG	Bulgaria	1	1	9788	1957	19	0
Тома Белев/ Toma Belev	Ivanov Hristo	772069009528514	Facebook	f55_64	female (55-64)	BG	Bulgaria	1	1	8174	1635	16	0
Петър Клисаров		2041389956077700	Facebook	f55_64	female (55-64)	BG	Bulgaria	2	1	7605	2165	28	0
Karaci Tours Medical		408232079212353	Facebook	f55_64	female (55-64)	BG	Bulgaria	1	1	7575	1515	13	0
Цветан Гайд		1544953965731921	Facebook	f55_64	female (55-64)	BG	Bulgaria	1	1	7192	1438	12	0
Arte		656089814494677	Facebook	f55_64	female (55-64)	BG	Bulgaria	6	1	7133	3080	17	2
Фондация Билитис/ Bilitis Foundation		287175336077	Facebook	f55_64	female (55-64)	BG	Bulgaria	1	1	7101	1420	14	0
ПП Глас народен	ПП Глас народен	127457487402289	Facebook	f55_64	female (55-64)	BG	Bulgaria	1	1	6973	1394	13	0
ALDE Group – Liberals and Democrats in the European Parliament	ALDE Group in the European Parliament. 	123910440019	Facebook	f55_64	female (55-64)	BG	Bulgaria	6	1	6844	2919	20	3
Greens/EFA in the European Parliament		150527751674751	Facebook	f55_64	female (55-64)	BG	Bulgaria	9	1	6835	2775	22	3
Евродепутати ГЕРБ/ЕНП - България		939131839491362	Facebook	f55_64	female (55-64)	BG	Bulgaria	3	1	6063	1211	20	0
Gimme5EUblogs	City Eng	1704673382966894	Facebook	f55_64	female (55-64)	BG	Bulgaria	7	1	5978	2285	73	0
Болници Medical Park		648144405325576	Facebook	f55_64	female (55-64)	BG	Bulgaria	2	1	5933	2966	10	0
ETUC		129041250601685	Facebook	f55_64	female (55-64)	BG	Bulgaria	1	1	5408	2704	13	2
АБВ - Младежи		258397044345249	Facebook	f55_64	female (55-64)	BG	Bulgaria	10	1	5009	904	137	0
Пряка демокрация (direct democracy) - правата и как да си ги вземем		240258259381838	Facebook	f55_64	female (55-64)	BG	Bulgaria	4	1	3643	728	64	0
TODOROV-Imoteka Chaika	Todorov Sasho	573501706475405	Facebook	f55_64	female (55-64)	BG	Bulgaria	4	1	3579	1428	42	0
Kristian Vigenin / Кристиан Вигенин		229689447151510	Facebook	f55_64	female (55-64)	BG	Bulgaria	3	1	3086	1193	42	0
EPP Group in the European Parliament		291699857688	Facebook	f55_64	female (55-64)	BG	Bulgaria	4	1	2860	1430	7	1
Hygea Water System		1585622941714076	Facebook	f55_64	female (55-64)	BG	Bulgaria	4	1	2792	443	96	0
Avanta Care Ltd.		577732148956414	Facebook	f55_64	female (55-64)	BG	Bulgaria	4	1	2731	579	7	0
One Billion Rising Bulgaria		579415982138368	Facebook	f55_64	female (55-64)	BG	Bulgaria	1	1	2704	540	6	0
Да, Варна		1861176614159216	Facebook	f55_64	female (55-64)	BG	Bulgaria	1	1	2682	536	4	0
Debating Europe	Debating Europe	132011730204757	Facebook	f55_64	female (55-64)	BG	Bulgaria	2	1	2578	515	5	0
Емил А. Георгиев	Georgiev Emil	1228198117206814	Facebook	f55_64	female (55-64)	BG	Bulgaria	3	1	2428	959	32	0
Europe Together		140105536131109	Facebook	f55_64	female (55-64)	BG	Bulgaria	1	1	2310	1155	11	2
Северозападът ЗА Ангел Джамбазки		379244342921053	Facebook	f55_64	female (55-64)	BG	Bulgaria	1	1	2271	1135	20	0
Animal Matters	Animal Matters	1439364926329185	Facebook	f55_64	female (55-64)	BG	Bulgaria	6	1	2211	638	4	0
Europeana.eu		10261403667	Facebook	f55_64	female (55-64)	BG	Bulgaria	2	1	2162	1015	1	0
TaxEduportal		828411763950694	Facebook	f55_64	female (55-64)	BG	Bulgaria	1	1	2135	427	4	0
EPP Group in the European Committee of the Regions		200559876664896	Facebook	f55_64	female (55-64)	BG	Bulgaria	3	1	1986	397	19	3
Regiona BG		1459082564304109	Facebook	f55_64	female (55-64)	BG	Bulgaria	1	1	1926	963	19	0
Вдъхновените		515186808906514	Facebook	f55_64	female (55-64)	BG	Bulgaria	1	1	1859	929	18	0
Stankov • Todorov • Hinkov & Spasov Attorneys-at-Law		1717626955134976	Facebook	f55_64	female (55-64)	BG	Bulgaria	2	1	1822	475	5	0
Topnovini.bg		1448688418697634	Facebook	f55_64	female (55-64)	BG	Bulgaria	2	1	1716	323	41	0
Юлиан Войнов / Julian Voynov		717089575014346	Facebook	f55_64	female (55-64)	BG	Bulgaria	1	1	1663	831	14	0
ВМРО Горна Оряховица		245988949432379	Facebook	f55_64	female (55-64)	BG	Bulgaria	1	1	1655	827	14	0
Influxbelie		198219740878934	Facebook	f55_64	female (55-64)	BG	Bulgaria	1	1	1611	805	14	0
Партия КОД - Консервативно Обединение на Десницата		315771075734365	Facebook	f55_64	female (55-64)	BG	Bulgaria	2	1	1535	307	30	0
Caritas Europa		190426711052241	Facebook	f55_64	female (55-64)	BG	Bulgaria	2	1	1488	297	2	0
Bulgaria ON AIR		162093640507120	Facebook	f55_64	female (55-64)	BG	Bulgaria	2	1	1449	240	48	0
Не Бъди Посредствен		1805601139707511	Facebook	f55_64	female (55-64)	BG	Bulgaria	1	1	1435	287	2	0
We Amplify		186008238755917	Facebook	f55_64	female (55-64)	BG	Bulgaria	4	1	1410	282	3	0
ПП ГЕРБ район "Овча купел"		1396481797058166	Facebook	f55_64	female (55-64)	BG	Bulgaria	1	1	1385	692	12	0
Централна Избирателна Комисия		136255256529200	Facebook	f55_64	female (55-64)	BG	Bulgaria	1	1	1324	264	2	0
Pop Trash Inc.		347523108751462	Facebook	f55_64	female (55-64)	BG	Bulgaria	3	1	1320	261	3	0
Искрен Веселинов		840508039323482	Facebook	f55_64	female (55-64)	BG	Bulgaria	1	1	1256	628	12	0
