advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	65_	65+	DK	Denmark	338	1	1724100	556726	12086	3468
Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	65_	65+	DK	Denmark	166	1	876585	245011	14668	3900
Socialdemokratiet	Socialdemokratiet	41459763029	Facebook	65_	65+	DK	Denmark	92	1	823262	267159	13624	3157
SE Energi & Klima		169900309711559	Facebook	65_	65+	DK	Denmark	39	1	502955	175013	2869	838
Dansk Folkeparti	Dansk Folkeparti	520449347983427	Facebook	65_	65+	DK	Denmark	17	1	402073	161856	5272	1454
SF	SF	74796954245	Facebook	65_	65+	DK	Denmark	70	1	394973	118338	3770	843
Søren Pape Poulsen	Søren Pape Poulsen	952334508116178	Facebook	65_	65+	DK	Denmark	28	1	342978	119759	5079	1692
Pia Olsen Dyhr	SF	49348971479	Facebook	65_	65+	DK	Denmark	60	1	342174	99552	3450	885
Mette Frederiksen	Socialdemokratiet	57497067718	Facebook	65_	65+	DK	Denmark	25	1	323444	142020	6904	1449
Pernille Weiss	Det Konservative Folkeparti	2071183673144991	Facebook	65_	65+	DK	Denmark	35	1	310488	119217	3953	1145
Lizette Risgaard		547601668763372	Facebook	65_	65+	DK	Denmark	66	1	269541	102570	2634	763
Oxfam IBIS	Oxfam IBIS	144965885963	Facebook	65_	65+	DK	Denmark	34	1	261010	89339	2387	701
Enhedslisten	Enhedslisten	223040066022	Facebook	65_	65+	DK	Denmark	53	1	227957	79729	1767	446
Dansk Industri - DI	Dansk Industri	141343589252160	Facebook	65_	65+	DK	Denmark	39	1	216565	61115	1752	411
Liberal Alliance	Liberal Alliance	106952222676974	Facebook	65_	65+	DK	Denmark	347	1	201181	48251	2171	487
Steen Holm Iversen	Steen Holm Iversen	301279783370957	Facebook	65_	65+	DK	Denmark	22	1	190926	43021	1123	388
Morten Dahlin	Morten Dahlin	577345799101307	Facebook	65_	65+	DK	Denmark	125	1	155277	36939	633	144
Nicolai Wammen	Socialdemokratiet	1458354184437993	Facebook	65_	65+	DK	Denmark	85	1	155234	37582	1211	300
Mai Mercado	Mai Mercado	397094903687472	Facebook	65_	65+	DK	Denmark	284	1	131797	20788	1175	161
Mellemfolkeligt Samvirke	Mellemfolkeligt Samvirke	5624899398	Facebook	65_	65+	DK	Denmark	83	1	130858	31006	1091	286
Jeppe Kofod	Socialdemokratiet	137685999659722	Facebook	65_	65+	DK	Denmark	37	1	128077	35231	754	246
Niels Fuglsang		264009771074617	Facebook	65_	65+	DK	Denmark	98	1	120298	28671	704	134
European Parliament		178362315106	Facebook	65_	65+	DK	Denmark	52	1	119436	41942	935	151
Naser Khader		1995019340791443	Facebook	65_	65+	DK	Denmark	14	1	118708	38520	1258	327
Mona Juul	Mona Juul	2079067062409423	Facebook	65_	65+	DK	Denmark	81	1	116622	25926	1446	294
