advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Демократична България	Демократична България	995342840629890	Facebook	u	unknown	BG	Bulgaria	32	1	22275	9819	138	28
Стефан Тафров	Стефан Тафров	233810563693016	Facebook	u	unknown	BG	Bulgaria	17	1	13984	5764	36	10
European Parliament	European Parliament	178362315106	Facebook	u	unknown	BG	Bulgaria	14	1	8610	3584	28	6
Приоритети	БЗНС	1163987410423594	Facebook	u	unknown	BG	Bulgaria	35	1	6886	2985	33	5
Радан Кънев	Радан Кънев	1461853244069926	Facebook	u	unknown	BG	Bulgaria	27	1	6276	2339	17	1
Крум Дончев/Krum Donchev	Крум Дончев/Krum Donchev	155516354469476	Facebook	u	unknown	BG	Bulgaria	15	1	5119	2035	16	4
European Commission	European Commission	107898832590939	Facebook	u	unknown	BG	Bulgaria	22	1	4190	2013	6	1
Движение ВОЛЯ	Движение Воля	289082018098560	Facebook	u	unknown	BG	Bulgaria	5	1	3772	1508	3	0
Път на младите	Път на младите	2051476654950711	Facebook	u	unknown	BG	Bulgaria	15	1	3559	1656	11	2
European Greens	European Greens	141366725876424	Facebook	u	unknown	BG	Bulgaria	5	1	3504	1737	17	3
informo.bg	informo.bg	262524054082832	Facebook	u	unknown	BG	Bulgaria	5	1	2461	1106	1	0
За Земята	Keremidchieva Violeta	404421529636122	Facebook	u	unknown	BG	Bulgaria	11	1	2084	485	4	0
ПП Глас народен	ПП Глас народен	127457487402289	Facebook	u	unknown	BG	Bulgaria	10	1	1942	703	7	1
Росен Богомилов	Ivanov Hristo	1183492355137046	Facebook	u	unknown	BG	Bulgaria	11	1	1531	724	6	1
Емил А. Георгиев	Georgiev Emil	1228198117206814	Facebook	u	unknown	BG	Bulgaria	8	1	1481	374	5	0
Веселин Марешки		427091487494895	Facebook	u	unknown	BG	Bulgaria	3	1	1344	561	1	0
Алина Добрева	Алина Добрева	330889637493030	Facebook	u	unknown	BG	Bulgaria	3	1	1132	487	4	0
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	u	unknown	BG	Bulgaria	2	1	1086	452	0	0
Ваня Григорова - независим кандидат за евродепутат	Vanya Grigorova 	344617396401957	Facebook	u	unknown	BG	Bulgaria	14	1	1045	216	2	0
Кристиян Шкварек	Oblakov Nikolay	651747871952382	Facebook	u	unknown	BG	Bulgaria	10	1	1044	332	6	0
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	u	unknown	BG	Bulgaria	5	1	983	333	3	0
Зелените ставаме Зелено движение	Ivanov Hristo	247214619360	Facebook	u	unknown	BG	Bulgaria	3	1	827	337	5	1
Консерваторъ	Oblakov Nikolay	1840027882991452	Facebook	u	unknown	BG	Bulgaria	3	1	788	157	1	0
Постоянна ромска конференция	Roma Standing Conference	2169116143357997	Facebook	u	unknown	BG	Bulgaria	5	1	744	245	2	0
Христо Иванов	Демократична България	401246707396255	Facebook	u	unknown	BG	Bulgaria	1	1	702	351	3	0
