gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
u	unknown	BG	Bulgaria	Kialo		729627343834501	Facebook	255	1	22965	9017	145	35
u	unknown	BG	Bulgaria	European Parliament		178362315106	Facebook	51	1	8641	3969	28	5
u	unknown	BG	Bulgaria	Демократична България	Демократична България	995342840629890	Facebook	33	1	8506	2903	21	3
u	unknown	BG	Bulgaria	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	25	1	6157	2322	14	1
u	unknown	BG	Bulgaria	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	50	1	5439	2487	11	3
u	unknown	BG	Bulgaria	European Greens	European Greens	141366725876424	Facebook	9	1	4721	2148	17	4
u	unknown	BG	Bulgaria	Valeri Simeonov		1967166133516609	Facebook	21	1	4390	1007	13	0
u	unknown	BG	Bulgaria	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	50	1	4281	1745	15	3
u	unknown	BG	Bulgaria	ПП ГЕРБ - София		336639303182606	Facebook	1	1	4248	1699	3	0
u	unknown	BG	Bulgaria	Път на младите	Път на младите	2051476654950711	Facebook	16	1	3841	1482	15	2
u	unknown	BG	Bulgaria	Стефан Тафров	Стефан Тафров	233810563693016	Facebook	31	1	3698	856	15	0
u	unknown	BG	Bulgaria	Европейски парламент в България		163350039852	Facebook	1	1	3327	1331	33	6
u	unknown	BG	Bulgaria	Лиляна Павлова	Лиляна Павлова	119576588238010	Facebook	19	1	3037	606	8	0
u	unknown	BG	Bulgaria	Приоритети	БЗНС	1163987410423594	Facebook	38	1	2125	715	7	0
u	unknown	BG	Bulgaria	Кристиян Шкварек	Oblakov Nikolay	651747871952382	Facebook	17	1	1502	383	5	0
u	unknown	BG	Bulgaria	Volen Siderov		48268614826	Facebook	22	1	1363	306	4	0
u	unknown	BG	Bulgaria	Greens/EFA in the European Parliament		150527751674751	Facebook	12	1	1357	546	2	0
u	unknown	BG	Bulgaria	Крум Дончев/Krum Donchev		155516354469476	Facebook	7	1	1265	578	1	0
u	unknown	BG	Bulgaria	Партия на ЗЕЛЕНИТЕ	Mitrakiev Boyan	1438204226503681	Facebook	12	1	1221	249	3	0
u	unknown	BG	Bulgaria	Бареков и Байрактаров без цензура - ТВ предаване		405986069871245	Facebook	8	1	1215	445	2	0
u	unknown	BG	Bulgaria	Arte		656089814494677	Facebook	6	1	1125	450	2	0
u	unknown	BG	Bulgaria	informo.bg	informo.bg	262524054082832	Facebook	6	1	1020	457	2	0
u	unknown	BG	Bulgaria	Guardian Weekly		64525551258	Facebook	8	1	1018	380	1	0
u	unknown	BG	Bulgaria	Радан Кънев	Радан Кънев	1461853244069926	Facebook	8	1	997	241	3	0
u	unknown	BG	Bulgaria	DESIGNitsa - Дизайница		676082905766490	Facebook	10	1	903	199	6	0
