advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Демократична България	Демократична България	995342840629890	Facebook	f	female	BG	Bulgaria	33	1	2157515	971438	12457	2493
European Parliament	European Parliament	178362315106	Facebook	f	female	BG	Bulgaria	15	1	1880758	810733	6839	1457
Приоритети	БЗНС	1163987410423594	Facebook	f	female	BG	Bulgaria	36	1	1252609	533651	6188	1069
Движение ВОЛЯ	Движение Воля	289082018098560	Facebook	f	female	BG	Bulgaria	5	1	1196294	478518	1193	239
Крум Дончев/Krum Donchev	Крум Дончев/Krum Donchev	155516354469476	Facebook	f	female	BG	Bulgaria	15	1	948767	356319	2781	873
Стефан Тафров	Стефан Тафров	233810563693016	Facebook	f	female	BG	Bulgaria	17	1	890477	365709	2349	574
Път на младите	Път на младите	2051476654950711	Facebook	f	female	BG	Bulgaria	15	1	702848	306844	2451	425
Росен Богомилов	Ivanov Hristo	1183492355137046	Facebook	f	female	BG	Bulgaria	11	1	573923	277704	2285	447
informo.bg	informo.bg	262524054082832	Facebook	f	female	BG	Bulgaria	5	1	571216	261375	426	44
European Commission	European Commission	107898832590939	Facebook	f	female	BG	Bulgaria	22	1	470113	225629	679	208
Радан Кънев	Радан Кънев	1461853244069926	Facebook	f	female	BG	Bulgaria	27	1	466577	183771	1337	114
European Greens	European Greens	141366725876424	Facebook	f	female	BG	Bulgaria	5	1	338753	167572	1745	348
Веселин Марешки		427091487494895	Facebook	f	female	BG	Bulgaria	3	1	332772	137720	402	76
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	f	female	BG	Bulgaria	2	1	221802	90548	85	9
Постоянна ромска конференция	Roma Standing Conference	2169116143357997	Facebook	f	female	BG	Bulgaria	5	1	194067	79201	585	93
ПП Глас народен	ПП Глас народен	127457487402289	Facebook	f	female	BG	Bulgaria	10	1	190425	53323	529	50
За Земята	Keremidchieva Violeta	404421529636122	Facebook	f	female	BG	Bulgaria	11	1	186527	42908	395	0
Ваня Григорова - независим кандидат за евродепутат	Vanya Grigorova 	344617396401957	Facebook	f	female	BG	Bulgaria	15	1	161263	32976	458	0
ПП ГЕРБ - Стара Загора	ПП ГЕРБ - Стара Загора	229586070497595	Facebook	f	female	BG	Bulgaria	2	1	131100	57600	279	46
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	f	female	BG	Bulgaria	5	1	116452	42535	246	46
Лиляна Павлова	Лиляна Павлова	119576588238010	Facebook	f	female	BG	Bulgaria	13	1	114884	38419	593	0
Алина Добрева	Алина Добрева	330889637493030	Facebook	f	female	BG	Bulgaria	3	1	95609	42356	422	77
Зелените ставаме Зелено движение	Ivanov Hristo	247214619360	Facebook	f	female	BG	Bulgaria	3	1	92869	41024	553	110
Емил А. Георгиев	Georgiev Emil	1228198117206814	Facebook	f	female	BG	Bulgaria	8	1	90970	22547	295	0
Петър Клисаров	ПП Пряка Демокрация	2041389956077700	Facebook	f	female	BG	Bulgaria	8	1	83144	34287	327	0
