advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
PSOE Extremadura	PSOE Extremadura	187170858138979	Facebook	extremadura	Extremadura	ES	Spain	13	1	665618	232061	2056	200
Guillermo Fernández Vara	Guillermo Fernández Vara	56504926071	Facebook	extremadura	Extremadura	ES	Spain	8	1	649992	280000	2392	400
Juan Antonio Morales	Juan Antonio Morales	245685148845187	Facebook	extremadura	Extremadura	ES	Spain	10	1	419862	89936	2188	300
Ciudadanos	Ciudadanos	74078667754	Facebook	extremadura	Extremadura	ES	Spain	19	1	12581	5783	116	33
European Parliament	European Parliament	178362315106	Facebook	extremadura	Extremadura	ES	Spain	16	1	10048	4721	64	12
Podemos Extremadura		1838315949778776	Facebook	extremadura	Extremadura	ES	Spain	1	1	9999	5000	99	0
Avaaz	Avaaz	8340223883	Facebook	extremadura	Extremadura	ES	Spain	50	1	6649	2706	32	8
Podemos	UNIDAS PODEMOS CAMBIAR EUROPA	269212336568846	Facebook	extremadura	Extremadura	ES	Spain	13	1	3776	1831	67	14
PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	extremadura	Extremadura	ES	Spain	9	1	2975	1393	5	2
Reacciona y Actúa	Actúa 	1916676245053161	Facebook	extremadura	Extremadura	ES	Spain	29	1	2542	1045	5	0
Partido Socialista Europeo	Partido Socialista Europeo	442423976113917	Facebook	extremadura	Extremadura	ES	Spain	13	1	1623	696	4	0
Partido Por un Mundo más Justo · M+J	Partido Por un Mundo más Justo · M+J	147468905314265	Facebook	extremadura	Extremadura	ES	Spain	7	1	1101	494	14	3
Javi López	Javi López	370863946442242	Facebook	extremadura	Extremadura	ES	Spain	7	1	1066	249	3	0
Greenpeace España	Greenpeace España	133044800622	Facebook	extremadura	Extremadura	ES	Spain	75	1	994	382	3	0
SEO/BirdLife	SEO/BirdLife	70020937349	Facebook	extremadura	Extremadura	ES	Spain	41	1	782	274	3	0
VOX España		467127060059387	Facebook	extremadura	Extremadura	ES	Spain	9	1	693	157	5	0
Somos Miel		363084687812526	Facebook	extremadura	Extremadura	ES	Spain	6	1	554	218	3	0
CicloZero.com	Raquel Del Val Villaverde	228274408053486	Facebook	extremadura	Extremadura	ES	Spain	2	1	463	197	0	0
Pablo Iglesias	Unidas Podemos	414809308591481	Facebook	extremadura	Extremadura	ES	Spain	1	1	422	211	2	0
Volt España	Volt Europa España	2112231695664686	Facebook	extremadura	Extremadura	ES	Spain	11	1	335	102	0	0
Alliance of Conservatives and Reformists in Europe	ACRE 	134931073377586	Facebook	extremadura	Extremadura	ES	Spain	3	1	320	159	0	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	extremadura	Extremadura	ES	Spain	15	1	267	119	0	0
Ahora Repúblicas		578942235869606	Facebook	extremadura	Extremadura	ES	Spain	2	1	240	120	1	0
Recortes Cero	Recortes Cero	655009961299527	Facebook	extremadura	Extremadura	ES	Spain	1	1	171	34	0	0
Markel Olano	EAJ-PNV	898191063533170	Facebook	extremadura	Extremadura	ES	Spain	1	1	159	79	0	0
