advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Izquierda Unida de Castilla y León	Izquierda Unida de Castilla y León	315922371074	Facebook	castilla_y_leon	Castilla y Leon	ES	Spain	6	1	210994	45000	1394	200
Coalición por El Bierzo	Coalición por El Bierzo	661476137308587	Facebook	castilla_y_leon	Castilla y Leon	ES	Spain	2	1	17759	8880	175	0
Avaaz	Avaaz	8340223883	Facebook	castilla_y_leon	Castilla y Leon	ES	Spain	9	1	4685	1831	8	2
European Parliament	European Parliament	178362315106	Facebook	castilla_y_leon	Castilla y Leon	ES	Spain	1	1	825	330	1	0
Reacciona y Actúa	Actúa 	1916676245053161	Facebook	castilla_y_leon	Castilla y Leon	ES	Spain	15	1	815	228	2	0
PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	castilla_y_leon	Castilla y Leon	ES	Spain	2	1	486	217	1	0
Ahora Repúblicas	Esquerra Republicana de Catalunya	578942235869606	Facebook	castilla_y_leon	Castilla y Leon	ES	Spain	1	1	344	172	0	0
Markel Olano	EAJ-PNV	898191063533170	Facebook	castilla_y_leon	Castilla y Leon	ES	Spain	1	1	325	162	1	0
Instituto Internacional de Derecho y Medio Ambiente (IIDMA)	Laura Fernández Dobarro	219220477095	Facebook	castilla_y_leon	Castilla y Leon	ES	Spain	2	1	162	32	0	0
Compromís	Compromís	194053080624605	Facebook	castilla_y_leon	Castilla y Leon	ES	Spain	1	1	118	23	1	0
Partido Por un Mundo más Justo · M+J	Partido Por un Mundo más Justo · M+J	147468905314265	Facebook	castilla_y_leon	Castilla y Leon	ES	Spain	1	1	79	15	0	0
PSOE Aragón	PSOE Aragón	170970449608409	Facebook	castilla_y_leon	Castilla y Leon	ES	Spain	23	1	13	0	1	0
IU Aragón	IU Aragón	178663732095	Facebook	castilla_y_leon	Castilla y Leon	ES	Spain	1	1	6	1	0	0
Podemos Aragón	Podemos Equo	570770963015441	Facebook	castilla_y_leon	Castilla y Leon	ES	Spain	1	1	5	2	0	0
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	castilla_y_leon	Castilla y Leon	ES	Spain	4	1	1	0	0	0
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	castilla_y_leon	Castilla y Leon	ES	Spain	1	1	1	0	0	0
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	castilla_y_leon	Castilla y Leon	ES	Spain	2	1	0	0	0	0
Zaragoza en Común	Zaragoza en Común	1404651893174804	Facebook	castilla_y_leon	Castilla y Leon	ES	Spain	1	1	0	0	0	0
VOX España		467127060059387	Facebook	castilla_y_leon	Castilla y Leon	ES	Spain	1	1	0	0	0	0
PSOE Extremadura	PSOE Extremadura	187170858138979	Facebook	castilla_y_leon	Castilla y Leon	ES	Spain	2	1	0	0	0	0
European Commission	European Commission	107898832590939	Facebook	castilla_y_leon	Castilla y Leon	ES	Spain	2	1	0	0	0	0
SPEA - Sociedade Portuguesa para o Estudo das Aves	SPEA - Sociedade Portuguesa para o Estudo das Aves	152559446094	Facebook	castilla_y_leon	Castilla y Leon	ES	Spain	1	1	0	0	0	0
