advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Igor Gräzin	Igor Gräzin	339367456669277	Facebook	rw2	Last 2 weeks	EE	Estonia	30	1	2175789	914818	6525	900
Sotsiaaldemokraatlik Erakond	Sotsiaaldemokraatlik Erakond	123310201026539	Facebook	rw2	Last 2 weeks	EE	Estonia	34	1	1825962	628798	6226	999
Isamaa erakond	Isamaa erakond	321163977576	Facebook	rw2	Last 2 weeks	EE	Estonia	10	1	1644323	676666	4923	1546
European Parliament		178362315106	Facebook	rw2	Last 2 weeks	EE	Estonia	11	1	1058596	484136	10322	2846
Raimond Kaljulaid	Raimond Kaljulaid	1084372461606422	Facebook	rw2	Last 2 weeks	EE	Estonia	46	1	948657	313963	9438	1499
Anti Poolamets - EKRE kandidaat Europarlamenti	Anti Poolamets	1532805486974348	Facebook	rw2	Last 2 weeks	EE	Estonia	58	1	935942	227000	6142	100
Taavi Rõivas	Roivas Taavi	1033457073332454	Facebook	rw2	Last 2 weeks	EE	Estonia	29	1	891105	348294	4086	412
Urmas Paet	Paet Urmas	223092011815453	Facebook	rw2	Last 2 weeks	EE	Estonia	26	1	485474	108166	2948	187
Keskerakond	Keskerakond	161252453921396	Facebook	rw2	Last 2 weeks	EE	Estonia	12	1	434988	123000	1188	0
Jaak Madison	Madison Jaak	536519246456733	Facebook	rw2	Last 2 weeks	EE	Estonia	12	1	395987	147999	2387	299
Раймонд Кальюлайд	Raimond Kaljulaid	1535510530084119	Facebook	rw2	Last 2 weeks	EE	Estonia	41	1	371938	75622	5876	500
European Greens		141366725876424	Facebook	rw2	Last 2 weeks	EE	Estonia	13	1	342135	140149	1406	244
Triin Saag	Saag Triin	2012394932389774	Facebook	rw2	Last 2 weeks	EE	Estonia	34	1	247878	76686	3283	0
Toitumisnõustaja Erik Orgu		592673214085550	Facebook	rw2	Last 2 weeks	EE	Estonia	7	1	246395	91000	1045	140
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	rw2	Last 2 weeks	EE	Estonia	14	1	151234	39519	892	0
Reformierakond	Reformierakond	80124492882	Facebook	rw2	Last 2 weeks	EE	Estonia	3	1	149997	29999	297	0
Социал-демократическая партия	Sotsiaaldemokraatlik Erakond	383403508369488	Facebook	rw2	Last 2 weeks	EE	Estonia	3	1	149997	30000	697	100
Marina Kaljurand	Marina Kaljurand	651496914998204	Facebook	rw2	Last 2 weeks	EE	Estonia	9	1	144972	34996	890	0
Noored Otsustajad	Eesti Noorteühenduste Liit (ENL)	205597239493153	Facebook	rw2	Last 2 weeks	EE	Estonia	2	1	99997	19999	197	0
Eiki Nestor	Sotsiaaldemokraatlik Erakond	1472281069715651	Facebook	rw2	Last 2 weeks	EE	Estonia	7	1	80992	18999	693	0
Airis Meier Page	Reformierakond	250646808998831	Facebook	rw2	Last 2 weeks	EE	Estonia	2	1	54998	11000	198	0
ResPublica	Isamaa erakond	124913684200476	Facebook	rw2	Last 2 weeks	EE	Estonia	1	1	49999	10000	99	0
Urmas Reinsalu		503635753156660	Facebook	rw2	Last 2 weeks	EE	Estonia	1	1	49999	10000	99	0
Riho Terras		2217643278496367	Facebook	rw2	Last 2 weeks	EE	Estonia	1	1	49999	10000	499	100
Kalle Laanet Page	Reformierakond	141202956796859	Facebook	rw2	Last 2 weeks	EE	Estonia	1	1	49998	9999	98	0
