advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	u18_24	unknown (18-24)	LV	Latvia	18	1	700	287	2	0
Kialo		729627343834501	Facebook	u18_24	unknown (18-24)	LV	Latvia	295	1	694	268	4	1
European Greens		141366725876424	Facebook	u18_24	unknown (18-24)	LV	Latvia	30	1	403	161	1	0
Eiropas Parlaments Latvijā	Eiropas Parlaments Latvijā	380325297593	Facebook	u18_24	unknown (18-24)	LV	Latvia	16	1	345	147	1	0
Jaunā Vienotība	Partiju apvienība “Jaunā Vienotība”	164326166970895	Facebook	u18_24	unknown (18-24)	LV	Latvia	20	1	261	101	0	0
PROGRESĪVIE		184096511636333	Facebook	u18_24	unknown (18-24)	LV	Latvia	9	1	184	53	1	0
Attīstībai / Par	partiju apvienība "Attīstībai/Par!"	634097313600056	Facebook	u18_24	unknown (18-24)	LV	Latvia	7	1	134	37	0	0
Roberts Zīle		508959865842254	Facebook	u18_24	unknown (18-24)	LV	Latvia	12	1	126	55	0	0
Inese Ikstena Eiropas Parlamenta deputāta kandidāte		2214339072152669	Facebook	u18_24	unknown (18-24)	LV	Latvia	11	1	118	25	0	0
Valdis Dombrovskis	Valdis Dombrovskis	984665731564266	Facebook	u18_24	unknown (18-24)	LV	Latvia	13	1	114	25	0	0
Aleksejs Loskutovs		541229793055345	Facebook	u18_24	unknown (18-24)	LV	Latvia	14	1	84	18	0	0
Greens/EFA in the European Parliament		150527751674751	Facebook	u18_24	unknown (18-24)	LV	Latvia	20	1	64	27	0	0
Kaspars Ģirģens “KPV LV”	Ģirģens Kaspars	773797506103713	Facebook	u18_24	unknown (18-24)	LV	Latvia	4	1	63	15	0	0
Ijabs Ivars		345347539390006	Facebook	u18_24	unknown (18-24)	LV	Latvia	6	1	55	24	0	0
Game of Sultans		185311195624361	Facebook	u18_24	unknown (18-24)	LV	Latvia	5	1	49	21	1	0
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	u18_24	unknown (18-24)	LV	Latvia	49	1	46	21	0	0
Ansis Pūpols	Ansis Pūpols	534110743707105	Facebook	u18_24	unknown (18-24)	LV	Latvia	5	1	46	13	0	0
VoteWatch Europe		355087424564148	Facebook	u18_24	unknown (18-24)	LV	Latvia	8	1	44	19	0	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	u18_24	unknown (18-24)	LV	Latvia	27	1	34	14	0	0
Roberts Putnis		114358009257511	Facebook	u18_24	unknown (18-24)	LV	Latvia	2	1	32	8	0	0
Centrālā vēlēšanu komisija		236758520084700	Facebook	u18_24	unknown (18-24)	LV	Latvia	1	1	32	6	0	0
DRH Lindersvold		512374155442078	Facebook	u18_24	unknown (18-24)	LV	Latvia	2	1	29	12	0	0
Uldis Šalajevs - PRO		1684812314943573	Facebook	u18_24	unknown (18-24)	LV	Latvia	1	1	27	5	0	0
Jānis Grasbergs	Jānis Grasbergs	329580341010027	Facebook	u18_24	unknown (18-24)	LV	Latvia	4	1	26	11	0	0
Eiropas Savienības māja	Eiropas Savienības māja	169709889752394	Facebook	u18_24	unknown (18-24)	LV	Latvia	1	1	26	13	0	0
