audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m18_24	male (18-24)	SI	Slovenia	2414	582	3524766	1292486	17795	2249
m25_34	male (25-34)	SI	Slovenia	2668	651	3444712	1223484	18042	2189
f18_24	female (18-24)	SI	Slovenia	2526	594	3058847	1150901	14524	2007
m35_44	male (35-44)	SI	Slovenia	2579	635	2611051	886356	13767	1579
f25_34	female (25-34)	SI	Slovenia	2816	661	2416163	924316	12467	1722
f35_44	female (35-44)	SI	Slovenia	2712	644	1827503	685184	9523	1302
m45_54	male (45-54)	SI	Slovenia	2471	610	1759844	568486	9705	912
f45_54	female (45-54)	SI	Slovenia	2614	618	1277815	454846	6879	761
m55_64	male (55-64)	SI	Slovenia	1978	569	1092486	322002	6796	323
f55_64	female (55-64)	SI	Slovenia	2070	576	1053427	336043	6953	348
f65_	female (65+)	SI	Slovenia	1839	506	644449	205855	4791	202
m65_	male (65+)	SI	Slovenia	1784	506	627740	190158	4366	178
f13_17	female (13-17)	SI	Slovenia	326	119	151915	54911	499	8
m13_17	male (13-17)	SI	Slovenia	318	115	98126	35878	357	9
u35_44	unknown (35-44)	SI	Slovenia	2340	572	70753	25316	377	46
u25_34	unknown (25-34)	SI	Slovenia	2390	572	67154	24302	359	42
u45_54	unknown (45-54)	SI	Slovenia	2072	517	19841	6735	116	12
u18_24	unknown (18-24)	SI	Slovenia	1815	460	14941	5564	73	10
u65_	unknown (65+)	SI	Slovenia	1344	424	6882	2126	43	2
u55_64	unknown (55-64)	SI	Slovenia	1437	461	5876	1770	40	1
u13_17	unknown (13-17)	SI	Slovenia	219	96	503	187	1	0
