advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Vytenis Andriukaitis	Vytenis Andriukaitis	1651554231738028	Facebook	taurage_county	Tauragė County	LT	Lithuania	40	1	18903	8427	31	5
Saulius Skvernelis	Saulius Skvernelis	814777171988967	Facebook	taurage_county	Tauragė County	LT	Lithuania	2	1	10358	5179	100	0
European Parliament		178362315106	Facebook	taurage_county	Tauragė County	LT	Lithuania	24	1	5078	2199	24	5
Lietuvos socialdemokratų partija - LSDP	Lietuvos socialdemokratų partija - LSDP	202360056491831	Facebook	taurage_county	Tauragė County	LT	Lithuania	41	1	2963	1169	7	0
Gitanas Nausėda	Gitanas Nausėda	684534791927883	Facebook	taurage_county	Tauragė County	LT	Lithuania	15	1	2770	576	6	0
Mindaugas Puidokas	Puidokas Mindaugas	1739968129576961	Facebook	taurage_county	Tauragė County	LT	Lithuania	61	1	2355	572	10	0
Bronis Ropė		216419471860983	Facebook	taurage_county	Tauragė County	LT	Lithuania	7	1	2056	410	4	0
Lietuvos valstiečių ir žaliųjų sąjunga	Lietuvos valstiečių ir žaliųjų sąjunga	190209177745566	Facebook	taurage_county	Tauragė County	LT	Lithuania	9	1	1184	539	8	0
Tėvynės sąjunga - Lietuvos krikščionys demokratai (TS-LKD)		198988713464683	Facebook	taurage_county	Tauragė County	LT	Lithuania	8	1	1176	539	3	0
Vilija Blinkevičiūtė	Lietuvos socialdemokratų partija - LSDP	1551002341778947	Facebook	taurage_county	Tauragė County	LT	Lithuania	6	1	940	187	2	0
Prof. Dr. Stanislovas Tomas, Advokatas		1049345465226776	Facebook	taurage_county	Tauragė County	LT	Lithuania	4	1	939	343	2	0
Antanas Guoga	Lietuvos Centro Partijos rinkimų sąskaita	18276748821	Facebook	taurage_county	Tauragė County	LT	Lithuania	15	1	877	316	3	0
European Commission		107898832590939	Facebook	taurage_county	Tauragė County	LT	Lithuania	11	1	706	297	2	0
Tomas Tomilinas - naujienos		530620843630609	Facebook	taurage_county	Tauragė County	LT	Lithuania	10	1	549	195	1	0
Laima Mogenienė		334338600540343	Facebook	taurage_county	Tauragė County	LT	Lithuania	17	1	425	97	3	0
Petras Auštrevičius		1482024028702535	Facebook	taurage_county	Tauragė County	LT	Lithuania	9	1	358	169	2	0
Liberalai		81004804444	Facebook	taurage_county	Tauragė County	LT	Lithuania	6	1	339	75	1	0
Europos Komisijos atstovybė Lietuvoje		76783564232	Facebook	taurage_county	Tauragė County	LT	Lithuania	1	1	318	159	0	0
SoliTek Lietuva		1472498606141305	Facebook	taurage_county	Tauragė County	LT	Lithuania	1	1	225	45	0	0
Lietuvos Emigrantų Sąjunga		423692800995137	Facebook	taurage_county	Tauragė County	LT	Lithuania	12	1	191	48	4	0
Robertas Šarknickas		880209082011396	Facebook	taurage_county	Tauragė County	LT	Lithuania	3	1	182	35	0	0
Aušra Maldeikienė		1650670061877646	Facebook	taurage_county	Tauragė County	LT	Lithuania	1	1	166	33	0	0
Lietuvos Centro Partija (LCP)		102161476501915	Facebook	taurage_county	Tauragė County	LT	Lithuania	3	1	158	78	0	0
Arvydas Nekrošius		222524731253670	Facebook	taurage_county	Tauragė County	LT	Lithuania	2	1	139	24	3	0
Karolina Štelmokaitė	LVŽS	763068560724258	Facebook	taurage_county	Tauragė County	LT	Lithuania	7	1	128	34	0	0
Minfo		163564217762927	Facebook	taurage_county	Tauragė County	LT	Lithuania	15	1	120	35	2	0
Martynas Nagevičius / LRLS Sostinės liberalai		1146633232128220	Facebook	taurage_county	Tauragė County	LT	Lithuania	4	1	96	19	0	0
Neste Lietuva		250653168401432	Facebook	taurage_county	Tauragė County	LT	Lithuania	1	1	96	48	0	0
Socialinės apsaugos ir darbo ministerija		183786048462	Facebook	taurage_county	Tauragė County	LT	Lithuania	1	1	87	17	0	0
Locked N' Loaded		2121608601493086	Facebook	taurage_county	Tauragė County	LT	Lithuania	1	1	85	17	0	0
Neregėta Lietuva		2040075636034252	Facebook	taurage_county	Tauragė County	LT	Lithuania	1	1	73	14	0	0
prof. dr. Vytautas Radžvilas		62378591336	Facebook	taurage_county	Tauragė County	LT	Lithuania	1	1	68	13	0	0
Darbo partija		264116120225	Facebook	taurage_county	Tauragė County	LT	Lithuania	1	1	66	13	0	0
Arvydas Juozaitis		458551247900215	Facebook	taurage_county	Tauragė County	LT	Lithuania	1	1	55	11	0	0
NATO 70 egzaminas		2240521622862234	Facebook	taurage_county	Tauragė County	LT	Lithuania	1	1	54	10	0	0
Viktoras Uspaskich		160851767470	Facebook	taurage_county	Tauragė County	LT	Lithuania	2	1	45	22	0	0
Lietuvių tautininkų ir respublikonų sąjunga		108177835942929	Facebook	taurage_county	Tauragė County	LT	Lithuania	1	1	37	7	0	0
Kialo		729627343834501	Facebook	taurage_county	Tauragė County	LT	Lithuania	294	1	33	12	0	0
LT Fish Blog		2108544176051484	Facebook	taurage_county	Tauragė County	LT	Lithuania	3	1	33	12	0	0
LDiena.lt - Lietuvos Diena - naujienos, nuomonės, komentarai		367187017379224	Facebook	taurage_county	Tauragė County	LT	Lithuania	2	1	23	9	0	0
Europos Parlamento biuras Lietuvoje		188014250186	Facebook	taurage_county	Tauragė County	LT	Lithuania	1	1	22	11	0	0
Tėvyne Mūsų		1524944987615159	Facebook	taurage_county	Tauragė County	LT	Lithuania	1	1	21	10	0	0
Asociacija „Savarankiškas gyvenimas“		554958651367292	Facebook	taurage_county	Tauragė County	LT	Lithuania	2	1	20	8	0	0
Lietuvos Naujienų Agentūra - LNA		642423342820570	Facebook	taurage_county	Tauragė County	LT	Lithuania	1	1	13	2	0	0
Arklių slėnis		2121474751449549	Facebook	taurage_county	Tauragė County	LT	Lithuania	1	1	11	2	0	0
Lietuvos žaliųjų partija - #NEvalstiečiai		300771660032648	Facebook	taurage_county	Tauragė County	LT	Lithuania	1	1	10	2	0	0
Už Vytenį Andriukaitį		1545031192307207	Facebook	taurage_county	Tauragė County	LT	Lithuania	1	1	9	1	0	0
